seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
14,0.3,stable,frozen_point,r56_seed014__stable__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,0,413.6331338492532,0.2982214375264984,413.6331338492532,19945.234393897794,0.0,0,0,0,0.0805403266190275,12024,0,0.0,5,0,ok,[],13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,78a77f7c877c036179bb310f954ea4c2020a3fd921c77cfbe6ce43f774b04915,21074137958fb4a860eaf8bf6355a9314811688aebf62ca55de0cc3dbf785dbe,r51-free-action-design-only-v1,design_expected_payment,4.023654000004171,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
14,0.3,up_step,fixed_envelope,r56_seed014__up_step__fixed_envelope,1,1777,949,949,0.53404614518852,0.53404614518852,0,0.0,0,0.0,0,561.454381281151,0.5916273775354594,569.9717313648478,19945.234393897794,8.517350083696783,0,0,0,0.12095476156258579,12024,0,0.0,5,0,ok,[],13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,78a77f7c877c036179bb310f954ea4c2020a3fd921c77cfbe6ce43f774b04915,39e7f3e99b1b83d84759e28d5ce394a5b5c4638a5bf54d32ac6b14fe2fd90ad3,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.312043999998423,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,949,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
14,0.3,up_step,frozen_point,r56_seed014__up_step__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,753,419.479595859279,0.30243662282572387,413.3707009317131,19945.234393897794,-6.1088949275659274,0,250,753,0.0805403266190275,12024,0,0.0,5,0,failed,"[""a_star < a_target on 753 assigned pairs""]",13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,78a77f7c877c036179bb310f954ea4c2020a3fd921c77cfbe6ce43f774b04915,21074137958fb4a860eaf8bf6355a9314811688aebf62ca55de0cc3dbf785dbe,r51-free-action-design-only-v1,design_expected_payment,3.9036828000025707,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,250,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,down_step,fixed_envelope,r56_seed015__down_step__fixed_envelope,1,1777,944,944,0.5312324141812043,0.5312324141812043,0,0.0,0,0.0,0,660.7016594315439,0.6998958256690084,713.4433006284588,20048.296377733976,52.741641196914884,0,0,0,0.1155442379062726,12024,0,0.0,5,0,ok,[],691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,c28546158130b395c159d52cb7f2b2f89afece17f7a1d3fed3c3ae89be4fd3ef,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.903021799997077,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,944,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,down_step,frozen_point,r56_seed015__down_step__frozen_point,1,1777,1384,1097,0.7788407428249859,0.6173325830050647,287,0.2073699421965318,0,0.0,0,501.16129516875225,0.3621107624051678,530.6692615676491,20048.296377733976,29.507966398896826,0,0,0,0.051937399111750396,12024,0,0.0,5,0,failed,"[""QoS violations: 287""]",691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,f60572eee31c2dad22ee85b99443ee896b9d09a1c648740cf63981c9427f29c8,r51-free-action-design-only-v1,design_expected_payment,4.007113700004993,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1384,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,stable,fixed_envelope,r56_seed015__stable__fixed_envelope,1,1777,944,944,0.5312324141812043,0.5312324141812043,0,0.0,0,0.0,0,688.7790705967584,0.7296388459711424,712.9725308427408,20048.296377733976,24.19346024598235,0,0,0,0.1155442379062726,12024,0,0.0,5,0,ok,[],691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,c28546158130b395c159d52cb7f2b2f89afece17f7a1d3fed3c3ae89be4fd3ef,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.0402814999979455,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,944,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,stable,frozen_point,r56_seed015__stable__frozen_point,1,1777,1384,1384,0.7788407428249859,0.7788407428249859,0,0.0,0,0.0,0,529.803462979796,0.3828059703611243,529.803462979796,20048.296377733976,0.0,0,0,0,0.06793711393444157,12024,0,0.0,5,0,ok,[],691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,f60572eee31c2dad22ee85b99443ee896b9d09a1c648740cf63981c9427f29c8,r51-free-action-design-only-v1,design_expected_payment,3.9380197999998927,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1384,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,up_step,fixed_envelope,r56_seed015__up_step__fixed_envelope,1,1777,944,944,0.5312324141812043,0.5312324141812043,0,0.0,0,0.0,0,701.1397728297934,0.7427328102010523,712.7666402350507,20048.296377733976,11.626867405257258,0,0,0,0.1155442379062726,12024,0,0.0,5,0,ok,[],691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,c28546158130b395c159d52cb7f2b2f89afece17f7a1d3fed3c3ae89be4fd3ef,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.564645699996618,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,944,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,up_step,frozen_point,r56_seed015__up_step__frozen_point,1,1777,1384,1384,0.7788407428249859,0.7788407428249859,0,0.0,0,0.0,763,538.2697273379445,0.38892321339446856,529.5709454209468,20048.296377733976,-8.698781916997632,0,248,763,0.06793711393444157,12024,0,0.0,5,0,failed,"[""a_star < a_target on 763 assigned pairs""]",691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,f60572eee31c2dad22ee85b99443ee896b9d09a1c648740cf63981c9427f29c8,r51-free-action-design-only-v1,design_expected_payment,4.175332700004219,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1384,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,down_step,fixed_envelope,r56_seed016__down_step__fixed_envelope,1,1777,933,933,0.5250422059651098,0.5250422059651098,0,0.0,0,0.0,0,599.2172136624697,0.6422478174302998,648.472940199139,20012.54966008693,49.25572653666927,0,0,0,0.12520609747538985,12024,0,0.0,5,0,ok,[],b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,c923cc1b0101b4d6c0e62636bc25276329cc2f7e669320f4a02b9ecd9621e428,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.746027399996819,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,933,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,down_step,frozen_point,r56_seed016__down_step__frozen_point,1,1777,1392,1121,0.7833427124366911,0.63083849184018,271,0.19468390804597702,0,0.0,0,451.2748529594002,0.3241917047122128,477.96068309175917,20012.54966008693,26.685830132358944,0,0,0,0.04161625919349596,12024,0,0.0,5,0,failed,"[""QoS violations: 271""]",b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,39406fc53ad01b3716deee41c9e4e6af3e15e42b807d4d55d0dc7e378fb0b94c,r51-free-action-design-only-v1,design_expected_payment,3.8043988999997964,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1392,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,stable,fixed_envelope,r56_seed016__stable__fixed_envelope,1,1777,933,933,0.5250422059651098,0.5250422059651098,0,0.0,0,0.0,0,626.1536720059408,0.6711186195133343,647.9857322800659,20012.54966008693,21.83206027412507,0,0,0,0.1363434966308256,12024,0,0.0,5,0,ok,[],b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,c923cc1b0101b4d6c0e62636bc25276329cc2f7e669320f4a02b9ecd9621e428,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.815033799997764,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,933,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,stable,frozen_point,r56_seed016__stable__frozen_point,1,1777,1392,1392,0.7833427124366911,0.7833427124366911,0,0.0,0,0.0,0,477.09499593116277,0.342740657996525,477.09499593116277,20012.54966008693,0.0,0,0,0,0.04161625919349596,12024,0,0.0,5,0,ok,[],b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,39406fc53ad01b3716deee41c9e4e6af3e15e42b807d4d55d0dc7e378fb0b94c,r51-free-action-design-only-v1,design_expected_payment,3.670033800000965,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1392,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,up_step,fixed_envelope,r56_seed016__up_step__fixed_envelope,1,1777,933,933,0.5250422059651098,0.5250422059651098,0,0.0,0,0.0,0,638.0874295690935,0.6839093564513328,647.7776723086188,20012.54966008693,9.690242739525274,0,0,0,0.1363434966308256,12024,0,0.0,5,0,ok,[],b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,c923cc1b0101b4d6c0e62636bc25276329cc2f7e669320f4a02b9ecd9621e428,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.887957099999767,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,933,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,up_step,frozen_point,r56_seed016__up_step__frozen_point,1,1777,1392,1392,0.7833427124366911,0.7833427124366911,0,0.0,0,0.0,754,484.4900209406956,0.3480531759631434,476.86698610175233,20012.54966008693,-7.623034838943283,0,250,754,0.04161625919349596,12024,0,0.0,5,0,failed,"[""a_star < a_target on 754 assigned pairs""]",b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,39406fc53ad01b3716deee41c9e4e6af3e15e42b807d4d55d0dc7e378fb0b94c,r51-free-action-design-only-v1,design_expected_payment,3.6546766000028583,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,250,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1392,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,down_step,fixed_envelope,r56_seed017__down_step__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,557.2115012853394,0.5991521519197198,600.5470791556593,20041.16484559333,43.33557787031987,0,0,0,0.09600660085258823,12024,0,0.0,5,0,ok,[],ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,d9e44474b7d5371d4dea4ff1df11997a3e290e9a19e9260e5e1d7effb4e79818,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.713050099999236,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,down_step,frozen_point,r56_seed017__down_step__frozen_point,1,1777,1378,1105,0.7754642656162071,0.6218345526167698,273,0.19811320754716982,0,0.0,0,417.59434318981243,0.3030437904135068,440.3704520795841,20041.16484559333,22.77610888977165,0,0,0,0.0367755732731648,12024,0,0.0,5,0,failed,"[""QoS violations: 273""]",ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,f1cf33f6f2ae1f2ce9ceaf9dc25e2df95f053c49e85a26a0fa88a5529f5f32cf,r51-free-action-design-only-v1,design_expected_payment,4.056420000000799,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,stable,fixed_envelope,r56_seed017__stable__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,580.134955052012,0.6238010269376473,599.9435505734252,20041.16484559333,19.80859552141328,0,0,0,0.111803299369744,12024,0,0.0,5,0,ok,[],ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,d9e44474b7d5371d4dea4ff1df11997a3e290e9a19e9260e5e1d7effb4e79818,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,5.136440599999332,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,stable,frozen_point,r56_seed017__stable__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,0,439.19365040672255,0.31871817881474784,439.19365040672255,20041.16484559333,0.0,0,0,0,0.05583496897070597,12024,0,0.0,5,0,ok,[],ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,f1cf33f6f2ae1f2ce9ceaf9dc25e2df95f053c49e85a26a0fa88a5529f5f32cf,r51-free-action-design-only-v1,design_expected_payment,3.771699900004023,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,up_step,fixed_envelope,r56_seed017__up_step__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,590.1843665902,0.6346068457959141,599.682538591732,20041.16484559333,9.498172001531998,0,0,0,0.111803299369744,12024,0,0.0,5,0,ok,[],ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,d9e44474b7d5371d4dea4ff1df11997a3e290e9a19e9260e5e1d7effb4e79818,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.9100658999959705,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,up_step,frozen_point,r56_seed017__up_step__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,744,445.41193123149174,0.3232307193261914,438.87457394050136,20041.16484559333,-6.537357290990371,0,246,743,0.05583496897070597,12024,0,0.0,5,0,failed,"[""a_star < a_target on 744 assigned pairs""]",ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,f1cf33f6f2ae1f2ce9ceaf9dc25e2df95f053c49e85a26a0fa88a5529f5f32cf,r51-free-action-design-only-v1,design_expected_payment,3.7090826999992714,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,246,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,down_step,fixed_envelope,r56_seed018__down_step__fixed_envelope,1,1777,976,976,0.5492402926280248,0.5492402926280248,0,0.0,0,0.0,0,547.6538412421678,0.5611207389776309,591.9874978537187,19914.47020284537,44.33365661155085,0,0,0,0.09444807442481234,12024,0,0.0,5,0,ok,[],4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,190976d48a9d7a830cfda06a79e46e153ab73c6a603afd71f35536b3bc2f5ce6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.58624140000029,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,976,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,down_step,frozen_point,r56_seed018__down_step__frozen_point,1,1777,1419,1162,0.7985368598761958,0.6539110861001688,257,0.18111346018322763,0,0.0,0,405.93852277827233,0.286073659463194,428.1578355423482,19914.47020284537,22.21931276407588,0,0,0,0.02989091639573002,12024,0,0.0,5,0,failed,"[""QoS violations: 257""]",4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,8af0b63dbdf20df2f9fd78dc877672bd410fd58f51d6a412c9d20a895b1a764f,r51-free-action-design-only-v1,design_expected_payment,3.9879013000027044,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1419,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,stable,fixed_envelope,r56_seed018__stable__fixed_envelope,1,1777,976,976,0.5492402926280248,0.5492402926280248,0,0.0,0,0.0,0,571.4777542971628,0.5855304859602078,591.4493650981574,19914.47020284537,19.97161080099454,0,0,0,0.09444807442481234,12024,0,0.0,5,0,ok,[],4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,190976d48a9d7a830cfda06a79e46e153ab73c6a603afd71f35536b3bc2f5ce6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.9526112000021385,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,976,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,stable,frozen_point,r56_seed018__stable__frozen_point,1,1777,1419,1419,0.7985368598761958,0.7985368598761958,0,0.0,0,0.0,0,427.29521570902807,0.3011241830225709,427.29521570902807,19914.47020284537,0.0,0,0,0,0.04964509139796383,12024,0,0.0,5,0,ok,[],4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,8af0b63dbdf20df2f9fd78dc877672bd410fd58f51d6a412c9d20a895b1a764f,r51-free-action-design-only-v1,design_expected_payment,3.7068722999974852,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1419,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
