cell_id,seed,method,original_stage,workload,magnitude,duration,heterogeneity,qos,assigned,tasks,payment,pps,coverage,qualified_coverage,quality_violations,deadline_violations,qos_violations,qos_violation_rate,target_violations,ir_violations,design_reserve,reserve_over_budget_slots,settlement_over_reserve_slots,settlement_over_budget_slots,diagnostic_status,execution_status,instrumented_runtime_s,candidate_graph_sha256,window_phase_sha256,config_sha256
E7C014,7,MOI,screening,medium,0.0,20,medium,loose,2087,2464,535.1610623630993,0.2564260001739814,0.8469967532467533,0.8469967532467533,0,0,0,0.0,0,0,535.1610623630993,0,0,0,ok,completed,3.365947500000402,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,743a26a15c4e74c6298bfab744dedc3455ab63886040084903705f73a56f26e1,93bdf70ddc1d1493b76cd7a4630f728075cf9a5b54b6b9f02a59c83611cb4500
E7C014,7,PASI,screening,medium,0.0,20,medium,loose,2087,2464,535.1610623630993,0.2564260001739814,0.8469967532467533,0.8469967532467533,0,0,0,0.0,0,0,535.1610623630993,0,0,0,ok,completed,3.4216920999997456,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,743a26a15c4e74c6298bfab744dedc3455ab63886040084903705f73a56f26e1,93bdf70ddc1d1493b76cd7a4630f728075cf9a5b54b6b9f02a59c83611cb4500
E7C014,8,MOI,screening,medium,0.0,20,medium,loose,2085,2464,637.962957850544,0.3059774378180067,0.846185064935065,0.846185064935065,0,0,0,0.0,0,0,637.962957850544,0,0,0,ok,completed,3.3775606999997763,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,03477e9b5e7807e00eed284eb79c3662d8792fcbfa50a802900cdd4df9a90a23,e03cf88645fc40f7340787f4d25d683fff7eae538fbec0e3f5b6bd27392be029
E7C014,8,PASI,screening,medium,0.0,20,medium,loose,2085,2464,637.962957850544,0.3059774378180067,0.846185064935065,0.846185064935065,0,0,0,0.0,0,0,637.962957850544,0,0,0,ok,completed,3.468187499999658,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,03477e9b5e7807e00eed284eb79c3662d8792fcbfa50a802900cdd4df9a90a23,e03cf88645fc40f7340787f4d25d683fff7eae538fbec0e3f5b6bd27392be029
E7C014,9,MOI,screening,medium,0.0,20,medium,loose,2083,2464,714.305514411431,0.3429215143597844,0.8453733766233766,0.8453733766233766,0,0,0,0.0,0,0,714.305514411431,0,0,0,ok,completed,3.3749299000000974,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,ed621ecb1233543fcbc3c2f9d986dc598487aea5a586b8bb72eacf55cddb9601,53244ad582e078b50515ee55b22506bd9c6c3415a048eb38d2fd47588ea84d44
E7C014,9,PASI,screening,medium,0.0,20,medium,loose,2083,2464,714.305514411431,0.3429215143597844,0.8453733766233766,0.8453733766233766,0,0,0,0.0,0,0,714.305514411431,0,0,0,ok,completed,3.337880000000041,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,ed621ecb1233543fcbc3c2f9d986dc598487aea5a586b8bb72eacf55cddb9601,53244ad582e078b50515ee55b22506bd9c6c3415a048eb38d2fd47588ea84d44
E7C014,10,MOI,screening,medium,0.0,20,medium,loose,2075,2464,565.7316533846545,0.27264176066730333,0.8421266233766234,0.8421266233766234,0,0,0,0.0,0,0,565.7316533846545,0,0,0,ok,completed,3.5719316000004255,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,9c60b9e25328b057cf6a4dd4974b802aa788ec4fc8637aaf005ce5cbe082d122,70dae09b8613f0e18abb95b8d678da0d7b839c506bb1c2cdf1003ac29cea2f38
E7C014,10,PASI,screening,medium,0.0,20,medium,loose,2075,2464,565.7316533846545,0.27264176066730333,0.8421266233766234,0.8421266233766234,0,0,0,0.0,0,0,565.7316533846545,0,0,0,ok,completed,3.593837800000074,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,9c60b9e25328b057cf6a4dd4974b802aa788ec4fc8637aaf005ce5cbe082d122,70dae09b8613f0e18abb95b8d678da0d7b839c506bb1c2cdf1003ac29cea2f38
E7C015,1,MOI,screening,low,0.5,5,low,strict,855,1206,283.0617918631782,0.33106642323178737,0.7089552238805971,0.7089552238805971,0,0,0,0.0,0,0,283.0617918631782,0,0,0,ok,completed,6.004121400008444,a6853d1f6a46472be7c9ef37ac0c534128e38eeee9a4af6dc1215c753dd73e8b,ec22371983a259c14f4c8d91c29d100c194db3be0b439c722923a20d80c394ef,d404b60a3977a7a85e4da8aa81ba65462cd57b9f90dc59a9c7c05dc7692bdef8
E7C015,1,PASI,screening,low,0.5,5,low,strict,855,1206,280.2804632781738,0.3278134073428933,0.7089552238805971,0.7089552238805971,0,0,0,0.0,0,0,280.2804632781738,0,0,0,ok,completed,6.242566600005375,a6853d1f6a46472be7c9ef37ac0c534128e38eeee9a4af6dc1215c753dd73e8b,ec22371983a259c14f4c8d91c29d100c194db3be0b439c722923a20d80c394ef,d404b60a3977a7a85e4da8aa81ba65462cd57b9f90dc59a9c7c05dc7692bdef8
E7C015,2,MOI,screening,low,0.5,5,low,strict,886,1206,257.48293840745663,0.2906127972996124,0.7346600331674958,0.7346600331674958,0,0,0,0.0,0,0,257.48293840745663,0,0,0,ok,completed,3.586880199999541,e7afb3295713137c70e759ced4d1be1c529b43d61136a24b4a4f1ea81f67b788,a39b0811c2f464ab764e8dbd8e8b9487ee6f06182940d447e7a4597636aac541,61bd5f37ca4b92c2d2f43d1ebc1cc93c2995288a1b86e9473b3af17ced8961e1
E7C015,2,PASI,screening,low,0.5,5,low,strict,886,1206,254.31495942053087,0.28703720024890617,0.7346600331674958,0.7346600331674958,0,0,0,0.0,0,0,254.31495942053087,0,0,0,ok,completed,3.574080000000322,e7afb3295713137c70e759ced4d1be1c529b43d61136a24b4a4f1ea81f67b788,a39b0811c2f464ab764e8dbd8e8b9487ee6f06182940d447e7a4597636aac541,61bd5f37ca4b92c2d2f43d1ebc1cc93c2995288a1b86e9473b3af17ced8961e1
E7C015,3,MOI,screening,low,0.5,5,low,strict,882,1206,303.3759899514424,0.34396370742793925,0.7313432835820896,0.7313432835820896,0,0,0,0.0,0,0,303.3759899514424,0,0,0,ok,completed,3.3231251999995948,6e6ffca284f94f477304cb0337f85cbd41dc716c490254a0fa9f3b509c77d831,196eb5c9c5c3188bcc0d9b17c0f052bcdd132d6719f36eda010856852aba6a7c,12a3802f5d828a174806737f7ee442ec0a5741c41d004d0a75f364826ddda521
E7C015,3,PASI,screening,low,0.5,5,low,strict,882,1206,300.790359945493,0.341032154133212,0.7313432835820896,0.7313432835820896,0,0,0,0.0,0,0,300.790359945493,0,0,0,ok,completed,3.3163432999999714,6e6ffca284f94f477304cb0337f85cbd41dc716c490254a0fa9f3b509c77d831,196eb5c9c5c3188bcc0d9b17c0f052bcdd132d6719f36eda010856852aba6a7c,12a3802f5d828a174806737f7ee442ec0a5741c41d004d0a75f364826ddda521
E7C015,4,MOI,screening,low,0.5,5,low,strict,863,1206,270.5035674428981,0.31344561696743695,0.7155887230514096,0.7155887230514096,0,0,0,0.0,0,0,270.5035674428981,0,0,0,ok,completed,3.293887700000596,b479d924483e1b20a309785a611e582afabec5a7decd37ecdaac82a22d643fb3,09efb71e6d62b006f3ec3fe63739503350485a325c5979c3eb9dd05401ca11eb,3f9b501e8c250d81b99a3b6d59711293621edcdf251fa483bf94b65da79eec97
E7C015,4,PASI,screening,low,0.5,5,low,strict,863,1206,267.843971521668,0.3103638140459652,0.7155887230514096,0.7155887230514096,0,0,0,0.0,0,0,267.843971521668,0,0,0,ok,completed,3.268941199999972,b479d924483e1b20a309785a611e582afabec5a7decd37ecdaac82a22d643fb3,09efb71e6d62b006f3ec3fe63739503350485a325c5979c3eb9dd05401ca11eb,3f9b501e8c250d81b99a3b6d59711293621edcdf251fa483bf94b65da79eec97
E7C015,5,MOI,screening,low,0.5,5,low,strict,859,1206,254.41959743973007,0.296181137880943,0.7122719734660033,0.7122719734660033,0,0,0,0.0,0,0,254.41959743973007,0,0,0,ok,completed,3.507747200000267,5835ae3525d94e6b2905e151656d3fc4f01a68a364a90e09c2d74fba6ffda3c0,7fae0de04dd792aaec115bd87fa4900b11c746275332ce142fb1f1edf0b209e3,ea55560107b606e6e845ef8f16e8da9cdd00ee02e69b124af46c10bd3c9e8923
E7C015,5,PASI,screening,low,0.5,5,low,strict,859,1206,250.89836520006054,0.29208191525036153,0.7122719734660033,0.7122719734660033,0,0,0,0.0,0,0,250.89836520006054,0,0,0,ok,completed,3.4570700000003853,5835ae3525d94e6b2905e151656d3fc4f01a68a364a90e09c2d74fba6ffda3c0,7fae0de04dd792aaec115bd87fa4900b11c746275332ce142fb1f1edf0b209e3,ea55560107b606e6e845ef8f16e8da9cdd00ee02e69b124af46c10bd3c9e8923
E7C015,6,MOI,screening,low,0.5,5,low,strict,856,1206,238.7284568764489,0.278888384201459,0.7097844112769486,0.7097844112769486,0,0,0,0.0,0,0,238.7284568764489,0,0,0,ok,completed,3.67353920000005,f00beec923e5881e89555edc23bc5ed65e1ab571fcb71554186a85292825d71a,b686317ba1a6e585f4fafcf8623be963a470380fad24127d76e6ba6a18026cd4,17aec97dcd5f8a80e2a2252f806f16e23b7710d143969452548b7c2d38708703
E7C015,6,PASI,screening,low,0.5,5,low,strict,856,1206,235.47986726430372,0.27509330287885947,0.7097844112769486,0.7097844112769486,0,0,0,0.0,0,0,235.47986726430372,0,0,0,ok,completed,3.676641300000483,f00beec923e5881e89555edc23bc5ed65e1ab571fcb71554186a85292825d71a,b686317ba1a6e585f4fafcf8623be963a470380fad24127d76e6ba6a18026cd4,17aec97dcd5f8a80e2a2252f806f16e23b7710d143969452548b7c2d38708703
E7C015,7,MOI,screening,low,0.5,5,low,strict,882,1206,237.8560688452333,0.2696780825909675,0.7313432835820896,0.7313432835820896,0,0,0,0.0,0,0,237.8560688452333,0,0,0,ok,completed,3.634169799999654,699e16a61a72d6f6677c88dc92cd28e4eea46af6652088b2c45b39ce3fa488c6,9ec08ecc0cb27e9bf90bde3fee64591dc1a2f37d471945ce53e7984e871d118d,9ae690ff5b68c501e0f2dbe9e61ad32a5de453837f3bd5b591d368f9eccced70
E7C015,7,PASI,screening,low,0.5,5,low,strict,882,1206,234.72892881793234,0.26613257235593235,0.7313432835820896,0.7313432835820896,0,0,0,0.0,0,0,234.72892881793234,0,0,0,ok,completed,3.738615000000209,699e16a61a72d6f6677c88dc92cd28e4eea46af6652088b2c45b39ce3fa488c6,9ec08ecc0cb27e9bf90bde3fee64591dc1a2f37d471945ce53e7984e871d118d,9ae690ff5b68c501e0f2dbe9e61ad32a5de453837f3bd5b591d368f9eccced70
E7C015,8,MOI,screening,low,0.5,5,low,strict,843,1206,257.70862742692555,0.30570418437357716,0.6990049751243781,0.6990049751243781,0,0,0,0.0,0,0,257.70862742692555,0,0,0,ok,completed,3.6269435000003796,9339345ab1e47990db2ed9dddddcaaafac158be442d6520f9b1ea59107378204,a74c70608042d200f55c80a63d4533bc2b4006310e1bcb6e243189d27ced1990,1e40eac4bfdd4cb5a59d1f04575e765cbf4fe79b9b97e4ac616c9f23bd9fe572
E7C015,8,PASI,screening,low,0.5,5,low,strict,843,1206,254.57122115820692,0.3019824687523214,0.6990049751243781,0.6990049751243781,0,0,0,0.0,0,0,254.57122115820692,0,0,0,ok,completed,3.655612900000051,9339345ab1e47990db2ed9dddddcaaafac158be442d6520f9b1ea59107378204,a74c70608042d200f55c80a63d4533bc2b4006310e1bcb6e243189d27ced1990,1e40eac4bfdd4cb5a59d1f04575e765cbf4fe79b9b97e4ac616c9f23bd9fe572
E7C015,9,MOI,screening,low,0.5,5,low,strict,867,1206,272.01710883841855,0.3137452235737238,0.7189054726368159,0.7189054726368159,0,0,0,0.0,0,0,272.01710883841855,0,0,0,ok,completed,3.463895599999887,c36553b74fabe50e893eada5c8015d30900e08b71a488c7ec88c4eec579e7327,eef667784ad4220f13e2bea32305373753967c565a0d07c5df8ffd696fe9ad56,20efe10d909d0f5bfb8b39551c3fb912bab2445422f0ee90b738d2cfee57a430
E7C015,9,PASI,screening,low,0.5,5,low,strict,867,1206,269.15014208772755,0.31043845684859,0.7189054726368159,0.7189054726368159,0,0,0,0.0,0,0,269.15014208772755,0,0,0,ok,completed,3.4226894000003085,c36553b74fabe50e893eada5c8015d30900e08b71a488c7ec88c4eec579e7327,eef667784ad4220f13e2bea32305373753967c565a0d07c5df8ffd696fe9ad56,20efe10d909d0f5bfb8b39551c3fb912bab2445422f0ee90b738d2cfee57a430
E7C015,10,MOI,screening,low,0.5,5,low,strict,873,1206,242.22590552273113,0.27746380930438846,0.7238805970149254,0.7238805970149254,0,0,0,0.0,0,0,242.22590552273113,0,0,0,ok,completed,4.566244999999981,b1566d8773caa1272e7a3faaccae636bc93471ce160ad6a4772832b0f691333d,a7bbcf26013098e02fff4a279a492c8db368cc93c6dd20a5b06fe9ddb0e31d7c,0a7310f859229b7e0f18bf214e730f00fa5a535c3340f37c530d15775a16eca8
E7C015,10,PASI,screening,low,0.5,5,low,strict,873,1206,238.78426067683858,0.2735214898932859,0.7238805970149254,0.7238805970149254,0,0,0,0.0,0,0,238.78426067683858,0,0,0,ok,completed,4.75001229999998,b1566d8773caa1272e7a3faaccae636bc93471ce160ad6a4772832b0f691333d,a7bbcf26013098e02fff4a279a492c8db368cc93c6dd20a5b06fe9ddb0e31d7c,0a7310f859229b7e0f18bf214e730f00fa5a535c3340f37c530d15775a16eca8
E7C016,1,MOI,screening,high,0.75,5,high,strict,2208,3531,792.9764705362361,0.3591378942645997,0.6253186066270179,0.6253186066270179,0,0,0,0.0,0,0,792.9764705362361,0,0,0,ok,completed,6.961181100006797,e60a9613cc052e89d5f54455389db3597a9004f2d0eaa3214d6c414d8926d44a,ec22371983a259c14f4c8d91c29d100c194db3be0b439c722923a20d80c394ef,f581bf3f6f58ea1fe46f15c5509f7fa421c04804611554a475255dd33f008d3a
E7C016,1,PASI,screening,high,0.75,5,high,strict,2208,3531,786.61359143746,0.35625615554232787,0.6253186066270179,0.6253186066270179,0,0,0,0.0,0,0,786.61359143746,0,0,0,ok,completed,7.410784400010016,e60a9613cc052e89d5f54455389db3597a9004f2d0eaa3214d6c414d8926d44a,ec22371983a259c14f4c8d91c29d100c194db3be0b439c722923a20d80c394ef,f581bf3f6f58ea1fe46f15c5509f7fa421c04804611554a475255dd33f008d3a
E7C016,2,MOI,screening,high,0.75,5,high,strict,2197,3531,558.6564693522591,0.2542815063050793,0.6222033418295101,0.6222033418295101,0,0,0,0.0,0,0,558.6564693522591,0,0,0,ok,completed,7.373735199999828,ec6fb6e3e70e4e4cfaf432beb8c8e81197411dc276b4156fadadf46c4149536b,a39b0811c2f464ab764e8dbd8e8b9487ee6f06182940d447e7a4597636aac541,6953d3ef9a848780ccd1bbf14ef11e8472215773b1a8644d151f697f16e9b576
E7C016,2,PASI,screening,high,0.75,5,high,strict,2197,3531,553.959569873149,0.2521436367196855,0.6222033418295101,0.6222033418295101,0,0,0,0.0,0,0,553.959569873149,0,0,0,ok,completed,7.8639297999998234,ec6fb6e3e70e4e4cfaf432beb8c8e81197411dc276b4156fadadf46c4149536b,a39b0811c2f464ab764e8dbd8e8b9487ee6f06182940d447e7a4597636aac541,6953d3ef9a848780ccd1bbf14ef11e8472215773b1a8644d151f697f16e9b576
E7C016,3,MOI,screening,high,0.75,5,high,strict,2197,3531,773.447212064131,0.3520469786363819,0.6222033418295101,0.6222033418295101,0,0,0,0.0,0,0,773.447212064131,0,0,0,ok,completed,7.6579372000005606,c44b94beec3a0f3f02bc5e6fa6cd1528e66f2f4dc81fc3d375d0a2fa4a82c358,196eb5c9c5c3188bcc0d9b17c0f052bcdd132d6719f36eda010856852aba6a7c,53de2632536eb4a37371dd959cad5e38c4d339b8f4f27c91dfaebf0f3c7e5824
E7C016,3,PASI,screening,high,0.75,5,high,strict,2197,3531,769.3780078319132,0.3501948146708754,0.6222033418295101,0.6222033418295101,0,0,0,0.0,0,0,769.3780078319132,0,0,0,ok,completed,7.6502017000002525,c44b94beec3a0f3f02bc5e6fa6cd1528e66f2f4dc81fc3d375d0a2fa4a82c358,196eb5c9c5c3188bcc0d9b17c0f052bcdd132d6719f36eda010856852aba6a7c,53de2632536eb4a37371dd959cad5e38c4d339b8f4f27c91dfaebf0f3c7e5824
E7C016,4,MOI,screening,high,0.75,5,high,strict,2186,3531,748.2287734638551,0.3422821470557434,0.6190880770320023,0.6190880770320023,0,0,0,0.0,0,0,748.2287734638551,0,0,0,ok,completed,7.458577100000184,b3523e2089dbd7a32da94bd9af1457f53f613cc29afd93e90d9e37732b37fa40,09efb71e6d62b006f3ec3fe63739503350485a325c5979c3eb9dd05401ca11eb,7e392a80a3b3aff43fba6ae7bc46e318d32387c96c2e30f6b896e397c33413d6
E7C016,4,PASI,screening,high,0.75,5,high,strict,2186,3531,743.4958663490896,0.34011704773517365,0.6190880770320023,0.6190880770320023,0,0,0,0.0,0,0,743.4958663490896,0,0,0,ok,completed,7.441291300000557,b3523e2089dbd7a32da94bd9af1457f53f613cc29afd93e90d9e37732b37fa40,09efb71e6d62b006f3ec3fe63739503350485a325c5979c3eb9dd05401ca11eb,7e392a80a3b3aff43fba6ae7bc46e318d32387c96c2e30f6b896e397c33413d6
E7C016,5,MOI,screening,high,0.75,5,high,strict,2184,3531,636.9071435149248,0.29162414996104613,0.6185216652506372,0.6185216652506372,0,0,0,0.0,0,0,636.9071435149248,0,0,0,ok,completed,7.473082800000157,9c91d040fe812b98e9b759b6161595b173d2d116b16ce3708a8597be62bb4e8a,7fae0de04dd792aaec115bd87fa4900b11c746275332ce142fb1f1edf0b209e3,7c117c314ab4a0338431d1e1834e0e54afd07d25a2fff643ed4ff70758a55fe8
E7C016,5,PASI,screening,high,0.75,5,high,strict,2184,3531,630.8319834550648,0.28884248326697104,0.6185216652506372,0.6185216652506372,0,0,0,0.0,0,0,630.8319834550648,0,0,0,ok,completed,7.470277800000076,9c91d040fe812b98e9b759b6161595b173d2d116b16ce3708a8597be62bb4e8a,7fae0de04dd792aaec115bd87fa4900b11c746275332ce142fb1f1edf0b209e3,7c117c314ab4a0338431d1e1834e0e54afd07d25a2fff643ed4ff70758a55fe8
E7C016,6,MOI,screening,high,0.75,5,high,strict,2203,3531,599.2768272151831,0.27202761108269774,0.6239025771736052,0.6239025771736052,0,0,0,0.0,0,0,599.2768272151831,0,0,0,ok,completed,7.298053600000458,2e819b4fd88809fe30a8e26b180554e99e1dc9845ddda4dd3314189e44d73369,b686317ba1a6e585f4fafcf8623be963a470380fad24127d76e6ba6a18026cd4,8e31cc613cd5a910a38ae37b30524868bba5149a606bfbd50a9be05113d871ec
E7C016,6,PASI,screening,high,0.75,5,high,strict,2203,3531,592.6025559428249,0.2689979827248411,0.6239025771736052,0.6239025771736052,0,0,0,0.0,0,0,592.6025559428249,0,0,0,ok,completed,7.318354200000613,2e819b4fd88809fe30a8e26b180554e99e1dc9845ddda4dd3314189e44d73369,b686317ba1a6e585f4fafcf8623be963a470380fad24127d76e6ba6a18026cd4,8e31cc613cd5a910a38ae37b30524868bba5149a606bfbd50a9be05113d871ec
E7C016,7,MOI,screening,high,0.75,5,high,strict,2174,3531,488.1480486975911,0.22453912083605845,0.615689606343812,0.615689606343812,0,0,0,0.0,0,0,488.1480486975911,0,0,0,ok,completed,7.423677300000236,a4a74c297dd7facbcadc3f2bfea242294af7bea2cb4a29c627d99e29a9dfb6e7,9ec08ecc0cb27e9bf90bde3fee64591dc1a2f37d471945ce53e7984e871d118d,0132955324be6cfd8a5e6062502abe9a30bae6beac53019945090910eea3cc0f
E7C016,7,PASI,screening,high,0.75,5,high,strict,2174,3531,483.510591079176,0.22240597565739464,0.615689606343812,0.615689606343812,0,0,0,0.0,0,0,483.510591079176,0,0,0,ok,completed,7.418974500000331,a4a74c297dd7facbcadc3f2bfea242294af7bea2cb4a29c627d99e29a9dfb6e7,9ec08ecc0cb27e9bf90bde3fee64591dc1a2f37d471945ce53e7984e871d118d,0132955324be6cfd8a5e6062502abe9a30bae6beac53019945090910eea3cc0f
E7C016,8,MOI,screening,high,0.75,5,high,strict,2209,3531,671.6784929269065,0.30406450562558013,0.6256018125177004,0.6256018125177004,0,0,0,0.0,0,0,671.6784929269065,0,0,0,ok,completed,7.110851899999943,2e4d842490f744be05f504ad4e589f453696f55663201363d55bb7b564314928,a74c70608042d200f55c80a63d4533bc2b4006310e1bcb6e243189d27ced1990,5f8e6e624e27127d8fbda26a51028fc07d64988061b7ab8aa4e0edfa8488ed61
E7C016,8,PASI,screening,high,0.75,5,high,strict,2209,3531,666.1559696017691,0.30156449506644145,0.6256018125177004,0.6256018125177004,0,0,0,0.0,0,0,666.1559696017691,0,0,0,ok,completed,7.1805755000004865,2e4d842490f744be05f504ad4e589f453696f55663201363d55bb7b564314928,a74c70608042d200f55c80a63d4533bc2b4006310e1bcb6e243189d27ced1990,5f8e6e624e27127d8fbda26a51028fc07d64988061b7ab8aa4e0edfa8488ed61
E7C016,9,MOI,screening,high,0.75,5,high,strict,2198,3531,784.5642663669214,0.3569446161814929,0.6224865477201926,0.6224865477201926,0,0,0,0.0,0,0,784.5642663669214,0,0,0,ok,completed,7.132390300000225,05644c349dadd2679e3020242271f6c70707fe1f74822a0aab58fe3b5ac86b1b,eef667784ad4220f13e2bea32305373753967c565a0d07c5df8ffd696fe9ad56,6faf4005de1ef70dbe0047115be3e164639484f590ef8da19455fe0445653705
E7C016,9,PASI,screening,high,0.75,5,high,strict,2198,3531,780.3977609702752,0.3550490268290606,0.6224865477201926,0.6224865477201926,0,0,0,0.0,0,0,780.3977609702752,0,0,0,ok,completed,7.15626599999996,05644c349dadd2679e3020242271f6c70707fe1f74822a0aab58fe3b5ac86b1b,eef667784ad4220f13e2bea32305373753967c565a0d07c5df8ffd696fe9ad56,6faf4005de1ef70dbe0047115be3e164639484f590ef8da19455fe0445653705
E7C016,10,MOI,screening,high,0.75,5,high,strict,2208,3531,580.8257198278392,0.2630551267336228,0.6253186066270179,0.6253186066270179,0,0,0,0.0,0,0,580.8257198278392,0,0,0,ok,completed,7.403968600000553,ae2f818058c1f2abf5435b1a214d3adaed90fbe8b8524612ee7f9075b830725b,a7bbcf26013098e02fff4a279a492c8db368cc93c6dd20a5b06fe9ddb0e31d7c,733796cd9208e85e424467df25c6cfd2305b04621dfd3ce6bf95765ca11add05
E7C016,10,PASI,screening,high,0.75,5,high,strict,2208,3531,576.3526968145702,0.2610293010935553,0.6253186066270179,0.6253186066270179,0,0,0,0.0,0,0,576.3526968145702,0,0,0,ok,completed,7.468143899999632,ae2f818058c1f2abf5435b1a214d3adaed90fbe8b8524612ee7f9075b830725b,a7bbcf26013098e02fff4a279a492c8db368cc93c6dd20a5b06fe9ddb0e31d7c,733796cd9208e85e424467df25c6cfd2305b04621dfd3ce6bf95765ca11add05
E7C017,1,MOI,screening,low,0.0,20,high,loose,1123,1206,375.86220617523605,0.3346947517143687,0.9311774461028193,0.9311774461028193,0,0,0,0.0,0,0,375.86220617523605,0,0,0,ok,completed,5.8991114999953425,a6853d1f6a46472be7c9ef37ac0c534128e38eeee9a4af6dc1215c753dd73e8b,d66ab3746ae69bf57359cac1f8b1c6eb618a7244b4bd06dae91814cf786b2a77,aeb131c80cc47ad025d16e0e572f05ac7812c7a0ba8f349a6dde7471759524e3
E7C017,1,PASI,screening,low,0.0,20,high,loose,1123,1206,375.86220617523605,0.3346947517143687,0.9311774461028193,0.9311774461028193,0,0,0,0.0,0,0,375.86220617523605,0,0,0,ok,completed,5.896951899994747,a6853d1f6a46472be7c9ef37ac0c534128e38eeee9a4af6dc1215c753dd73e8b,d66ab3746ae69bf57359cac1f8b1c6eb618a7244b4bd06dae91814cf786b2a77,aeb131c80cc47ad025d16e0e572f05ac7812c7a0ba8f349a6dde7471759524e3
E7C017,2,MOI,screening,low,0.0,20,high,loose,1136,1206,265.8222576836629,0.23399846627083,0.9419568822553898,0.9419568822553898,0,0,0,0.0,0,0,265.8222576836629,0,0,0,ok,completed,6.302964299999985,e7afb3295713137c70e759ced4d1be1c529b43d61136a24b4a4f1ea81f67b788,dae307466c0f2d7e7699b903b80d1e23544f00c41db5e1304b43ec51263cb44e,6525619f3fd4b05c6642dbf5496c3891edd37b40f7fdae46aa3be5fb13078277
E7C017,2,PASI,screening,low,0.0,20,high,loose,1136,1206,265.8222576836629,0.23399846627083,0.9419568822553898,0.9419568822553898,0,0,0,0.0,0,0,265.8222576836629,0,0,0,ok,completed,6.3094217999996545,e7afb3295713137c70e759ced4d1be1c529b43d61136a24b4a4f1ea81f67b788,dae307466c0f2d7e7699b903b80d1e23544f00c41db5e1304b43ec51263cb44e,6525619f3fd4b05c6642dbf5496c3891edd37b40f7fdae46aa3be5fb13078277
E7C017,3,MOI,screening,low,0.0,20,high,loose,1120,1206,360.18432881396353,0.32159315072675315,0.9286898839137645,0.9286898839137645,0,0,0,0.0,0,0,360.18432881396353,0,0,0,ok,completed,5.953549699999712,6e6ffca284f94f477304cb0337f85cbd41dc716c490254a0fa9f3b509c77d831,e4cdbc8f20cac984f5e330304cac803c185b55cf405a0586e7fac72c62462b8d,8a0de88f24d0fff5b25497b5fc18c74b27700736f1d55655964d229c20a69c25
E7C017,3,PASI,screening,low,0.0,20,high,loose,1120,1206,360.18432881396353,0.32159315072675315,0.9286898839137645,0.9286898839137645,0,0,0,0.0,0,0,360.18432881396353,0,0,0,ok,completed,5.9402970000001005,6e6ffca284f94f477304cb0337f85cbd41dc716c490254a0fa9f3b509c77d831,e4cdbc8f20cac984f5e330304cac803c185b55cf405a0586e7fac72c62462b8d,8a0de88f24d0fff5b25497b5fc18c74b27700736f1d55655964d229c20a69c25
E7C017,4,MOI,screening,low,0.0,20,high,loose,1123,1206,348.8322775349088,0.3106253584460453,0.9311774461028193,0.9311774461028193,0,0,0,0.0,0,0,348.8322775349088,0,0,0,ok,completed,5.96001570000044,b479d924483e1b20a309785a611e582afabec5a7decd37ecdaac82a22d643fb3,b27c00ae6aa33cfc0565d19aa920482babeef332343d8559989dc93b8cc2acdb,ca027c70934d39f1c7d5321ec0b0e7d65c7b0680517a77c0d91f84c5264a5e9c
E7C017,4,PASI,screening,low,0.0,20,high,loose,1123,1206,348.8322775349088,0.3106253584460453,0.9311774461028193,0.9311774461028193,0,0,0,0.0,0,0,348.8322775349088,0,0,0,ok,completed,5.935887800000273,b479d924483e1b20a309785a611e582afabec5a7decd37ecdaac82a22d643fb3,b27c00ae6aa33cfc0565d19aa920482babeef332343d8559989dc93b8cc2acdb,ca027c70934d39f1c7d5321ec0b0e7d65c7b0680517a77c0d91f84c5264a5e9c
E7C017,5,MOI,screening,low,0.0,20,high,loose,1128,1206,313.79955999958514,0.27819109929041236,0.9353233830845771,0.9353233830845771,0,0,0,0.0,0,0,313.79955999958514,0,0,0,ok,completed,5.954356299999745,5835ae3525d94e6b2905e151656d3fc4f01a68a364a90e09c2d74fba6ffda3c0,31b612abdfd0c127827079ee50fea19181189832da19f892a32bd95109089da5,9447fe5091766e5fc455c604cc826cab000b0be7031bad61b98e4ec9f899d76c
E7C017,5,PASI,screening,low,0.0,20,high,loose,1128,1206,313.79955999958514,0.27819109929041236,0.9353233830845771,0.9353233830845771,0,0,0,0.0,0,0,313.79955999958514,0,0,0,ok,completed,5.996807599999556,5835ae3525d94e6b2905e151656d3fc4f01a68a364a90e09c2d74fba6ffda3c0,31b612abdfd0c127827079ee50fea19181189832da19f892a32bd95109089da5,9447fe5091766e5fc455c604cc826cab000b0be7031bad61b98e4ec9f899d76c
