workload,seed,method,tasks,assigned,qualified,coverage,qualified_coverage,payment,pps,mean_quality,high_quality_rate,platform_utility,quality_violations,deadline_violations,qos_violations,qos_violation_rate,target_violations,ir_violations,design_reserve,available_budget,slots_reserve_exceeds_budget,slots_settlement_exceeds_reserve,slots_settlement_exceeds_budget,candidate_rows,spatial_candidate_rows,legal_rows,spatial_graph_sha256,config_sha256,mean_runtime_state,diagnostic_status,instrumented_runtime_s,core_protocol_version,decision_cost_basis
low,24,MOI,1206,1024,1024,0.8490878938640133,0.8490878938640133,356.5213700240088,0.34816540041407107,0.866851722638804,0.8623046875,2362.8079643557253,0,0,0,0.0,0,0,356.5213700240088,2714.048958221044,0,0,0,7941,2343,2068,a90c8dcefc655057f71453148ecdcea8da3439a50fad9a60ef7c3ed8272e94e1,5304b81dae0f3a088fd8ab0b0b3ed0141235edd274aa6742ac1ebee9fc6570cf,0.6428224064689726,ok,2.999314900000172,r51-free-action-design-only-v1,design_expected_payment
low,24,PASI,1206,1024,1024,0.8490878938640133,0.8490878938640133,305.7551454386945,0.2985890092174751,0.866948685463671,0.8623046875,2412.431987742946,0,0,0,0.0,0,0,305.7551454386945,2714.048958221044,0,0,0,7941,2343,2068,a90c8dcefc655057f71453148ecdcea8da3439a50fad9a60ef7c3ed8272e94e1,5304b81dae0f3a088fd8ab0b0b3ed0141235edd274aa6742ac1ebee9fc6570cf,0.6432364698722907,ok,3.0553865999972913,r51-free-action-design-only-v1,design_expected_payment
low,25,MOI,1206,1040,1040,0.8623548922056384,0.8623548922056384,350.8807655632969,0.3373853515031701,0.8672813497563538,0.8711538461538462,2397.5159528946733,0,0,0,0.0,0,0,350.8807655632969,2701.6664026319986,0,0,0,7941,2408,2114,bf8b7daca21dafe1c497b72283ab950a482946d472b706716925602f66a05909,677a1dd98f4ac84eb889e9316b50679f0d781e743d18cfeeae7b7fa1f4b662b3,0.6408670427249632,ok,3.08563430000504,r51-free-action-design-only-v1,design_expected_payment
low,25,PASI,1206,1040,1040,0.8623548922056384,0.8623548922056384,309.96599430947606,0.29804422529757313,0.8672813497563538,0.8711538461538462,2438.430724148494,0,0,0,0.0,0,0,309.96599430947606,2701.6664026319986,0,0,0,7941,2408,2114,bf8b7daca21dafe1c497b72283ab950a482946d472b706716925602f66a05909,677a1dd98f4ac84eb889e9316b50679f0d781e743d18cfeeae7b7fa1f4b662b3,0.6387955826330824,ok,3.0884405999968294,r51-free-action-design-only-v1,design_expected_payment
low,26,MOI,1206,1040,1040,0.8623548922056384,0.8623548922056384,345.0894534758342,0.33181678218830213,0.866446537776791,0.8596153846153847,2369.4223375630127,0,0,0,0.0,0,0,345.0894534758342,2665.8044820745013,0,0,0,7941,2292,2054,41b656922ce4add5d4e094be04f2f42e15d1e5ef64e885aeaab069297b3e910c,d0cf3747fdc546c02c72b08f8be37dde72b9d488e438bd4579be7d08e9f936ad,0.6665275704683136,ok,3.0767067999986466,r51-free-action-design-only-v1,design_expected_payment
low,26,PASI,1206,1040,1040,0.8623548922056384,0.8623548922056384,296.40360261848116,0.2850034640562319,0.8664465377767911,0.8596153846153847,2418.108188420366,0,0,0,0.0,0,0,296.40360261848116,2665.8044820745013,0,0,0,7941,2292,2054,41b656922ce4add5d4e094be04f2f42e15d1e5ef64e885aeaab069297b3e910c,d0cf3747fdc546c02c72b08f8be37dde72b9d488e438bd4579be7d08e9f936ad,0.6629554185134343,ok,3.072130400003516,r51-free-action-design-only-v1,design_expected_payment
low,27,MOI,1206,1026,1026,0.8507462686567164,0.8507462686567164,326.4438889460116,0.3181714317212589,0.8673514658892679,0.8674463937621832,2385.5258793614266,0,0,0,0.0,0,0,326.4438889460116,2706.521782850762,0,0,0,7941,2317,2018,e03e2525f95341679d2d3a9424c18d2f6d2ddacad5f973e79201cc90553f94ad,2bb98952bc5c5842a59be0336c217b1a4235f9a05698b7aead6cfd7dd983306f,0.6264323862108194,ok,3.238567400003376,r51-free-action-design-only-v1,design_expected_payment
low,27,PASI,1206,1026,1026,0.8507462686567164,0.8507462686567164,283.5593426469318,0.2763736283108497,0.8673514658892679,0.8674463937621832,2428.4104256605065,0,0,0,0.0,0,0,283.5593426469318,2706.521782850762,0,0,0,7941,2317,2018,e03e2525f95341679d2d3a9424c18d2f6d2ddacad5f973e79201cc90553f94ad,2bb98952bc5c5842a59be0336c217b1a4235f9a05698b7aead6cfd7dd983306f,0.625312987679175,ok,3.2221564999999828,r51-free-action-design-only-v1,design_expected_payment
low,28,MOI,1206,1035,1035,0.8582089552238806,0.8582089552238806,381.4363582392526,0.3685375441925146,0.8651203988918558,0.8705314009661835,2385.6023792377246,0,0,0,0.0,0,0,381.4363582392526,2730.993365253047,0,0,0,7941,2390,2140,abcdd30ec670d2dddcbebf9d99632739ef2ebc9746ee3cedc55df329fb6bf5ea,8b59dbc5dae83d10a704d19e4a1a15426c8ea98dd7ee9f6ffa4d54dec5b87129,0.6495944046066264,ok,3.2506407000037143,r51-free-action-design-only-v1,design_expected_payment
low,28,PASI,1206,1035,1035,0.8582089552238806,0.8582089552238806,342.12959728128124,0.33055999737321856,0.8652617205441837,0.8705314009661835,2423.893691918759,0,0,0,0.0,0,0,342.12959728128124,2730.993365253047,0,0,0,7941,2390,2140,abcdd30ec670d2dddcbebf9d99632739ef2ebc9746ee3cedc55df329fb6bf5ea,8b59dbc5dae83d10a704d19e4a1a15426c8ea98dd7ee9f6ffa4d54dec5b87129,0.6496736572715525,ok,3.2219842999984394,r51-free-action-design-only-v1,design_expected_payment
low,29,MOI,1206,1044,1044,0.8656716417910447,0.8656716417910447,321.94293710745933,0.30837446083089975,0.8676286743716257,0.8726053639846744,2469.1246216499303,0,0,0,0.0,0,0,321.94293710745933,2718.847215128115,0,0,0,7941,2402,2142,d6297154d4f4dfc5a6e9c969d522b1b433224d0236a5cfca513c1ee1d6f42992,29b530b87ca050809ed926fa05541e2a19fa376220def0d27e8dc9e30e41d82e,0.6574321138047868,ok,3.1554495000018505,r51-free-action-design-only-v1,design_expected_payment
low,29,PASI,1206,1044,1044,0.8656716417910447,0.8656716417910447,266.49827792264904,0.25526654973433816,0.8676286743716257,0.8726053639846744,2524.5692808347408,0,0,0,0.0,0,0,266.49827792264904,2718.847215128115,0,0,0,7941,2402,2142,d6297154d4f4dfc5a6e9c969d522b1b433224d0236a5cfca513c1ee1d6f42992,29b530b87ca050809ed926fa05541e2a19fa376220def0d27e8dc9e30e41d82e,0.654825650951544,ok,3.1651831999988644,r51-free-action-design-only-v1,design_expected_payment
low,30,MOI,1206,1036,1036,0.8590381426202321,0.8590381426202321,336.63049560968733,0.3249329108201615,0.8664503703369826,0.861003861003861,2417.325425127965,0,0,0,0.0,0,0,336.63049560968733,2719.2932882012183,0,0,0,7941,2360,2087,6f667d22b6261f74d1218b0318e977015577d0977031c792b02dffefd87b0ec3,361f01b034a1f8110481594caf0065c6679acf290be7a7fe80441f1b840a2789,0.6461837430986003,ok,3.103873100000783,r51-free-action-design-only-v1,design_expected_payment
low,30,PASI,1206,1036,1036,0.8590381426202321,0.8590381426202321,290.94955145995436,0.2808393353860563,0.8664503703369826,0.861003861003861,2463.006369277698,0,0,0,0.0,0,0,290.94955145995436,2719.2932882012183,0,0,0,7941,2360,2087,6f667d22b6261f74d1218b0318e977015577d0977031c792b02dffefd87b0ec3,361f01b034a1f8110481594caf0065c6679acf290be7a7fe80441f1b840a2789,0.6443877862100067,ok,3.1696532999994815,r51-free-action-design-only-v1,design_expected_payment
medium,1,MOI,2464,1894,1894,0.7686688311688312,0.7686688311688312,752.5458240269868,0.3973314804788737,0.8663528814734275,0.8632523759239704,4246.419027617144,0,0,0,0.0,0,0,752.5458240269868,5573.062452231194,0,0,0,16398,4938,4340,85ffcbc7aa05dd74f46233993024f6329d830fa78acc4d396d9be8f6a04b357c,4417ee8ffc5b5dfaa450bbae32a678ed3226a9f2fbf126f138f6dc639a3ac72c,0.7701820838392865,ok,2.9024203999942984,r51-free-action-design-only-v1,design_expected_payment
medium,1,PASI,2464,1894,1894,0.7686688311688312,0.7686688311688312,664.2940070967494,0.35073601219469347,0.866543001878701,0.8643083421330517,4332.312781256269,0,0,0,0.0,0,0,664.2940070967494,5573.062452231194,0,0,0,16398,4938,4340,85ffcbc7aa05dd74f46233993024f6329d830fa78acc4d396d9be8f6a04b357c,4417ee8ffc5b5dfaa450bbae32a678ed3226a9f2fbf126f138f6dc639a3ac72c,0.769319748949819,ok,2.9125236999971094,r51-free-action-design-only-v1,design_expected_payment
medium,2,MOI,2464,1933,1933,0.7844967532467533,0.7844967532467533,634.7243751457137,0.32836232547631333,0.8679984835069198,0.8732540093119503,4417.908398798665,0,0,0,0.0,0,0,634.7243751457137,5480.276276396428,0,0,0,16398,4874,4342,df0244e9ea919f41a24d33c303f0c9b691f81eb081b6c5c3c3bb0daef57ba065,483e33a4ffaf348d3bb66a2898ea191c850734c01d1a05f323b0663909ff3a1d,0.7850525852969831,ok,3.1944315000000643,r51-free-action-design-only-v1,design_expected_payment
medium,2,PASI,2464,1933,1933,0.7844967532467533,0.7844967532467533,532.5032793142287,0.2754802272706822,0.8683528689323642,0.8748060010346611,4515.33611169572,0,0,0,0.0,0,0,532.5032793142287,5480.276276396428,0,0,0,16398,4874,4342,df0244e9ea919f41a24d33c303f0c9b691f81eb081b6c5c3c3bb0daef57ba065,483e33a4ffaf348d3bb66a2898ea191c850734c01d1a05f323b0663909ff3a1d,0.784048370038955,ok,3.2260623999973177,r51-free-action-design-only-v1,design_expected_payment
medium,3,MOI,2464,1949,1949,0.7909902597402597,0.7909902597402597,754.1175622423799,0.3869253782669984,0.8647111676892919,0.8696767573114418,4435.122537738134,0,0,0,0.0,0,0,754.1175622423798,5561.093627054104,0,0,0,16398,4834,4277,fdf083b32927818f7ba2c8aa53ababe13d99eb06cec7b3e807b114d639c8012c,f91d992e27985e33440b957f322b009858ae4246b2778f8d71051b5eebd2484f,0.7800349024408815,ok,3.184673900002963,r51-free-action-design-only-v1,design_expected_payment
medium,3,PASI,2464,1949,1949,0.7909902597402597,0.7909902597402597,698.0742294045702,0.3581704614697641,0.8647111676892919,0.8696767573114418,4491.165870575944,0,0,0,0.0,0,0,698.0742294045702,5561.093627054104,0,0,0,16398,4834,4277,fdf083b32927818f7ba2c8aa53ababe13d99eb06cec7b3e807b114d639c8012c,f91d992e27985e33440b957f322b009858ae4246b2778f8d71051b5eebd2484f,0.7802313080593173,ok,3.2256199000039487,r51-free-action-design-only-v1,design_expected_payment
medium,4,MOI,2464,1945,1945,0.7893668831168831,0.7893668831168831,734.8076948242374,0.37779315929266705,0.8665872314806288,0.8709511568123394,4400.8149173035745,0,0,0,0.0,0,0,734.8076948242374,5521.951654221709,0,0,0,16398,4815,4318,a09c811a97a72168477996bea5cae221e3be21b35d8313e224ec6b2d2e563dd8,f33c75aa25c1fa0745d5e30edde84292d5490b4d90f6748d799038d5c30f602c,0.7733817738850405,ok,3.23865599999408,r51-free-action-design-only-v1,design_expected_payment
medium,4,PASI,2464,1945,1945,0.7893668831168831,0.7893668831168831,648.4964941315684,0.3334172206331971,0.8667007164747239,0.8709511568123394,4485.040656251557,0,0,0,0.0,0,0,648.4964941315684,5521.951654221709,0,0,0,16398,4815,4318,a09c811a97a72168477996bea5cae221e3be21b35d8313e224ec6b2d2e563dd8,f33c75aa25c1fa0745d5e30edde84292d5490b4d90f6748d799038d5c30f602c,0.7690589473229643,ok,3.2372333999956027,r51-free-action-design-only-v1,design_expected_payment
medium,5,MOI,2464,1928,1928,0.7824675324675324,0.7824675324675324,675.906999952146,0.35057417009966074,0.8662944776330354,0.8817427385892116,4416.519799523777,0,0,0,0.0,0,0,675.906999952146,5527.081196269431,0,0,0,16398,4820,4281,3f9d2d2d43882f17652140e431466432f24708128d4f6afea54f0dc89d31b4f9,47786b438ed5ed4ae3191ab2b9bd32f0e838447b52ce01c4072f4ccf06ff528c,0.7752521710972121,ok,3.2264792999994825,r51-free-action-design-only-v1,design_expected_payment
medium,5,PASI,2464,1928,1928,0.7824675324675324,0.7824675324675324,566.8881887616471,0.2940291435485722,0.8663064781079992,0.8817427385892116,4525.354800936689,0,0,0,0.0,0,0,566.8881887616471,5527.081196269431,0,0,0,16398,4820,4281,3f9d2d2d43882f17652140e431466432f24708128d4f6afea54f0dc89d31b4f9,47786b438ed5ed4ae3191ab2b9bd32f0e838447b52ce01c4072f4ccf06ff528c,0.7737419446041932,ok,3.2472372999982326,r51-free-action-design-only-v1,design_expected_payment
medium,6,MOI,2464,1894,1894,0.7686688311688312,0.7686688311688312,638.9490519896267,0.33735430411279127,0.8664513520050673,0.8674762407602957,4367.914041750724,0,0,0,0.0,0,0,638.9490519896267,5554.079785992297,0,0,0,16398,4827,4221,946035e9be2addf721a815cd2b9a051dff9265f5deb6140d693eee9a431839fc,887d24acd2bd8077a99a02333ca7a3b554b5b35b1aa3948f0a5b86d6aff7501d,0.7741961716626757,ok,3.2006184000056237,r51-free-action-design-only-v1,design_expected_payment
medium,6,PASI,2464,1894,1894,0.7686688311688312,0.7686688311688312,527.6702767535578,0.2786009908941699,0.8666772460794548,0.8690601900739177,4475.716632356654,0,0,0,0.0,0,0,527.6702767535578,5554.079785992297,0,0,0,16398,4827,4221,946035e9be2addf721a815cd2b9a051dff9265f5deb6140d693eee9a431839fc,887d24acd2bd8077a99a02333ca7a3b554b5b35b1aa3948f0a5b86d6aff7501d,0.7732560646019592,ok,3.2277644999994664,r51-free-action-design-only-v1,design_expected_payment
medium,7,MOI,2464,1940,1940,0.7873376623376623,0.7873376623376623,585.6558931002163,0.30188448097949294,0.8633413969159061,0.8489690721649484,4604.863577807455,0,0,0,0.0,0,0,585.6558931002163,5614.98980008561,0,0,0,16398,4771,4234,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,ac10e315f12204eda22e074d1c35231483bca908190dc1cdbf73b1f7ab2d72ac,0.7677768959332988,ok,3.246752999999444,r51-free-action-design-only-v1,design_expected_payment
medium,7,PASI,2464,1940,1940,0.7873376623376623,0.7873376623376623,494.2132455037421,0.2547490956204856,0.8634616724385376,0.8494845360824742,4694.681550996678,0,0,0,0.0,0,0,494.2132455037421,5614.98980008561,0,0,0,16398,4771,4234,66a1dabb1c578246ff41f5507e00f5385f498dfe0996ab8076b5045cf229b8a4,ac10e315f12204eda22e074d1c35231483bca908190dc1cdbf73b1f7ab2d72ac,0.762695832122612,ok,3.2305483000018285,r51-free-action-design-only-v1,design_expected_payment
medium,8,MOI,2464,1961,1961,0.7958603896103896,0.7958603896103896,706.8101950331902,0.3604335517762316,0.8682047832869062,0.8765935747067822,4454.022785933696,0,0,0,0.0,0,0,706.8101950331902,5509.357254133218,0,0,0,16398,4814,4335,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,a442377fca5df8459effd102ca6db135d1f849f8c7e388e5f28d243cef719221,0.7753832854947591,ok,3.1358220999973128,r51-free-action-design-only-v1,design_expected_payment
medium,8,PASI,2464,1961,1961,0.7958603896103896,0.7958603896103896,596.9935645365009,0.30443323025828706,0.8682512752474416,0.8771035186129525,4563.361928986416,0,0,0,0.0,0,0,596.9935645365009,5509.357254133218,0,0,0,16398,4814,4335,3ef71d6b5b3de753cdb418012bc0d13fe5bea52bc8e2465fee6ca58713ce5b1a,a442377fca5df8459effd102ca6db135d1f849f8c7e388e5f28d243cef719221,0.7750120321484325,ok,3.170832200004952,r51-free-action-design-only-v1,design_expected_payment
medium,9,MOI,2464,1943,1943,0.7885551948051948,0.7885551948051948,784.1034389686241,0.40355297939713025,0.8662076477073394,0.8620689655172413,4322.767586441431,0,0,0,0.0,0,0,784.1034389686241,5528.503327834679,0,0,0,16398,4920,4373,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,3e72b056312e6178b6c1d04f68ca6f7e69b05bd27f749fb9f44ca91149782b1e,0.7890779643783081,ok,3.1881246000048122,r51-free-action-design-only-v1,design_expected_payment
medium,9,PASI,2464,1943,1943,0.7885551948051948,0.7885551948051948,662.567433211883,0.3410022816324668,0.8662824153628571,0.8620689655172413,4443.711394804439,0,0,0,0.0,0,0,662.567433211883,5528.503327834679,0,0,0,16398,4920,4373,f4292d060ea4095cd4a251074581960f5216aa080dd253380130be1fa49e5845,3e72b056312e6178b6c1d04f68ca6f7e69b05bd27f749fb9f44ca91149782b1e,0.7878504653423576,ok,3.1861911000014516,r51-free-action-design-only-v1,design_expected_payment
medium,10,MOI,2464,1932,1932,0.7840909090909091,0.7840909090909091,615.5238988725399,0.3185941505551449,0.8660334199081426,0.8700828157349897,4488.459363240889,0,0,0,0.0,0,0,615.5238988725399,5550.550115529461,0,0,0,16398,4843,4305,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,59a4294f1cfa045ee382765a86a9ec999ca9903f415bd5ccbd20a1f3042e7a7e,0.7619403074712555,ok,3.0404864000011003,r51-free-action-design-only-v1,design_expected_payment
medium,10,PASI,2464,1932,1932,0.7840909090909091,0.7840909090909091,523.8926345738458,0.27116595992435083,0.8661114749492651,0.8700828157349897,4577.97107829151,0,0,0,0.0,0,0,523.8926345738458,5550.550115529461,0,0,0,16398,4843,4305,39fb39cff2f581164b297c9583e6c363cfa52d5de3808a2d23774f98ce3ee5a8,59a4294f1cfa045ee382765a86a9ec999ca9903f415bd5ccbd20a1f3042e7a7e,0.7602135101368006,ok,3.037879800001974,r51-free-action-design-only-v1,design_expected_payment
medium,11,MOI,2464,1904,1904,0.7727272727272727,0.7727272727272727,643.8218597388511,0.3381417330561193,0.8659372201137207,0.8671218487394958,4386.887777611262,0,0,0,0.0,0,0,643.8218597388511,5555.025811835807,0,0,0,16398,4893,4282,bcdc29669796bf6b6bccf7e245c476a78fbe550a5d880176ad11112cea4db251,987681a0b135ca404fce058d2fc7ad52ae38505fb90a56688fdfee72982e0cee,0.7654588078055812,ok,3.0664226000008057,r51-free-action-design-only-v1,design_expected_payment
medium,11,PASI,2464,1904,1904,0.7727272727272727,0.7727272727272727,561.4551925167402,0.29488192884282577,0.8660464486878887,0.8671218487394958,4466.8513976700915,0,0,0,0.0,0,0,561.4551925167402,5555.025811835807,0,0,0,16398,4893,4282,bcdc29669796bf6b6bccf7e245c476a78fbe550a5d880176ad11112cea4db251,987681a0b135ca404fce058d2fc7ad52ae38505fb90a56688fdfee72982e0cee,0.7638915483630276,ok,3.031359499997052,r51-free-action-design-only-v1,design_expected_payment
medium,12,MOI,2464,1911,1911,0.7755681818181818,0.7755681818181818,691.6459283346662,0.36192879557020735,0.8661339191195392,0.8655154369440083,4353.256187154489,0,0,0,0.0,0,0,691.6459283346662,5535.61790487376,0,0,0,16398,4826,4244,c2c32df8671bf2dee6731de7029d05b3a67cd00533b3b3cb1fe65afec3ba0a5c,7509fbb494429e31d472a64b5fcd1ed36b78bc2bee2838a6e9e04af0de228314,0.7698423525987466,ok,3.1985809999969206,r51-free-action-design-only-v1,design_expected_payment
medium,12,PASI,2464,1911,1911,0.7755681818181818,0.7755681818181818,601.7431749019552,0.3148839219790451,0.8662714449810736,0.8665620094191523,4441.3510938672425,0,0,0,0.0,0,0,601.7431749019552,5535.61790487376,0,0,0,16398,4826,4244,c2c32df8671bf2dee6731de7029d05b3a67cd00533b3b3cb1fe65afec3ba0a5c,7509fbb494429e31d472a64b5fcd1ed36b78bc2bee2838a6e9e04af0de228314,0.7669515810489366,ok,3.214932000002591,r51-free-action-design-only-v1,design_expected_payment
medium,13,MOI,2464,1911,1911,0.7755681818181818,0.7755681818181818,809.1248777428624,0.42340391299992797,0.8664757103246977,0.8759811616954474,4255.65655138062,0,0,0,0.0,0,0,809.1248777428624,5538.973554932636,0,0,0,16398,4835,4279,63e33272eb9ac08ff21a215dac11cb655c85c9eb80a7d76103838eda900a694b,9bfa325e68ca01f8d1036288477c0ca8ba5291726adb31feba4f466b08be3a76,0.7868509315463937,ok,3.151827500005311,r51-free-action-design-only-v1,design_expected_payment
medium,13,PASI,2464,1911,1911,0.7755681818181818,0.7755681818181818,736.0839121624027,0.3851825809327068,0.8666819704164697,0.8770277341705913,4325.82572234784,0,0,0,0.0,0,0,736.0839121624027,5538.973554932636,0,0,0,16398,4835,4279,63e33272eb9ac08ff21a215dac11cb655c85c9eb80a7d76103838eda900a694b,9bfa325e68ca01f8d1036288477c0ca8ba5291726adb31feba4f466b08be3a76,0.7859525127173789,ok,3.1720077999998466,r51-free-action-design-only-v1,design_expected_payment
medium,14,MOI,2464,1926,1926,0.7816558441558441,0.7816558441558441,632.6750345398608,0.3284917105606754,0.8653041406035773,0.8681204569055037,4483.246248435596,0,0,0,0.0,0,0,632.6750345398608,5567.914824739891,0,0,0,16398,4761,4192,684890ad110ded553a61864b0aa2d72b6b9ab0553a6f60e5424f66f784312ef6,e64f482eecd443a19d579961873d1edcaca422c3cedf4032f046d0efbfbf59ae,0.7797444813696333,ok,3.2990804000000935,r51-free-action-design-only-v1,design_expected_payment
medium,14,PASI,2464,1926,1926,0.7816558441558441,0.7816558441558441,558.7871409092709,0.2901283182291126,0.8653392493730726,0.8681204569055037,4556.479068751336,0,0,0,0.0,0,0,558.7871409092709,5567.914824739891,0,0,0,16398,4761,4192,684890ad110ded553a61864b0aa2d72b6b9ab0553a6f60e5424f66f784312ef6,e64f482eecd443a19d579961873d1edcaca422c3cedf4032f046d0efbfbf59ae,0.7793373010503442,ok,3.3322428000028594,r51-free-action-design-only-v1,design_expected_payment
medium,15,MOI,2464,1930,1930,0.7832792207792207,0.7832792207792207,792.5512204969599,0.4106483007756269,0.8660338993479937,0.8621761658031089,4352.182796120527,0,0,0,0.0,0,0,792.5512204969599,5577.076520209312,0,0,0,16398,4847,4302,b9adc352754b94bbc326b95b0c56d02bb2e151dff7922858bedc689f95e32a47,e4afa66c193189775039171017ebab120629fc8301835f8905a289d01bfebe51,0.7694189822301288,ok,3.28572290000011,r51-free-action-design-only-v1,design_expected_payment
medium,15,PASI,2464,1930,1930,0.7832792207792207,0.7832792207792207,731.5810792500419,0.37905755401556573,0.8662182315872197,0.8626943005181347,4410.894791285959,0,0,0,0.0,0,0,731.5810792500419,5577.076520209312,0,0,0,16398,4847,4302,b9adc352754b94bbc326b95b0c56d02bb2e151dff7922858bedc689f95e32a47,e4afa66c193189775039171017ebab120629fc8301835f8905a289d01bfebe51,0.7697966922129676,ok,3.3441527000031783,r51-free-action-design-only-v1,design_expected_payment
medium,16,MOI,2464,1930,1930,0.7832792207792207,0.7832792207792207,747.309882910936,0.3872071932181016,0.8659325512828087,0.8730569948186528,4360.291847615416,0,0,0,0.0,0,0,747.309882910936,5565.5671552804015,0,0,0,16398,4811,4266,790650cd63642c18048dfb7cb594c1f24e44c532325a987ec5673c1c0675e7cc,ee76b82f6a2a4f6775df06a841853f48c546eabe3f56cfbc5d794ad3e0d89568,0.780947492882949,ok,3.061778700001014,r51-free-action-design-only-v1,design_expected_payment
medium,16,PASI,2464,1930,1930,0.7832792207792207,0.7832792207792207,661.887739925929,0.3429470155056627,0.8660737734478384,0.8730569948186528,4443.635705845569,0,0,0,0.0,0,0,661.887739925929,5565.5671552804015,0,0,0,16398,4811,4266,790650cd63642c18048dfb7cb594c1f24e44c532325a987ec5673c1c0675e7cc,ee76b82f6a2a4f6775df06a841853f48c546eabe3f56cfbc5d794ad3e0d89568,0.7792092237230842,ok,3.071864199999254,r51-free-action-design-only-v1,design_expected_payment
medium,17,MOI,2464,1930,1930,0.7832792207792207,0.7832792207792207,698.6663077082812,0.3620032682426328,0.8661468259311591,0.8730569948186528,4406.580850057487,0,0,0,0.0,0,0,698.6663077082812,5555.0953425516345,0,0,0,16398,4879,4352,7d31f0479e48b7d959ae400e6c46204dc81615d0667fe4e518cc8d009c333653,5ff50326ee0b847c4a832d615bd2ca7b5c8e731617bb0c52480b9a3049985ceb,0.7644664650829692,ok,3.0375932000024477,r51-free-action-design-only-v1,design_expected_payment
medium,17,PASI,2464,1930,1930,0.7832792207792207,0.7832792207792207,626.9841270237173,0.3248622419812007,0.8662479242090348,0.8735751295336788,4477.596042924026,0,0,0,0.0,0,0,626.9841270237173,5555.0953425516345,0,0,0,16398,4879,4352,7d31f0479e48b7d959ae400e6c46204dc81615d0667fe4e518cc8d009c333653,5ff50326ee0b847c4a832d615bd2ca7b5c8e731617bb0c52480b9a3049985ceb,0.7630529625082849,ok,3.0824677999989945,r51-free-action-design-only-v1,design_expected_payment
medium,18,MOI,2464,1977,1977,0.8023538961038961,0.8023538961038961,674.7404492824844,0.34129511850403865,0.8654585103360286,0.8654527061203844,4575.937905681421,0,0,0,0.0,0,0,674.7404492824844,5545.587513954246,0,0,0,16398,4870,4367,cca303634e73c2aff071f394d76da01f8397d8a63bd39c4a959ae3a4fc0d2909,f9be726a28b6de2dc6be9d361855fa074da363947dc8932ddc0c4430acc2ef77,0.7818946616677915,ok,3.329434500003117,r51-free-action-design-only-v1,design_expected_payment
medium,18,PASI,2464,1977,1977,0.8023538961038961,0.8023538961038961,588.2464593087859,0.2975449971212878,0.8655360158670827,0.8659585230146687,4661.879466266587,0,0,0,0.0,0,0,588.2464593087859,5545.587513954246,0,0,0,16398,4870,4367,cca303634e73c2aff071f394d76da01f8397d8a63bd39c4a959ae3a4fc0d2909,f9be726a28b6de2dc6be9d361855fa074da363947dc8932ddc0c4430acc2ef77,0.7809099888750501,ok,3.3115974999964237,r51-free-action-design-only-v1,design_expected_payment
medium,19,MOI,2464,1944,1944,0.788961038961039,0.788961038961039,651.6403287810713,0.3352059304429379,0.8675745350122589,0.8775720164609053,4499.276577142686,0,0,0,0.0,0,0,651.6403287810713,5556.398099948406,0,0,0,16398,4881,4360,67d4d8ea3cc9ec6fe95d3990e228c362166282e38337d5f0c6f7007bf6cd14be,bba31a4d072f102c4a843c3ddfd0e2ff23a69f8604a28c8dc4122e93bdd60b33,0.7810751559277022,ok,3.306014599998889,r51-free-action-design-only-v1,design_expected_payment
medium,19,PASI,2464,1944,1944,0.788961038961039,0.788961038961039,554.1178949511989,0.285040069419341,0.8677229179418051,0.8786008230452675,4594.420236133663,0,0,0,0.0,0,0,554.1178949511989,5556.398099948406,0,0,0,16398,4881,4360,67d4d8ea3cc9ec6fe95d3990e228c362166282e38337d5f0c6f7007bf6cd14be,bba31a4d072f102c4a843c3ddfd0e2ff23a69f8604a28c8dc4122e93bdd60b33,0.7809371221579374,ok,3.2678980999990017,r51-free-action-design-only-v1,design_expected_payment
medium,20,MOI,2464,1906,1906,0.773538961038961,0.773538961038961,671.910973818595,0.35252412057638777,0.8670473853869984,0.8614900314795383,4337.663655950812,0,0,0,0.0,0,0,671.910973818595,5510.075009332635,0,0,0,16398,4779,4255,d2cc60f019e889230990dce8f05c6427c9480695842d03f82d16698da58de11d,180793a7479034e2139bf2e9a186a6878745fed7f5c1d377f41de0fae0c79e8d,0.7695411171778321,ok,2.9826080999991973,r51-free-action-design-only-v1,design_expected_payment
medium,20,PASI,2464,1906,1906,0.773538961038961,0.773538961038961,584.0507499444504,0.3064274658680223,0.8671667623460144,0.8620146904512067,4420.984632080648,0,0,0,0.0,0,0,584.0507499444504,5510.075009332635,0,0,0,16398,4779,4255,d2cc60f019e889230990dce8f05c6427c9480695842d03f82d16698da58de11d,180793a7479034e2139bf2e9a186a6878745fed7f5c1d377f41de0fae0c79e8d,0.7682325137960835,ok,3.009864799998468,r51-free-action-design-only-v1,design_expected_payment
