scenario,seed,variant,assigned,tasks,coverage,design_reserve,execution_settlement,design_pps,settlement_pps,mean_H,coverage_first_calls,ir_violations,target_violations
dynamic,4,MOI,49975,60000,0.8329166666666666,31321.75494980405,31338.092698370634,0.6267484732326973,0.6270753916632443,0.9268579352159799,1000,0,0
dynamic,4,NO_NEGATIVE_FEEDBACK,49975,60000,0.8329166666666666,25912.470612407786,25912.470612407786,0.5185086665814465,0.5185086665814465,0.9478067640888908,1000,0,0
dynamic,4,NO_POSITIVE_ACCUMULATION,49975,60000,0.8329166666666666,30940.22629365538,30940.22629365538,0.6191140829145649,0.6191140829145649,0.0695388523329691,1000,0,0
dynamic,5,FROZEN_STATE,50237,60000,0.8372833333333334,27092.3464924589,27092.3464924589,0.5392906919692437,0.5392906919692437,0.09999999999999998,1000,0,0
dynamic,5,FULL_PASI,50237,60000,0.8372833333333334,22960.50806050567,22960.50806050567,0.4570437737226679,0.4570437737226679,0.9272212262388703,1000,0,0
dynamic,5,MOI,50237,60000,0.8372833333333334,27562.953819198618,27574.66064526487,0.5486584354001756,0.5488914673500581,0.9274272098218669,1000,0,0
dynamic,5,NO_NEGATIVE_FEEDBACK,50237,60000,0.8372833333333334,22878.926468690464,22878.926468690464,0.4554198393353597,0.4554198393353597,0.9474883334194878,1000,0,0
dynamic,5,NO_POSITIVE_ACCUMULATION,50237,60000,0.8372833333333334,27245.19700397509,27245.19700397509,0.5423332803307341,0.5423332803307341,0.07000111939839342,1000,0,0
dynamic,6,FROZEN_STATE,49931,60000,0.8321833333333334,30384.636496384806,30384.636496384806,0.6085325047842984,0.6085325047842984,0.09999999999999999,1000,0,0
dynamic,6,FULL_PASI,49931,60000,0.8321833333333334,26060.94589469253,26060.94589469253,0.5219391939815451,0.5219391939815451,0.9260944995200338,1000,0,0
dynamic,6,MOI,49931,60000,0.8321833333333334,30871.67832249624,30886.61633187857,0.6182868022370118,0.6185859752834626,0.9265955846105669,1000,0,0
dynamic,6,NO_NEGATIVE_FEEDBACK,49931,60000,0.8321833333333334,25973.358447369086,25973.358447369086,0.5201850242808893,0.5201850242808893,0.9480345601240042,1000,0,0
dynamic,6,NO_POSITIVE_ACCUMULATION,49931,60000,0.8321833333333334,30540.391734085053,30540.391734085053,0.6116519143234674,0.6116519143234674,0.0690908173959911,1000,0,0
dynamic,7,FROZEN_STATE,50074,60000,0.8345666666666667,30515.40987097553,30515.40987097553,0.609406276130837,0.609406276130837,0.10000000000000002,1000,0,0
dynamic,7,FULL_PASI,50074,60000,0.8345666666666667,26366.384616964162,26366.384616964162,0.526548400706238,0.526548400706238,0.9261645971608811,1000,0,0
dynamic,7,MOI,50074,60000,0.8345666666666667,30994.130607788433,31010.481673748396,0.618966541674091,0.6192930797169868,0.9265419696787598,1000,0,0
dynamic,7,NO_NEGATIVE_FEEDBACK,50074,60000,0.8345666666666667,26285.673740182243,26285.673740182243,0.5249365686819955,0.5249365686819955,0.9475808147822145,1000,0,0
dynamic,7,NO_POSITIVE_ACCUMULATION,50074,60000,0.8345666666666667,30665.869761591624,30665.869761591624,0.6124110269120028,0.6124110269120028,0.07019251752408022,1000,0,0
dynamic,8,FROZEN_STATE,50153,60000,0.8358833333333333,29964.878837849796,29964.878837849796,0.5974693206358502,0.5974693206358502,0.10000000000000002,1000,0,0
dynamic,8,FULL_PASI,50153,60000,0.8358833333333333,26106.735974448442,26106.735974448442,0.520541861393106,0.520541861393106,0.9284094559577466,1000,0,0
dynamic,8,MOI,50153,60000,0.8358833333333333,30402.752920922816,30415.48581241678,0.6062000861548226,0.6064539671089821,0.9285911249456748,1000,0,0
dynamic,8,NO_NEGATIVE_FEEDBACK,50153,60000,0.8358833333333333,26033.941859153252,26033.941859153252,0.5190904204963462,0.5190904204963462,0.9490981454473558,1000,0,0
dynamic,8,NO_POSITIVE_ACCUMULATION,50153,60000,0.8358833333333333,30102.65757901921,30102.65757901921,0.6002164891236658,0.6002164891236658,0.06979622726218408,1000,0,0
dynamic,9,FROZEN_STATE,50174,60000,0.8362333333333334,29059.37781332957,29059.37781332957,0.5791720375758276,0.5791720375758276,0.10000000000000002,1000,0,0
dynamic,9,FULL_PASI,50174,60000,0.8362333333333334,25083.579663015364,25083.579663015364,0.49993183049020135,0.49993183049020135,0.928890590762914,1000,0,0
dynamic,9,MOI,50174,60000,0.8362333333333334,29511.35234271257,29523.916364005003,0.5881801798284484,0.5884305888309683,0.9290852530724653,1000,0,0
dynamic,9,NO_NEGATIVE_FEEDBACK,50174,60000,0.8362333333333334,25016.20938893439,25016.20938893439,0.498589097718627,0.498589097718627,0.9500103816286609,1000,0,0
dynamic,9,NO_POSITIVE_ACCUMULATION,50174,60000,0.8362333333333334,29190.969133634775,29190.969133634775,0.5817947369879773,0.5817947369879773,0.07033792767754453,1000,0,0
dynamic,10,FROZEN_STATE,50027,60000,0.8337833333333333,30076.37470415043,30076.37470415043,0.6012028445469532,0.6012028445469532,0.09999999999999999,1000,0,0
dynamic,10,FULL_PASI,50027,60000,0.8337833333333333,26008.724738399782,26008.724738399782,0.5198937521418391,0.5198937521418391,0.9251763042744297,1000,0,0
dynamic,10,MOI,50027,60000,0.8337833333333333,30543.423854303936,30559.315872756488,0.6105387861415623,0.6108564549694463,0.9252180645847942,1000,0,0
dynamic,10,NO_NEGATIVE_FEEDBACK,50027,60000,0.8337833333333333,25933.30989805982,25933.30989805982,0.5183862693757335,0.5183862693757335,0.9469424562974401,1000,0,0
dynamic,10,NO_POSITIVE_ACCUMULATION,50027,60000,0.8337833333333333,30221.062472050315,30221.062472050315,0.6040950381204213,0.6040950381204213,0.06962218487019757,1000,0,0
dynamic,11,FROZEN_STATE,50015,60000,0.8335833333333333,29308.991073696357,29308.991073696357,0.5860040202678468,0.5860040202678468,0.10000000000000002,1000,0,0
dynamic,11,FULL_PASI,50015,60000,0.8335833333333333,25160.780624491417,25160.780624491417,0.5030646930819038,0.5030646930819038,0.9255261486156413,1000,0,0
dynamic,11,MOI,50015,60000,0.8335833333333333,29782.321359176898,29795.632761462257,0.5954677868474837,0.5957339350487305,0.925835231007423,1000,0,0
dynamic,11,NO_NEGATIVE_FEEDBACK,50015,60000,0.8335833333333333,25088.602811379624,25088.602811379624,0.5016215697566655,0.5016215697566655,0.9466713693727681,1000,0,0
dynamic,11,NO_POSITIVE_ACCUMULATION,50015,60000,0.8335833333333333,29449.414520694627,29449.414520694627,0.5888116469198166,0.5888116469198166,0.07060125296407259,1000,0,0
dynamic,12,FROZEN_STATE,50221,60000,0.8370166666666666,28547.6363975228,28547.6363975228,0.5684402221684713,0.5684402221684713,0.09999999999999999,1000,0,0
dynamic,12,FULL_PASI,50221,60000,0.8370166666666666,24295.5009499699,24295.5009499699,0.48377174787379584,0.48377174787379584,0.9253357501358961,1000,0,0
dynamic,12,MOI,50221,60000,0.8370166666666666,29044.13258089082,29061.667780251577,0.5783264487144983,0.578675609411433,0.925470608742286,1000,0,0
dynamic,12,NO_NEGATIVE_FEEDBACK,50221,60000,0.8370166666666666,24216.88296683674,24216.88296683674,0.48220630745777143,0.48220630745777143,0.9472669095476055,1000,0,0
dynamic,12,NO_POSITIVE_ACCUMULATION,50221,60000,0.8370166666666666,28698.582409866176,28698.582409866176,0.5714458575071419,0.5714458575071419,0.06957638146200466,1000,0,0
dynamic,13,FROZEN_STATE,50141,60000,0.8356833333333333,29831.13423815958,29831.13423815958,0.5949449400323005,0.5949449400323005,0.09999999999999999,1000,0,0
dynamic,13,FULL_PASI,50141,60000,0.8356833333333333,25750.820663994098,25750.820663994098,0.5135681510937975,0.5135681510937975,0.9267846817675666,1000,0,0
dynamic,13,MOI,50141,60000,0.8356833333333333,30294.539869384258,30308.268757651076,0.6041869900756718,0.6044607957091218,0.927406444251031,1000,0,0
dynamic,13,NO_NEGATIVE_FEEDBACK,50141,60000,0.8356833333333333,25678.50499296206,25678.50499296206,0.5121259048076836,0.5121259048076836,0.9473520238131835,1000,0,0
dynamic,13,NO_POSITIVE_ACCUMULATION,50141,60000,0.8356833333333333,29967.5107305357,29967.5107305357,0.5976647998750664,0.5976647998750664,0.07114924141017405,1000,0,0
dynamic,14,FROZEN_STATE,50031,60000,0.83385,31501.90798008493,31501.90798008493,0.6296477779793513,0.6296477779793513,0.10000000000000002,1000,0,0
dynamic,14,FULL_PASI,50031,60000,0.83385,27914.32331235811,27914.32331235811,0.5579405431104337,0.5579405431104337,0.9290614297346944,1000,0,0
dynamic,14,MOI,50031,60000,0.83385,31901.987371246487,31920.147409468143,0.6376444078920367,0.6380073836115238,0.9288119513407797,1000,0,0
dynamic,14,NO_NEGATIVE_FEEDBACK,50031,60000,0.83385,27845.990780909495,27845.990780909495,0.5565747392798364,0.5565747392798364,0.950328019182585,1000,0,0
dynamic,14,NO_POSITIVE_ACCUMULATION,50031,60000,0.83385,31635.601554304445,31635.601554304445,0.6323199926906207,0.6323199926906207,0.0684722553888351,1000,0,0
dynamic,15,FROZEN_STATE,50077,60000,0.8346166666666667,29146.769912495984,29146.769912495984,0.582039058100445,0.582039058100445,0.10000000000000002,1000,0,0
dynamic,15,FULL_PASI,50077,60000,0.8346166666666667,25481.775024090628,25481.775024090628,0.5088518686041622,0.5088518686041622,0.9268885997115865,1000,0,0
dynamic,15,MOI,50077,60000,0.8346166666666667,29561.55194167888,29575.9271199058,0.590321943041294,0.5906090045311381,0.927460998629884,1000,0,0
dynamic,15,NO_NEGATIVE_FEEDBACK,50077,60000,0.8346166666666667,25407.256537168265,25407.256537168265,0.5073637905059861,0.5073637905059861,0.948814756376537,1000,0,0
dynamic,15,NO_POSITIVE_ACCUMULATION,50077,60000,0.8346166666666667,29279.917151851732,29279.917151851732,0.5846979082583168,0.5846979082583168,0.06901659706434483,1000,0,0
dynamic,16,FROZEN_STATE,50122,60000,0.8353666666666667,27566.02534085552,27566.02534085552,0.5499785591328263,0.5499785591328263,0.09999999999999999,1000,0,0
dynamic,16,FULL_PASI,50122,60000,0.8353666666666667,23638.348205578848,23638.348205578848,0.4716162205334753,0.4716162205334753,0.9330220828721044,1000,0,0
dynamic,16,MOI,50122,60000,0.8353666666666667,28008.736866343155,28021.31131327908,0.5588112379063715,0.5590621147056997,0.9331340365617944,1000,0,0
dynamic,16,NO_NEGATIVE_FEEDBACK,50122,60000,0.8353666666666667,23564.028187161814,23564.028187161814,0.47013343815414016,0.47013343815414016,0.9523906989047783,1000,0,0
dynamic,16,NO_POSITIVE_ACCUMULATION,50122,60000,0.8353666666666667,27703.988688184843,27703.988688184843,0.5527311098556491,0.5527311098556491,0.070233724663028,1000,0,0
dynamic,17,FROZEN_STATE,49995,60000,0.83325,30577.679868647276,30577.679868647276,0.6116147588488304,0.6116147588488304,0.10000000000000002,1000,0,0
dynamic,17,FULL_PASI,49995,60000,0.83325,26498.13299812735,26498.13299812735,0.5300156615286998,0.5300156615286998,0.925958835113609,1000,0,0
dynamic,17,MOI,49995,60000,0.83325,31044.27066801059,31059.622051727314,0.620947508111023,0.6212545664911954,0.9262296245608037,1000,0,0
dynamic,17,NO_NEGATIVE_FEEDBACK,49995,60000,0.83325,26421.492238467195,26421.492238467195,0.5284826930386478,0.5284826930386478,0.9471620310658921,1000,0,0
dynamic,17,NO_POSITIVE_ACCUMULATION,49995,60000,0.83325,30727.22274806912,30727.22274806912,0.6146059155529378,0.6146059155529378,0.06956711553899622,1000,0,0
dynamic,18,FROZEN_STATE,50091,60000,0.83485,31397.894967319386,31397.894967319386,0.6268170922385136,0.6268170922385136,0.10000000000000002,1000,0,0
dynamic,18,FULL_PASI,50091,60000,0.83485,27519.19020532124,27519.19020532124,0.5493839253622654,0.5493839253622654,0.9275546298338998,1000,0,0
dynamic,18,MOI,50091,60000,0.83485,31840.967968470042,31856.511278897706,0.6356624537036601,0.6359727551635564,0.9275382437906314,1000,0,0
dynamic,18,NO_NEGATIVE_FEEDBACK,50091,60000,0.83485,27451.793635530456,27451.793635530456,0.5480384427448135,0.5480384427448135,0.9479207861552702,1000,0,0
dynamic,18,NO_POSITIVE_ACCUMULATION,50091,60000,0.83485,31528.039032674318,31528.039032674318,0.6294152449077542,0.6294152449077542,0.07110410254786696,1000,0,0
dynamic,19,FROZEN_STATE,50008,60000,0.8334666666666667,28860.960509049783,28860.960509049783,0.5771268698818146,0.5771268698818146,0.09999999999999999,1000,0,0
dynamic,19,FULL_PASI,50008,60000,0.8334666666666667,24905.223063672947,24905.223063672947,0.4980247773090895,0.4980247773090895,0.9291565626577426,1000,0,0
dynamic,19,MOI,50008,60000,0.8334666666666667,29302.118447627094,29312.816267188133,0.5859486171737941,0.5861625393374686,0.929229153636463,1000,0,0
dynamic,19,NO_NEGATIVE_FEEDBACK,50008,60000,0.8334666666666667,24830.098753456485,24830.098753456485,0.4965225314640954,0.4965225314640954,0.9497639204759354,1000,0,0
dynamic,19,NO_POSITIVE_ACCUMULATION,50008,60000,0.8334666666666667,28999.33340128817,28999.33340128817,0.5798938850041627,0.5798938850041627,0.06962278262536654,1000,0,0
dynamic,20,FROZEN_STATE,50103,60000,0.83505,27988.24752151946,27988.24752151946,0.5586142051677436,0.5586142051677436,0.10000000000000002,1000,0,0
dynamic,20,FULL_PASI,50103,60000,0.83505,24085.415312495163,24085.415312495163,0.4807180271140483,0.4807180271140483,0.9275084474247711,1000,0,0
dynamic,20,MOI,50103,60000,0.83505,28429.94024317088,28442.104899015325,0.5674298992709195,0.5676726922343038,0.9274241606568876,1000,0,0
dynamic,20,NO_NEGATIVE_FEEDBACK,50103,60000,0.83505,24015.032340699352,24015.032340699352,0.47931326149530673,0.47931326149530673,0.9479236338057947,1000,0,0
dynamic,20,NO_POSITIVE_ACCUMULATION,50103,60000,0.83505,28128.581864032578,28128.581864032578,0.5614151221290656,0.5614151221290656,0.06972979193367518,1000,0,0
dynamic,21,FROZEN_STATE,49964,60000,0.8327333333333333,30781.005297697524,30781.005297697524,0.6160636717976448,0.6160636717976448,0.09999999999999999,1000,0,0
dynamic,21,FULL_PASI,49964,60000,0.8327333333333333,26534.549005895875,26534.549005895875,0.5310733529320285,0.5310733529320285,0.9293764109486187,1000,0,0
dynamic,21,MOI,49964,60000,0.8327333333333333,31267.189568863367,31281.595672266383,0.625794363318857,0.6260826929842763,0.9293177639395737,1000,0,0
dynamic,21,NO_NEGATIVE_FEEDBACK,49964,60000,0.8327333333333333,26463.718274264593,26463.718274264593,0.5296557176019653,0.5296557176019653,0.9492350335791655,1000,0,0
dynamic,21,NO_POSITIVE_ACCUMULATION,49964,60000,0.8327333333333333,30930.05278266494,30930.05278266494,0.6190467693272145,0.6190467693272145,0.06968223709461209,1000,0,0
dynamic,22,FROZEN_STATE,49996,60000,0.8332666666666667,29887.486249034308,29887.486249034308,0.5977975487845889,0.5977975487845889,0.09999999999999999,1000,0,0
dynamic,22,FULL_PASI,49996,60000,0.8332666666666667,26164.746217225213,26164.746217225213,0.5233367912878073,0.5233367912878073,0.9256639800512522,1000,0,0
dynamic,22,MOI,49996,60000,0.8332666666666667,30313.243586743753,30327.32639447393,0.6063133768050194,0.6065950554939181,0.9261268029990686,1000,0,0
dynamic,22,NO_NEGATIVE_FEEDBACK,49996,60000,0.8332666666666667,26082.761667863448,26082.761667863448,0.5216969691147981,0.5216969691147981,0.9468185244068712,1000,0,0
dynamic,22,NO_POSITIVE_ACCUMULATION,49996,60000,0.8332666666666667,30019.394282305722,30019.394282305722,0.600435920519756,0.600435920519756,0.0711190396409033,1000,0,0
dynamic,23,FROZEN_STATE,50254,60000,0.8375666666666667,31393.14766805822,31393.14766805822,0.6246895305459907,0.6246895305459907,0.09999999999999999,1000,0,0
dynamic,23,FULL_PASI,50254,60000,0.8375666666666667,27394.251842574253,27394.251842574253,0.5451158483419082,0.5451158483419082,0.928524595794927,1000,0,0
dynamic,23,MOI,50254,60000,0.8375666666666667,31848.36588887591,31865.324343931556,0.6337478785544615,0.6340853333850351,0.9288860713880819,1000,0,0
dynamic,23,NO_NEGATIVE_FEEDBACK,50254,60000,0.8375666666666667,27320.03777125652,27320.03777125652,0.5436390689548398,0.5436390689548398,0.9494886699004083,1000,0,0
dynamic,23,NO_POSITIVE_ACCUMULATION,50254,60000,0.8375666666666667,31538.54776282668,31538.54776282668,0.6275828344574896,0.6275828344574896,0.0695795557791823,1000,0,0
dynamic,24,FROZEN_STATE,50042,60000,0.8340333333333333,29629.20410106348,29629.20410106348,0.5920867291687678,0.5920867291687678,0.09999999999999999,1000,0,0
dynamic,24,FULL_PASI,50042,60000,0.8340333333333333,25303.879815416076,25303.879815416076,0.505652847916072,0.505652847916072,0.9308666131253435,1000,0,0
dynamic,24,MOI,50042,60000,0.8340333333333333,30123.3448061508,30139.425411000557,0.6019612486741297,0.6022825908437024,0.9314871999958382,1000,0,0
dynamic,24,NO_NEGATIVE_FEEDBACK,50042,60000,0.8340333333333333,25234.513422252512,25234.513422252512,0.5042666844301289,0.5042666844301289,0.9493826212013836,1000,0,0
dynamic,24,NO_POSITIVE_ACCUMULATION,50042,60000,0.8340333333333333,29767.84071121139,29767.84071121139,0.5948571342314734,0.5948571342314734,0.07190003378725117,1000,0,0
dynamic,25,FROZEN_STATE,49952,60000,0.8325333333333333,30174.896436966865,30174.896436966865,0.6040778434690676,0.6040778434690676,0.09999999999999999,1000,0,0
dynamic,25,FULL_PASI,49952,60000,0.8325333333333333,25679.102171940212,25679.102171940212,0.5140755559725378,0.5140755559725378,0.9311058678958419,1000,0,0
dynamic,25,MOI,49952,60000,0.8325333333333333,30690.265716814254,30706.373913726835,0.6143951336646031,0.6147176071774271,0.93143696944783,1000,0,0
dynamic,25,NO_NEGATIVE_FEEDBACK,49952,60000,0.8325333333333333,25607.951049752613,25607.951049752613,0.5126511661145222,0.5126511661145222,0.9498250009878609,1000,0,0
dynamic,25,NO_POSITIVE_ACCUMULATION,49952,60000,0.8325333333333333,30323.823992368998,30323.823992368998,0.6070592567338444,0.6070592567338444,0.07098403820394916,1000,0,0
dynamic,26,FROZEN_STATE,50019,60000,0.83365,31986.71763768432,31986.71763768432,0.6394913460421904,0.6394913460421904,0.09999999999999999,1000,0,0
dynamic,26,FULL_PASI,50019,60000,0.83365,27616.468310481956,27616.468310481956,0.552119560776544,0.552119560776544,0.9251982525263323,1000,0,0
dynamic,26,MOI,50019,60000,0.83365,32488.287555855008,32503.714410400178,0.6495189339222097,0.6498273538135544,0.925111601567583,1000,0,0
dynamic,26,NO_NEGATIVE_FEEDBACK,50019,60000,0.83365,27529.835096486808,27529.835096486808,0.5503875546589657,0.5503875546589657,0.9468512534629903,1000,0,0
dynamic,26,NO_POSITIVE_ACCUMULATION,50019,60000,0.83365,32154.179373853585,32154.179373853585,0.6428393085398266,0.6428393085398266,0.06824425496955976,1000,0,0
dynamic,27,FROZEN_STATE,50042,60000,0.8340333333333333,30652.31635660252,30652.31635660252,0.6125318004196979,0.6125318004196979,0.09999999999999999,1000,0,0
dynamic,27,FULL_PASI,50042,60000,0.8340333333333333,26516.86734037689,26516.86734037689,0.5298922373281821,0.5298922373281821,0.9251280672874943,1000,0,0
dynamic,27,MOI,50042,60000,0.8340333333333333,31125.932559096807,31138.752211899082,0.621996174395444,0.6222523522620815,0.9254274159716939,1000,0,0
dynamic,27,NO_NEGATIVE_FEEDBACK,50042,60000,0.8340333333333333,26427.999409201482,26427.999409201482,0.5281163704328661,0.5281163704328661,0.9470335712635832,1000,0,0
dynamic,27,NO_POSITIVE_ACCUMULATION,50042,60000,0.8340333333333333,30807.656458354308,30807.656458354308,0.6156359949313438,0.6156359949313438,0.06895237201494948,1000,0,0
dynamic,28,FROZEN_STATE,50036,60000,0.8339333333333333,30541.49730222339,30541.49730222339,0.6103904649097328,0.6103904649097328,0.09999999999999999,1000,0,0
dynamic,28,FULL_PASI,50036,60000,0.8339333333333333,26564.658334138025,26564.658334138025,0.5309109108269651,0.5309109108269651,0.928540135987901,1000,0,0
dynamic,28,MOI,50036,60000,0.8339333333333333,30995.05338505667,31011.1981165616,0.6194550600578917,0.6197777223711248,0.9287968903952359,1000,0,0
dynamic,28,NO_NEGATIVE_FEEDBACK,50036,60000,0.8339333333333333,26489.10081838868,26489.10081838868,0.5294008477573883,0.5294008477573883,0.9495053527393559,1000,0,0
dynamic,28,NO_POSITIVE_ACCUMULATION,50036,60000,0.8339333333333333,30682.939787939064,30682.939787939064,0.6132172793176726,0.6132172793176726,0.0692644799069188,1000,0,0
dynamic,29,FROZEN_STATE,50147,60000,0.8357833333333333,27576.222488072282,27576.222488072282,0.5499077210615247,0.5499077210615247,0.10000000000000002,1000,0,0
dynamic,29,FULL_PASI,50147,60000,0.8357833333333333,23355.549921125013,23355.549921125013,0.4657417177722499,0.4657417177722499,0.9279827455449231,1000,0,0
dynamic,29,MOI,50147,60000,0.8357833333333333,28056.405913427945,28068.710418460723,0.5594832375501614,0.5597286062667901,0.9281935483889607,1000,0,0
dynamic,29,NO_NEGATIVE_FEEDBACK,50147,60000,0.8357833333333333,23267.905329250567,23267.905329250567,0.4639939643298815,0.4639939643298815,0.9489845043114546,1000,0,0
dynamic,29,NO_POSITIVE_ACCUMULATION,50147,60000,0.8357833333333333,27727.587902951494,27727.587902951494,0.5529261551628512,0.5529261551628512,0.0696186873662958,1000,0,0
dynamic,30,FROZEN_STATE,50136,60000,0.8356,32022.823471727184,32022.823471727184,0.6387191533374658,0.6387191533374658,0.09999999999999999,1000,0,0
dynamic,30,FULL_PASI,50136,60000,0.8356,27725.5243481504,27725.5243481504,0.553006309800351,0.553006309800351,0.9283921056835308,1000,0,0
dynamic,30,MOI,50136,60000,0.8356,32509.91211472791,32522.740237741284,0.6484345004533252,0.6486903669567035,0.9284735029191117,1000,0,0
dynamic,30,NO_NEGATIVE_FEEDBACK,50136,60000,0.8356,27644.459112204917,27644.459112204917,0.5513894030677541,0.5513894030677541,0.9493111766050951,1000,0,0
dynamic,30,NO_POSITIVE_ACCUMULATION,50136,60000,0.8356,32176.77345776699,32176.77345776699,0.6417898008969003,0.6417898008969003,0.06945506501565533,1000,0,0
stationary,1,FROZEN_STATE,67728,80000,0.8466,45887.94300528642,45887.94300528642,0.6775328225443896,0.6775328225443896,0.10000000000000002,1000,0,0
stationary,1,FULL_PASI,67728,80000,0.8466,39750.42546626266,39750.42546626266,0.5869127313114615,0.5869127313114615,0.9255062900731209,1000,0,0
stationary,1,MOI,67728,80000,0.8466,46571.918045674036,46594.42336061482,0.6876316744282134,0.6879639641007386,0.9252287656055568,1000,0,0
stationary,1,NO_NEGATIVE_FEEDBACK,67728,80000,0.8466,39622.46242803123,39622.46242803123,0.5850233644582924,0.5850233644582924,0.9478330949510907,1000,0,0
stationary,1,NO_POSITIVE_ACCUMULATION,67728,80000,0.8466,46150.85889061114,46150.85889061114,0.6814147603740128,0.6814147603740128,0.06414855568086994,1000,0,0
stationary,2,FROZEN_STATE,67619,80000,0.8452375,46105.38371194756,46105.38371194756,0.6818406618250427,0.6818406618250427,0.09999999999999999,1000,0,0
stationary,2,FULL_PASI,67619,80000,0.8452375,40787.69595748618,40787.69595748618,0.6031987452858839,0.6031987452858839,0.9244171850568487,1000,0,0
stationary,2,MOI,67619,80000,0.8452375,46711.29517106885,46729.829725365256,0.6908013305589975,0.691075433315566,0.9250115605492354,1000,0,0
stationary,2,NO_NEGATIVE_FEEDBACK,67619,80000,0.8452375,40695.77593872377,40695.77593872377,0.6018393637694105,0.6018393637694105,0.9469908078424134,1000,0,0
stationary,2,NO_POSITIVE_ACCUMULATION,67619,80000,0.8452375,46319.29916576205,46319.29916576205,0.6850042024543701,0.6850042024543701,0.06538341694855489,1000,0,0
stationary,3,FROZEN_STATE,67725,80000,0.8465625,42502.04371448632,42502.04371448632,0.6275680135029357,0.6275680135029357,0.09999999999999999,1000,0,0
stationary,3,FULL_PASI,67725,80000,0.8465625,35788.74451399835,35788.74451399835,0.5284421486009353,0.5284421486009353,0.9267453180134778,1000,0,0
stationary,3,MOI,67725,80000,0.8465625,43276.67006121504,43296.5719651591,0.6390058333143601,0.639299696790832,0.9265042508456172,1000,0,0
stationary,3,NO_NEGATIVE_FEEDBACK,67725,80000,0.8465625,35682.300813595924,35682.300813595924,0.5268704439069166,0.5268704439069166,0.9475774918106837,1000,0,0
stationary,3,NO_POSITIVE_ACCUMULATION,67725,80000,0.8465625,42754.376682955146,42754.376682955146,0.6312938602134388,0.6312938602134388,0.06672069289625428,1000,0,0
stationary,4,FROZEN_STATE,67643,80000,0.8455375,45126.53726960969,45126.53726960969,0.6671279699245996,0.6671279699245996,0.09999999999999999,1000,0,0
stationary,4,FULL_PASI,67643,80000,0.8455375,38369.384778565465,38369.384778565465,0.5672336350925515,0.5672336350925515,0.9264674589326006,1000,0,0
stationary,4,MOI,67643,80000,0.8455375,45899.17547881739,45924.23717359884,0.6785502635722453,0.6789207630294168,0.9275017033149157,1000,0,0
stationary,4,NO_NEGATIVE_FEEDBACK,67643,80000,0.8455375,38242.59979943234,38242.59979943234,0.5653593098980285,0.5653593098980285,0.947991931167723,1000,0,0
stationary,4,NO_POSITIVE_ACCUMULATION,67643,80000,0.8455375,45391.58731170193,45391.58731170193,0.6710463360835849,0.6710463360835849,0.06562624509902147,1000,0,0
stationary,5,FROZEN_STATE,67587,80000,0.8448375,39099.71614947458,39099.71614947458,0.5785094197031172,0.5785094197031172,0.09999999999999999,1000,0,0
stationary,5,FULL_PASI,67587,80000,0.8448375,33285.117651491106,33285.117651491106,0.4924781045392029,0.4924781045392029,0.9274933086311966,1000,0,0
stationary,5,MOI,67587,80000,0.8448375,39763.436889277145,39781.47207334301,0.5883296623504097,0.588596506330256,0.9279251747224483,1000,0,0
stationary,5,NO_NEGATIVE_FEEDBACK,67587,80000,0.8448375,33175.059630088814,33175.059630088814,0.4908497141475256,0.4908497141475256,0.948421389458955,1000,0,0
stationary,5,NO_POSITIVE_ACCUMULATION,67587,80000,0.8448375,39342.94661488118,39342.94661488118,0.5821081955831917,0.5821081955831917,0.06585510618827725,1000,0,0
stationary,6,FROZEN_STATE,67779,80000,0.8472375,44805.25365006286,44805.25365006286,0.6610491988678332,0.6610491988678332,0.09999999999999999,1000,0,0
stationary,6,FULL_PASI,67779,80000,0.8472375,38706.3272555913,38706.3272555913,0.5710666615853185,0.5710666615853185,0.9257327820336366,1000,0,0
stationary,6,MOI,67779,80000,0.8472375,45489.39169183161,45510.726267066304,0.671142856811573,0.6714576235569469,0.9268636849280663,1000,0,0
stationary,6,NO_NEGATIVE_FEEDBACK,67779,80000,0.8472375,38581.57438484505,38581.57438484505,0.569226078650394,0.569226078650394,0.9486212796282002,1000,0,0
stationary,6,NO_POSITIVE_ACCUMULATION,67779,80000,0.8472375,45057.86840250925,45057.86840250925,0.6647762345639394,0.6647762345639394,0.0650395831637788,1000,0,0
stationary,7,FROZEN_STATE,67582,80000,0.844775,44422.423648492804,44422.423648492804,0.6573114682680714,0.6573114682680714,0.09999999999999999,1000,0,0
stationary,7,FULL_PASI,67582,80000,0.844775,38611.152010426566,38611.152010426566,0.5713230151582753,0.5713230151582753,0.9270301446233057,1000,0,0
stationary,7,MOI,67582,80000,0.844775,45093.935396354704,45117.29930262783,0.6672477197531104,0.667593431721876,0.9270031278321759,1000,0,0
stationary,7,NO_NEGATIVE_FEEDBACK,67582,80000,0.844775,38512.570845481474,38512.570845481474,0.5698643254932004,0.5698643254932004,0.9480291807786134,1000,0,0
stationary,7,NO_POSITIVE_ACCUMULATION,67582,80000,0.844775,44664.854383875056,44664.854383875056,0.6608986769239599,0.6608986769239599,0.06577941876743089,1000,0,0
stationary,8,FROZEN_STATE,67732,80000,0.84665,42994.734676069376,42994.734676069376,0.6347772792191191,0.6347772792191191,0.09999999999999999,1000,0,0
