scenario,seed,design_reserve__FROZEN_STATE,design_reserve__FULL_PASI,design_reserve__MOI,design_reserve__NO_NEGATIVE_FEEDBACK,design_reserve__NO_POSITIVE_ACCUMULATION,execution_settlement__FROZEN_STATE,execution_settlement__FULL_PASI,execution_settlement__MOI,execution_settlement__NO_NEGATIVE_FEEDBACK,execution_settlement__NO_POSITIVE_ACCUMULATION,design_pps__FROZEN_STATE,design_pps__FULL_PASI,design_pps__MOI,design_pps__NO_NEGATIVE_FEEDBACK,design_pps__NO_POSITIVE_ACCUMULATION,settlement_pps__FROZEN_STATE,settlement_pps__FULL_PASI,settlement_pps__MOI,settlement_pps__NO_NEGATIVE_FEEDBACK,settlement_pps__NO_POSITIVE_ACCUMULATION,coverage__FROZEN_STATE,coverage__FULL_PASI,coverage__MOI,coverage__NO_NEGATIVE_FEEDBACK,coverage__NO_POSITIVE_ACCUMULATION,mean_H__FROZEN_STATE,mean_H__FULL_PASI,mean_H__MOI,mean_H__NO_NEGATIVE_FEEDBACK,mean_H__NO_POSITIVE_ACCUMULATION,design_reserve_degradation_pct__NO_POSITIVE_ACCUMULATION,execution_settlement_degradation_pct__NO_POSITIVE_ACCUMULATION,design_pps_degradation_pct__NO_POSITIVE_ACCUMULATION,settlement_pps_degradation_pct__NO_POSITIVE_ACCUMULATION,coverage_diff_pp__NO_POSITIVE_ACCUMULATION,design_reserve_degradation_pct__NO_NEGATIVE_FEEDBACK,execution_settlement_degradation_pct__NO_NEGATIVE_FEEDBACK,design_pps_degradation_pct__NO_NEGATIVE_FEEDBACK,settlement_pps_degradation_pct__NO_NEGATIVE_FEEDBACK,coverage_diff_pp__NO_NEGATIVE_FEEDBACK,design_reserve_degradation_pct__FROZEN_STATE,execution_settlement_degradation_pct__FROZEN_STATE,design_pps_degradation_pct__FROZEN_STATE,settlement_pps_degradation_pct__FROZEN_STATE,coverage_diff_pp__FROZEN_STATE
stationary,3,42502.04371448632,35788.74451399835,43276.67006121504,35682.300813595924,42754.376682955146,42502.04371448632,35788.74451399835,43296.5719651591,35682.300813595924,42754.376682955146,0.6275680135029357,0.5284421486009353,0.6390058333143601,0.5268704439069166,0.6312938602134388,0.6275680135029357,0.5284421486009353,0.639299696790832,0.5268704439069166,0.6312938602134388,0.8465625,0.8465625,0.8465625,0.8465625,0.8465625,0.09999999999999999,0.9267453180134778,0.9265042508456172,0.9475774918106837,0.06672069289625428,19.46319230682225,19.46319230682225,19.46319230682225,19.46319230682225,0.0,-0.2974222813566074,-0.2974222813566074,-0.2974222813565852,-0.2974222813565852,0.0,18.758129941837275,18.758129941837275,18.758129941837296,18.758129941837296,0.0
stationary,4,45126.53726960969,38369.384778565465,45899.17547881739,38242.59979943234,45391.58731170193,45126.53726960969,38369.384778565465,45924.23717359884,38242.59979943234,45391.58731170193,0.6671279699245996,0.5672336350925515,0.6785502635722453,0.5653593098980285,0.6710463360835849,0.6671279699245996,0.5672336350925515,0.6789207630294168,0.5653593098980285,0.6710463360835849,0.8455375,0.8455375,0.8455375,0.8455375,0.8455375,0.09999999999999999,0.9264674589326006,0.9275017033149157,0.947991931167723,0.06562624509902147,18.301577087207612,18.301577087207612,18.301577087207633,18.301577087207633,0.0,-0.3304326609999575,-0.3304326609999575,-0.3304326609999464,-0.3304326609999464,0.0,17.610791859292508,17.610791859292508,17.610791859292508,17.610791859292508,0.0
stationary,5,39099.71614947458,33285.117651491106,39763.436889277145,33175.059630088814,39342.94661488118,39099.71614947458,33285.117651491106,39781.47207334301,33175.059630088814,39342.94661488118,0.5785094197031172,0.4924781045392029,0.5883296623504097,0.4908497141475256,0.5821081955831917,0.5785094197031172,0.4924781045392029,0.588596506330256,0.4908497141475256,0.5821081955831917,0.8448375,0.8448375,0.8448375,0.8448375,0.8448375,0.09999999999999999,0.9274933086311966,0.9279251747224483,0.948421389458955,0.06585510618827725,18.199812381070824,18.199812381070824,18.199812381070846,18.199812381070846,0.0,-0.3306523430520625,-0.3306523430520625,-0.3306523430520625,-0.3306523430520625,0.0,17.469063978877042,17.469063978877042,17.469063978877042,17.469063978877042,0.0
stationary,6,44805.25365006286,38706.3272555913,45489.39169183161,38581.57438484505,45057.86840250925,44805.25365006286,38706.3272555913,45510.726267066304,38581.57438484505,45057.86840250925,0.6610491988678332,0.5710666615853185,0.671142856811573,0.569226078650394,0.6647762345639394,0.6610491988678332,0.5710666615853185,0.6714576235569469,0.569226078650394,0.6647762345639394,0.8472375,0.8472375,0.8472375,0.8472375,0.8472375,0.09999999999999999,0.9257327820336366,0.9268636849280663,0.9486212796282002,0.0650395831637788,16.40956814366945,16.40956814366945,16.40956814366943,16.40956814366943,0.0,-0.3223061437022001,-0.3223061437022001,-0.3223061437022001,-0.3223061437022001,0.0,15.756923549470958,15.756923549470958,15.756923549470958,15.756923549470958,0.0
stationary,7,44422.423648492804,38611.152010426566,45093.935396354704,38512.570845481474,44664.854383875056,44422.423648492804,38611.152010426566,45117.29930262783,38512.570845481474,44664.854383875056,0.6573114682680714,0.5713230151582753,0.6672477197531104,0.5698643254932004,0.6608986769239599,0.6573114682680714,0.5713230151582753,0.667593431721876,0.5698643254932004,0.6608986769239599,0.844775,0.844775,0.844775,0.844775,0.844775,0.09999999999999999,0.9270301446233057,0.9270031278321759,0.9480291807786134,0.06577941876743089,15.678637021277542,15.678637021277542,15.678637021277563,15.678637021277563,0.0,-0.2553178545889323,-0.2553178545889323,-0.2553178545889323,-0.2553178545889323,0.0,15.050759522784919,15.050759522784919,15.050759522784919,15.050759522784919,0.0
stationary,8,42994.734676069376,37455.34890120008,43622.483422020654,37353.220244720476,43221.66019780557,42994.734676069376,37455.34890120008,43641.6806343632,37353.220244720476,43221.66019780557,0.6347772792191191,0.55299339900195,0.6440454057464811,0.5514855643524549,0.6381276235428686,0.6347772792191191,0.55299339900195,0.6443288347363609,0.5514855643524549,0.6381276235428686,0.84665,0.84665,0.84665,0.84665,0.84665,0.09999999999999999,0.9283176515301532,0.9288024419498218,0.949534508179982,0.06565682008195177,15.395161080506536,15.395161080506536,15.395161080506558,15.395161080506558,0.0,-0.2726677483341544,-0.2726677483341544,-0.2726677483341544,-0.2726677483341544,0.0,14.789304965443307,14.789304965443307,14.789304965443307,14.789304965443307,0.0
stationary,9,41756.3771979904,36296.15937424566,42378.426447993406,36210.40451312155,41961.072519584224,41756.3771979904,36296.15937424566,42396.62960294771,36210.40451312155,41961.072519584224,0.6164576768334474,0.5358473983442432,0.62564111326316,0.5345813823243408,0.6194796344570719,0.6164576768334474,0.5358473983442432,0.6259098500494229,0.5345813823243408,0.6194796344570719,0.8467,0.8467,0.8467,0.8467,0.8467,0.09999999999999999,0.9301926327201159,0.9299335274847146,0.9512126492444951,0.06584133523226998,15.607472644497378,15.607472644497378,15.607472644497378,15.607472644497378,0.0,-0.23626428416267942,-0.23626428416267942,-0.23626428416267942,-0.23626428416267942,0.0,15.043514018783743,15.043514018783743,15.043514018783743,15.043514018783743,0.0
stationary,10,44176.630685854514,38582.36976652106,44823.367058217635,38488.71413095269,44401.332479304736,44176.630685854514,38582.36976652106,44846.45594077291,38488.71413095269,44401.332479304736,0.6541584831761907,0.5713198152952831,0.6637352226828412,0.5699329818597508,0.6574858212300055,0.6541584831761907,0.5713198152952831,0.6640771181184166,0.5699329818597508,0.6574858212300055,0.84415,0.84415,0.84415,0.84415,0.84415,0.09999999999999999,0.9246982148913769,0.9250786339310659,0.947594937066373,0.06482622493710577,15.081921478635941,15.081921478635941,15.081921478635941,15.081921478635941,0.0,-0.24274205067007504,-0.24274205067007504,-0.24274205067007504,-0.24274205067007504,0.0,14.499526475918412,14.499526475918412,14.49952647591839,14.49952647591839,0.0
stationary,11,42395.69181358418,36753.53684646427,43035.75867537546,36668.940379067135,42605.836000833675,42395.69181358418,36753.53684646427,43055.31653363093,36668.940379067135,42605.836000833675,0.6276101288446385,0.5440857551548351,0.6370854417458729,0.542833420364867,0.6307210256078174,0.6276101288446385,0.5440857551548351,0.6373749690401465,0.542833420364867,0.6307210256078174,0.8443875,0.8443875,0.8443875,0.8443875,0.8443875,0.09999999999999999,0.9260533625770516,0.9259290050985548,0.9474251420795387,0.06624153321272801,15.923091099550613,15.923091099550613,15.923091099550613,15.923091099550613,0.0,-0.23017231715828368,-0.23017231715828368,-0.23017231715829478,-0.23017231715829478,0.0,15.351325209025957,15.351325209025957,15.351325209025934,15.351325209025934,0.0
stationary,12,41018.54099014996,35169.06109343447,41699.44895923047,35068.60355811796,41251.18935953152,41018.54099014996,35169.06109343447,41725.048705234396,35068.60355811796,41251.18935953152,0.6056363836249403,0.519269151509486,0.6156899503784323,0.5177859018148766,0.6090714233335034,0.6056363836249403,0.519269151509486,0.6160679291465037,0.5177859018148766,0.6090714233335034,0.8466,0.8466,0.8466,0.8466,0.8466,0.10000000000000002,0.9248417283687461,0.9258865061118415,0.9475073724338201,0.06544345824836591,17.293973956081764,17.293973956081764,17.293973956081786,17.293973956081786,0.0,-0.28564178909873394,-0.28564178909873394,-0.28564178909872284,-0.28564178909872284,0.0,16.632459653031482,16.632459653031482,16.632459653031507,16.632459653031507,0.0
stationary,13,43442.78267709553,37732.795626230305,44089.814572756295,37635.73471185558,43659.192753026706,43442.78267709553,37732.795626230305,44109.38845335324,37635.73471185558,43659.192753026706,0.6410799480129201,0.5568183520435372,0.6506281203092495,0.5553860357390331,0.6442734856198141,0.6410799480129201,0.5568183520435372,0.6509169697240942,0.5553860357390331,0.6442734856198141,0.8470625,0.8470625,0.8470625,0.8470625,0.8470625,0.09999999999999999,0.9277629968246367,0.9290433764074689,0.9493782467088728,0.06664081468431161,15.70622326927882,15.70622326927882,15.70622326927882,15.70622326927882,0.0,-0.25723223727227573,-0.25723223727227573,-0.25723223727226463,-0.25723223727226463,0.0,15.132690160110673,15.132690160110673,15.132690160110695,15.132690160110695,0.0
stationary,14,45317.89518059256,40346.27337320265,45877.86915617517,40258.576427533764,45536.5152423232,45317.89518059256,40346.27337320265,45906.08661002011,40258.576427533764,45536.5152423232,0.6715155021870101,0.5978465662982345,0.6798131339266688,0.5965470827658146,0.6747549898100821,0.6715155021870101,0.5978465662982345,0.6802312570017501,0.5965470827658146,0.6747549898100821,0.843575,0.843575,0.843575,0.843575,0.843575,0.09999999999999999,0.9280349079176385,0.9279616258172299,0.950690095423368,0.06390882216861031,12.864241069084258,12.864241069084258,12.864241069084258,12.864241069084258,0.0,-0.21736070852862444,-0.21736070852862444,-0.21736070852863554,-0.21736070852863554,0.0,12.322381701532748,12.322381701532748,12.322381701532748,12.322381701532748,0.0
stationary,15,42208.74481772083,37055.033286035614,42793.91143283504,36953.935496775666,42426.46315575599,42208.74481772083,37055.033286035614,42814.79398864,36953.935496775666,42426.46315575599,0.6238544564976918,0.5476814757461884,0.6325033467266996,0.546187228365835,0.6270723810304175,0.6238544564976918,0.5476814757461884,0.6328119954571522,0.546187228365835,0.6270723810304175,0.845725,0.845725,0.845725,0.845725,0.845725,0.09999999999999999,0.9266153562328444,0.9271992195615683,0.9493344355867909,0.06481031519673143,14.495817149203937,14.495817149203937,14.495817149203916,14.495817149203916,0.0,-0.272831462542622,-0.272831462542622,-0.27283146254263313,-0.27283146254263313,0.0,13.908263128257436,13.908263128257436,13.908263128257436,13.908263128257436,0.0
stationary,16,40237.57593135338,34645.761907321976,40866.29637221318,34542.58030333287,40468.99073743187,40237.57593135338,34645.761907321976,40885.12154776102,34542.58030333287,40468.99073743187,0.5929061509077341,0.5105100111592422,0.6021704320667971,0.5089896161988193,0.5963160795318924,0.5929061509077341,0.5105100111592422,0.6024478235874312,0.5089896161988193,0.5963160795318924,0.8483125,0.8483125,0.8483125,0.8483125,0.8483125,0.09999999999999999,0.9340817246651391,0.9339198589075174,0.9532570962603453,0.0660790902014634,16.807911009973274,16.807911009973274,16.807911009973296,16.807911009973296,0.0,-0.2978188335563736,-0.2978188335563736,-0.2978188335563625,-0.2978188335563625,0.0,16.13996551436683,16.13996551436683,16.13996551436683,16.13996551436683,0.0
stationary,17,44839.82066717926,39081.50374231971,45500.78763356398,38986.52955889456,45074.36961749323,44839.82066717926,39081.50374231971,45524.13658926668,38986.52955889456,45074.36961749323,0.6610910207908246,0.5761939012829657,0.6708359153959925,0.5747936597357182,0.6645490677384114,0.6610910207908246,0.5761939012829657,0.6711801581857768,0.5747936597357182,0.6645490677384114,0.8478375,0.8478375,0.8478375,0.8478375,0.8478375,0.10000000000000002,0.9266528942483699,0.9268802578573953,0.9480671988581744,0.06567621570760397,15.334276579240447,15.334276579240447,15.33427657924047,15.33427657924047,0.0,-0.24301568345823643,-0.24301568345823643,-0.24301568345823643,-0.24301568345823643,0.0,14.734123238518348,14.734123238518348,14.734123238518348,14.734123238518348,0.0
stationary,18,45073.51548905851,39765.285327778896,45689.77231239401,39684.274980583345,45278.14980530007,45073.51548905851,39765.285327778896,45711.70775400371,39684.274980583345,45278.14980530007,0.6667581173216153,0.588235164091935,0.6758742076654785,0.5870368039020628,0.6697852073978205,0.6667581173216153,0.588235164091935,0.6761986916466282,0.5870368039020628,0.6697852073978205,0.8450125,0.8450125,0.8450125,0.8450125,0.8450125,0.09999999999999999,0.927875484456067,0.9277891060109047,0.948119586170808,0.066817984599845,13.863510426442339,13.863510426442339,13.863510426442339,13.863510426442339,0.0,-0.20372127730958756,-0.20372127730958756,-0.20372127730957645,-0.20372127730957645,0.0,13.348904999737133,13.348904999737133,13.348904999737133,13.348904999737133,0.0
stationary,19,42326.395383304305,36998.84813540803,42928.73672451558,36903.333100325,42541.12291216113,42326.395383304305,36998.84813540803,42944.57823447168,36903.333100325,42541.12291216113,0.625482420323693,0.5467540732290236,0.6343835780185544,0.5453425905175853,0.6286555772448815,0.625482420323693,0.5467540732290236,0.6346176774711346,0.5453425905175853,0.6286555772448815,0.845875,0.845875,0.845875,0.845875,0.845875,0.10000000000000002,0.9291532640527086,0.9291472386497125,0.9498700382088949,0.06559591061216306,14.979587354907743,14.979587354907743,14.979587354907764,14.979587354907764,0.0,-0.25815678026911426,-0.25815678026911426,-0.25815678026912536,-0.25815678026912536,0.0,14.39922461477332,14.39922461477332,14.39922461477332,14.39922461477332,0.0
stationary,20,40381.451549950536,35024.69730640615,40999.65094633134,34938.44315853504,40602.52720198462,40381.451549950536,35024.69730640615,41018.262645288996,34938.44315853504,40602.52720198462,0.5955702778630818,0.5165655989617887,0.6046878596276174,0.5152934701788274,0.5988308364229403,0.5955702778630818,0.5165655989617887,0.6049623563159299,0.5152934701788274,0.5988308364229403,0.8475375,0.8475375,0.8475375,0.8475375,0.8475375,0.09999999999999999,0.927478818105708,0.9278518706419104,0.9484099467027733,0.06574653485990757,15.92541927423956,15.92541927423956,15.925419274239538,15.925419274239538,0.0,-0.24626664755026395,-0.24626664755026395,-0.24626664755028616,-0.24626664755028616,0.0,15.294219951944065,15.294219951944065,15.294219951944044,15.294219951944044,0.0
stationary,21,44666.881978309044,38895.954783816036,45327.27081118505,38806.773684976026,44895.476167991845,44666.881978309044,38895.954783816036,45347.02843574518,38806.773684976026,44895.476167991845,0.6595526184355248,0.5743389215453544,0.6693039412191583,0.573022070566514,0.6629280476055674,0.6595526184355248,0.5743389215453544,0.6695956829399935,0.573022070566514,0.6629280476055674,0.8465375,0.8465375,0.8465375,0.8465375,0.8465375,0.09999999999999999,0.9302921179772565,0.9301475090550824,0.9508695433022716,0.06501072405655876,15.42453814932989,15.42453814932989,15.42453814932989,15.42453814932989,0.0,-0.2292811664752259,-0.2292811664752259,-0.2292811664752148,-0.2292811664752148,0.0,14.836831301784104,14.836831301784104,14.836831301784104,14.836831301784104,0.0
stationary,22,43253.392214082,37906.0734304473,43856.17193291918,37783.0521887512,43473.63942325705,43253.392214082,37906.0734304473,43876.676183379874,37783.0521887512,43473.63942325705,0.6392000977431282,0.5601772393220917,0.6481079968806405,0.558359227238151,0.6424549184733855,0.6392000977431282,0.5601772393220917,0.6484110093896653,0.558359227238151,0.6424549184733855,0.84585,0.84585,0.84585,0.84585,0.84585,0.09999999999999999,0.9245133134045999,0.9252722843302137,0.946793714099254,0.06664209816728528,14.687794036555935,14.687794036555935,14.687794036555935,14.687794036555935,0.0,-0.3245422977450563,-0.3245422977450563,-0.3245422977450563,-0.3245422977450563,0.0,14.106759945596403,14.106759945596403,14.106759945596403,14.106759945596403,0.0
stationary,23,44665.03197529302,39078.06816810945,45303.449889180425,38981.028856107136,44904.505787978305,44665.03197529302,39078.06816810945,45326.84229036192,38981.028856107136,44904.505787978305,0.661517972352864,0.5787714297917542,0.6709733540067303,0.5773342149040587,0.6650647341930168,0.661517972352864,0.5787714297917542,0.6713198105771994,0.5773342149040587,0.6650647341930168,0.8439875,0.8439875,0.8439875,0.8439875,0.8439875,0.09999999999999999,0.9281252049062855,0.9283806122993118,0.9495617709953957,0.0649715114390545,14.909738103747028,14.909738103747028,14.909738103747028,14.909738103747028,0.0,-0.24832167133969074,-0.24832167133969074,-0.24832167133970184,-0.24832167133970184,0.0,14.296929375190913,14.296929375190913,14.296929375190913,14.296929375190913,0.0
stationary,24,43034.25443866258,37080.26486394229,43708.547846956324,36988.08235346513,43247.158232565824,43034.25443866258,37080.26486394229,43732.031037556546,36988.08235346513,43247.158232565824,0.63529509497723,0.5473990590936136,0.6452493814044542,0.5460382106831386,0.6384380967030193,0.63529509497723,0.5473990590936136,0.6455960530500383,0.5460382106831386,0.6384380967030193,0.8467375,0.8467375,0.8467375,0.8467375,0.8467375,0.09999999999999999,0.9314908285542837,0.9324038016709412,0.950174785898556,0.06831451957455847,16.631200967014557,16.631200967014557,16.631200967014557,16.631200967014557,0.0,-0.2486026214090109,-0.2486026214090109,-0.2486026214090109,-0.2486026214090109,0.0,16.057030866869802,16.057030866869802,16.057030866869802,16.057030866869802,0.0
stationary,25,43928.57987681992,37612.394459204734,44653.84955528262,37517.421828143044,44171.19307083642,43928.57987681992,37612.394459204734,44676.83409215353,37517.421828143044,44171.19307083642,0.6491972316498672,0.5558536703692362,0.659915608359924,0.5544501201215241,0.6527826836348598,0.6491972316498672,0.5558536703692362,0.660255284665172,0.5544501201215241,0.6527826836348598,0.845825,0.845825,0.845825,0.845825,0.845825,0.09999999999999999,0.9326728805939676,0.9333061861171852,0.9515673301692851,0.06706550532132798,17.43786511317569,17.43786511317569,17.43786511317569,17.43786511317569,0.0,-0.2525035495006822,-0.2525035495006822,-0.2525035495006711,-0.2525035495006711,0.0,16.79282988607882,16.79282988607882,16.7928298860788,16.7928298860788,0.0
stationary,26,46216.49425733705,40183.403786585564,46911.61445371927,40080.314630647976,46472.10001328806,46216.49425733705,40183.403786585564,46934.34042335246,40080.314630647976,46472.10001328806,0.6843846328644609,0.5950452211844449,0.6946781349580818,0.593518652904605,0.6881697025512817,0.6843846328644609,0.5950452211844449,0.6950146664201461,0.593518652904605,0.6881697025512817,0.844125,0.844125,0.844125,0.844125,0.844125,0.09999999999999999,0.9258295033874893,0.9263571692693082,0.947222981081012,0.06467735498734832,15.649983909033228,15.649983909033228,15.649983909033228,15.649983909033228,0.0,-0.2565465993998317,-0.2565465993998317,-0.2565465993998317,-0.2565465993998317,0.0,15.013886087881678,15.013886087881678,15.013886087881655,15.013886087881655,0.0
stationary,27,44444.377161568336,38591.951679507496,45122.10475455757,38469.547994094406,44702.39284465661,44444.377161568336,38591.951679507496,45141.03821979492,38469.547994094406,44702.39284465661,0.6576849691695154,0.571081161926506,0.6677139375017768,0.5692698402428993,0.661503068272587,0.6576849691695154,0.571081161926506,0.6679941136746959,0.5692698402428993,0.661503068272587,0.8447125,0.8447125,0.8447125,0.8447125,0.8447125,0.09999999999999999,0.9245613347495495,0.9246253474311473,0.9471485767826969,0.0647671320004544,15.83345982575375,15.83345982575375,15.833459825753726,15.833459825753726,0.0,-0.31717412591518723,-0.31717412591518723,-0.31717412591519833,-0.31717412591519833,0.0,15.16488601214876,15.16488601214876,15.16488601214876,15.16488601214876,0.0
stationary,28,44706.44713150992,39183.947681385944,45334.50947764976,39087.39826456475,44920.251335621564,44706.44713150992,39183.947681385944,45357.16068347637,39087.39826456475,44920.251335621564,0.6617785083488997,0.5800303113224179,0.6710755603234365,0.5786011141227851,0.6649433992394577,0.6617785083488997,0.5800303113224179,0.6714108605355099,0.5786011141227851,0.6649433992394577,0.8444375,0.8444375,0.8444375,0.8444375,0.8444375,0.09999999999999999,0.9289403522428814,0.9301371074731203,0.950795394375444,0.06497321026648427,14.63942250249739,14.63942250249739,14.63942250249739,14.63942250249739,0.0,-0.24640043317294413,-0.24640043317294413,-0.24640043317293303,-0.24640043317293303,0.0,14.093780175057248,14.093780175057248,14.093780175057269,14.093780175057269,0.0
stationary,29,39910.4757322114,33920.46121589339,40588.35965997324,33799.88575759929,40156.6268201447,39910.4757322114,33920.46121589339,40607.578673752534,33799.88575759929,40156.6268201447,0.5908024178380146,0.5021310854572467,0.6008372634816106,0.5003461838497074,0.594446239547388,0.5908024178380146,0.5021310854572467,0.6011217662243354,0.5003461838497074,0.594446239547388,0.8444125,0.8444125,0.8444125,0.8444125,0.8444125,0.09999999999999999,0.9281921485682764,0.9283999001830349,0.9489924045840725,0.06572835964277159,18.384672202892595,18.384672202892595,18.384672202892595,18.384672202892595,0.0,-0.3554652677823955,-0.3554652677823955,-0.3554652677824066,-0.3554652677824066,0.0,17.659000796579384,17.659000796579384,17.659000796579384,17.659000796579384,0.0
stationary,30,46745.91823040555,40794.12761898454,47426.36765065072,40696.96304030319,46986.77391751347,46745.91823040555,40794.12761898454,47445.482178848135,40696.96304030319,46986.77391751347,0.689539011850863,0.6017454253239204,0.6995761752784316,0.6003121714676027,0.6930918224228677,0.689539011850863,0.6017454253239204,0.6998581295834103,0.6003121714676027,0.6930918224228677,0.8474125,0.8474125,0.8474125,0.8474125,0.8474125,0.09999999999999999,0.9286319201387161,0.9290190175318921,0.9495328519079399,0.06545585502519023,15.180239558909058,15.180239558909058,15.180239558909058,15.180239558909058,0.0,-0.23818275902075525,-0.23818275902075525,-0.23818275902074415,-0.23818275902074415,0.0,14.589822013135056,14.589822013135056,14.589822013135079,14.589822013135079,0.0
