workload,seed,method,N,M,tasks,assigned,qualified,payment,pps,service_coverage,mean_quality,qos_violations,qos_violation_rate,ir_violations,under_incentive_rate,target_violations,target_miss_rate,legal_edge_rate,platform_utility,mean_base_payment,negative_intercept_rate,core_runtime_s,instrumented_runtime_s,event_tape_hash,diagnostic_status,execution_status,decision_cost_basis,contract_protocol_version,design_reserve,available_budget,reserve_over_budget_slots,settlement_over_reserve_slots,settlement_over_budget_slots,candidate_rows,legal_rows,candidate_graph_sha256,config_sha256
low,14,PASI,34,4,1206,1046,1046,291.4038300989371,0.27858874770452874,0.867330016583748,0.867391485714024,0,0.0,0,0.0,0,0.0,0.2668429668807455,2475.649621998831,0.0,0.0,3.1725007999993977,3.3064063000019814,3f8955d26bdc062a518bba002f558d12604997403fc1c38af68011d3b5051a80,ok,completed,design_expected_payment,r51-free-action-design-only-v1,291.4038300989371,2697.6932355125423,0,0,0,7941,2119,273d06514a9b3f90b2aec29bb581b1e570ea0f213632d0a08780fd1cd8d47605,5a0f9c6dddd0da89bf8b005295aa64f836a7a4c6ff38660a93adbe4322c5a17e
low,14,QUAC-F,34,4,1206,1046,1046,89.41730530265846,0.0854849955092337,0.867330016583748,0.8682040785481667,0,0.0,0,0.0,0,0.0,0.2668429668807455,2674.179800168815,-0.362962518901546,1.0,3.333840600000258,3.447269000000233,3f8955d26bdc062a518bba002f558d12604997403fc1c38af68011d3b5051a80,ok,completed,design_expected_payment,r51-free-action-design-only-v1,89.41730530265846,2697.6932355125423,0,0,0,7941,2119,273d06514a9b3f90b2aec29bb581b1e570ea0f213632d0a08780fd1cd8d47605,5a0f9c6dddd0da89bf8b005295aa64f836a7a4c6ff38660a93adbe4322c5a17e
low,15,MOI,34,4,1206,1024,1024,402.9111505072357,0.39346792041722234,0.8490878938640133,0.8636805374837198,0,0.0,0,0.0,0,0.0,0.26281324770180076,2358.695721761551,0.0,0.0,3.3733327000009012,3.496135299999878,e3eeb219c76966c069b7cdd46ec5468ddde04f91ccd13aa64debc3c9fcd2e978,ok,completed,design_expected_payment,r51-free-action-design-only-v1,402.9111505072357,2752.0186841048344,0,0,0,7941,2087,7466ff4027628ca2ff41d77c939c50a439e7ad6afef83404232a1f1b6b83e714,85e83b920b896d754441d0ae73810ef48c6287c1b034fac064cb3b6377c8c70c
low,15,PASI,34,4,1206,1024,1024,369.40547084731264,0.36074753012432875,0.8490878938640133,0.8636846150351511,0,0.0,0,0.0,0,0.0,0.26281324770180076,2391.657931859471,0.0,0.0,3.390249899999617,3.5040503999989596,e3eeb219c76966c069b7cdd46ec5468ddde04f91ccd13aa64debc3c9fcd2e978,ok,completed,design_expected_payment,r51-free-action-design-only-v1,369.40547084731264,2752.0186841048344,0,0,0,7941,2087,7466ff4027628ca2ff41d77c939c50a439e7ad6afef83404232a1f1b6b83e714,85e83b920b896d754441d0ae73810ef48c6287c1b034fac064cb3b6377c8c70c
low,15,QUAC-F,34,4,1206,1024,1024,99.21348819762584,0.09688817206799398,0.8490878938640133,0.8648885470059193,0,0.0,0,0.0,0,0.0,0.26281324770180076,2655.3209005217277,-0.42718055906600827,1.0,2.960266900001443,3.0606974000002083,e3eeb219c76966c069b7cdd46ec5468ddde04f91ccd13aa64debc3c9fcd2e978,ok,completed,design_expected_payment,r51-free-action-design-only-v1,99.21348819762584,2752.0186841048344,0,0,0,7941,2087,7466ff4027628ca2ff41d77c939c50a439e7ad6afef83404232a1f1b6b83e714,85e83b920b896d754441d0ae73810ef48c6287c1b034fac064cb3b6377c8c70c
low,16,MOI,34,4,1206,1035,1035,370.23100602596537,0.3577111169332999,0.8582089552238806,0.864625793021604,0,0.0,0,0.0,0,0.0,0.2664651807077194,2386.983669168715,0.0,0.0,2.962354299997969,3.0602810999989742,f815a18a0a1ec54f512fc6cd729030f3638e94fed03c889c4f4beae5146ba740,ok,completed,design_expected_payment,r51-free-action-design-only-v1,370.23100602596537,2720.57903669417,0,0,0,7941,2116,43304cc7e0d9abf60ba8f993787707fd658b8d9226a32f226ec85a0588c8c75a,a91976b0324e0d6560404d587e1de51ffc95a03da6c5f28b1f0820651412c09b
low,16,PASI,34,4,1206,1035,1035,327.6304516895999,0.31655116105275355,0.8582089552238806,0.864625793021604,0,0.0,0,0.0,0,0.0,0.2664651807077194,2429.58422350508,0.0,0.0,2.9888705000012123,3.090487600002234,f815a18a0a1ec54f512fc6cd729030f3638e94fed03c889c4f4beae5146ba740,ok,completed,design_expected_payment,r51-free-action-design-only-v1,327.6304516895999,2720.57903669417,0,0,0,7941,2116,43304cc7e0d9abf60ba8f993787707fd658b8d9226a32f226ec85a0588c8c75a,a91976b0324e0d6560404d587e1de51ffc95a03da6c5f28b1f0820651412c09b
low,16,QUAC-F,34,4,1206,1035,1035,100.1470740130909,0.0967604579836627,0.8582089552238806,0.8653448743317346,0,0.0,0,0.0,0,0.0,0.2664651807077194,2651.57784459078,-0.40566657100922926,1.0,2.904574500000308,3.012009099998977,f815a18a0a1ec54f512fc6cd729030f3638e94fed03c889c4f4beae5146ba740,ok,completed,design_expected_payment,r51-free-action-design-only-v1,100.1470740130909,2720.57903669417,0,0,0,7941,2116,43304cc7e0d9abf60ba8f993787707fd658b8d9226a32f226ec85a0588c8c75a,a91976b0324e0d6560404d587e1de51ffc95a03da6c5f28b1f0820651412c09b
low,17,MOI,34,4,1206,1028,1028,355.4865614240921,0.3458040480779106,0.8524046434494196,0.8661381765291185,0,0.0,0,0.0,0,0.0,0.26130210300969653,2361.222242608157,0.0,0.0,3.130532699997275,3.2472980999991705,67d73f45cef40a308e4e0fad81c7b9cb37de9d815a09cccf7ced3415c4d1d04b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,355.4865614240921,2707.781284177294,0,0,0,7941,2075,cc950dae8832d24ee67e60ceec2eb914ea3056deec43041cd73b744f0e8fdee4,085a0a664bffdc7dcfad200a17ac0ac51d38e93ee5f04997644ba497d4f9ba0e
low,17,PASI,34,4,1206,1028,1028,321.9561731690126,0.3131869388803624,0.8524046434494196,0.8661381765291185,0,0.0,0,0.0,0,0.0,0.26130210300969653,2394.752630863237,0.0,0.0,3.1033519999982673,3.2071307000005618,67d73f45cef40a308e4e0fad81c7b9cb37de9d815a09cccf7ced3415c4d1d04b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,321.9561731690126,2707.781284177294,0,0,0,7941,2075,cc950dae8832d24ee67e60ceec2eb914ea3056deec43041cd73b744f0e8fdee4,085a0a664bffdc7dcfad200a17ac0ac51d38e93ee5f04997644ba497d4f9ba0e
low,17,QUAC-F,34,4,1206,1028,1028,91.45706450054234,0.08896601605111124,0.8524046434494196,0.8670023793904523,0,0.0,0,0.0,0,0.0,0.26130210300969653,2622.997915416208,-0.39617436563417713,1.0,3.03462700000091,3.153540700001031,67d73f45cef40a308e4e0fad81c7b9cb37de9d815a09cccf7ced3415c4d1d04b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,91.45706450054234,2707.781284177294,0,0,0,7941,2075,cc950dae8832d24ee67e60ceec2eb914ea3056deec43041cd73b744f0e8fdee4,085a0a664bffdc7dcfad200a17ac0ac51d38e93ee5f04997644ba497d4f9ba0e
low,18,MOI,34,4,1206,1025,1025,346.8378566777094,0.3383783967587409,0.8499170812603648,0.8650293199367176,0,0.0,0,0.0,0,0.0,0.25550938168996346,2384.7136567137522,1.0096823519281745e-05,0.0,3.24177409999902,3.360318400002143,733446c7de15aa5debcd8bfcdfaf5f1e6131040bdefdac80f95b07b0ac752290,ok,completed,design_expected_payment,r51-free-action-design-only-v1,346.8378566777094,2729.823576109571,0,0,0,7941,2029,6e6a7ae8da19ba5adcd9ed136bb05212cb231f09145fa29737ebf024a541833e,86547c08fb78d4ff40147f5f139b82d705c645cf3a4e0c2a478c91cdb25f7597
low,18,PASI,34,4,1206,1025,1025,307.9708054399921,0.30045932238048007,0.8499170812603648,0.8650293199367176,0,0.0,0,0.0,0,0.0,0.25550938168996346,2423.58070795147,0.0,0.0,3.1404153000003134,3.2575877999988734,733446c7de15aa5debcd8bfcdfaf5f1e6131040bdefdac80f95b07b0ac752290,ok,completed,design_expected_payment,r51-free-action-design-only-v1,307.9708054399921,2729.823576109571,0,0,0,7941,2029,6e6a7ae8da19ba5adcd9ed136bb05212cb231f09145fa29737ebf024a541833e,86547c08fb78d4ff40147f5f139b82d705c645cf3a4e0c2a478c91cdb25f7597
low,18,QUAC-F,34,4,1206,1025,1025,95.27716132462965,0.09295332812158989,0.8499170812603648,0.8660721242839347,0,0.0,0,0.0,0,0.0,0.25550938168996346,2634.2160117666763,-0.40714858616140814,1.0,3.022880399999849,3.1754474000008486,733446c7de15aa5debcd8bfcdfaf5f1e6131040bdefdac80f95b07b0ac752290,ok,completed,design_expected_payment,r51-free-action-design-only-v1,95.27716132462965,2729.823576109571,0,0,0,7941,2029,6e6a7ae8da19ba5adcd9ed136bb05212cb231f09145fa29737ebf024a541833e,86547c08fb78d4ff40147f5f139b82d705c645cf3a4e0c2a478c91cdb25f7597
low,19,MOI,34,4,1206,1046,1046,338.3271040750524,0.3234484742591323,0.867330016583748,0.8662044295255071,0,0.0,0,0.0,0,0.0,0.2708726860596902,2442.665943801742,0.0,0.0,3.0954425999989326,3.265679700001783,392ad2fabf7a4409cb0fd280858838707b1fd7ac7b8505331538e3ec2e2ae796,ok,completed,design_expected_payment,r51-free-action-design-only-v1,338.3271040750524,2698.9246078589304,0,0,0,7941,2151,121d75564540df99b1bf1825eb3befb0d5e691e9e33e4439d72c386f38578d93,ce5797f4cd9a08d93964a6de45e8acd65a937f70f8746c592924fcf826b4aef2
low,19,PASI,34,4,1206,1046,1046,290.27044353583176,0.27750520414515467,0.867330016583748,0.8662044295255071,0,0.0,0,0.0,0,0.0,0.2708726860596902,2490.7226043409623,0.0,0.0,3.121464299998479,3.2868443000006664,392ad2fabf7a4409cb0fd280858838707b1fd7ac7b8505331538e3ec2e2ae796,ok,completed,design_expected_payment,r51-free-action-design-only-v1,290.27044353583176,2698.9246078589304,0,0,0,7941,2151,121d75564540df99b1bf1825eb3befb0d5e691e9e33e4439d72c386f38578d93,ce5797f4cd9a08d93964a6de45e8acd65a937f70f8746c592924fcf826b4aef2
low,19,QUAC-F,34,4,1206,1046,1046,91.14409806714065,0.08713584901256276,0.867330016583748,0.867578265739845,0,0.0,0,0.0,0,0.0,0.2708726860596902,2682.5146206585628,-0.40497434603207283,1.0,3.219362199997704,3.3865713000013784,392ad2fabf7a4409cb0fd280858838707b1fd7ac7b8505331538e3ec2e2ae796,ok,completed,design_expected_payment,r51-free-action-design-only-v1,91.14409806714065,2698.9246078589304,0,0,0,7941,2151,121d75564540df99b1bf1825eb3befb0d5e691e9e33e4439d72c386f38578d93,ce5797f4cd9a08d93964a6de45e8acd65a937f70f8746c592924fcf826b4aef2
low,20,MOI,34,4,1206,1015,1015,341.23842344326897,0.3361954910771123,0.8416252072968491,0.8641089817584314,0,0.0,0,0.0,0,0.0,0.2600428157662763,2368.203136825069,9.883043245651772e-06,0.0,3.2280805000009423,3.407848399998329,a5fa147b4c9cc50c6096e6ce1e848a3696f59ab4f0df703558946be517dd6f59,ok,completed,design_expected_payment,r51-free-action-design-only-v1,341.23842344326897,2740.652971588236,0,0,0,7941,2065,44e9bf9715f8104601801893f9a1c597eda89e4b386ccf9d920150b3650134b0,924f551eb668aa16bd8aaa5d9c3dfdd3e2927b017de6bf4309bcf64b0aac983a
low,20,PASI,34,4,1206,1015,1015,297.10651360924487,0.29271577695492107,0.8416252072968491,0.8641277501357415,0,0.0,0,0.0,0,0.0,0.2600428157662763,2411.347411968187,0.0,0.0,3.2543373000007705,3.4199381999969773,a5fa147b4c9cc50c6096e6ce1e848a3696f59ab4f0df703558946be517dd6f59,ok,completed,design_expected_payment,r51-free-action-design-only-v1,297.10651360924487,2740.652971588236,0,0,0,7941,2065,44e9bf9715f8104601801893f9a1c597eda89e4b386ccf9d920150b3650134b0,924f551eb668aa16bd8aaa5d9c3dfdd3e2927b017de6bf4309bcf64b0aac983a
low,20,QUAC-F,34,4,1206,1015,1015,100.11557445636316,0.09863603394715582,0.8416252072968491,0.8648046342436959,0,0.0,0,0.0,0,0.0,0.2600428157662763,2605.3065586414114,-0.4136690309161864,1.0,3.2066954000001715,3.374110799999471,a5fa147b4c9cc50c6096e6ce1e848a3696f59ab4f0df703558946be517dd6f59,ok,completed,design_expected_payment,r51-free-action-design-only-v1,100.11557445636316,2740.652971588236,0,0,0,7941,2065,44e9bf9715f8104601801893f9a1c597eda89e4b386ccf9d920150b3650134b0,924f551eb668aa16bd8aaa5d9c3dfdd3e2927b017de6bf4309bcf64b0aac983a
low,21,MOI,34,4,1206,1050,1050,342.94105451063575,0.3266105281053674,0.8706467661691543,0.8672028815196924,0,0.0,0,0.0,0,0.0,0.2635688200478529,2433.705593949021,0.0,0.0,3.1330350000025646,3.241892600002757,6f62a0b60040b5fad7dfb03639de50855d103200244dee85a651cef46d949047,ok,completed,design_expected_payment,r51-free-action-design-only-v1,342.94105451063575,2694.47965724014,0,0,0,7941,2093,b60ab45c6d489e9943a89477663586fad66d821d4a07e19e86bda8d14c332498,0bcf8a654ab8a2e00b3f8106826b1df7c78941ac91b6502f164d73af54a94b23
low,21,PASI,34,4,1206,1050,1050,296.6994509521189,0.2825709056686847,0.8706467661691543,0.8672028815196924,0,0.0,0,0.0,0,0.0,0.2635688200478529,2479.9471975075376,0.0,0.0,3.136901300000318,3.245244099998672,6f62a0b60040b5fad7dfb03639de50855d103200244dee85a651cef46d949047,ok,completed,design_expected_payment,r51-free-action-design-only-v1,296.6994509521189,2694.47965724014,0,0,0,7941,2093,b60ab45c6d489e9943a89477663586fad66d821d4a07e19e86bda8d14c332498,0bcf8a654ab8a2e00b3f8106826b1df7c78941ac91b6502f164d73af54a94b23
low,21,QUAC-F,34,4,1206,1050,1050,96.74978582499736,0.09214265316666416,0.8706467661691543,0.8680868555652659,0,0.0,0,0.0,0,0.0,0.2635688200478529,2675.3648821502106,-0.3986498194546619,1.0,3.061969300000783,3.201510100003361,6f62a0b60040b5fad7dfb03639de50855d103200244dee85a651cef46d949047,ok,completed,design_expected_payment,r51-free-action-design-only-v1,96.74978582499736,2694.47965724014,0,0,0,7941,2093,b60ab45c6d489e9943a89477663586fad66d821d4a07e19e86bda8d14c332498,0bcf8a654ab8a2e00b3f8106826b1df7c78941ac91b6502f164d73af54a94b23
low,22,MOI,34,4,1206,1042,1042,378.3879909102926,0.3631362676682271,0.8640132669983416,0.8653809376107976,0,0.0,0,0.0,0,0.0,0.26659110943206143,2383.266520702685,0.0,0.0,3.0954265000000305,3.2203607999981614,6b02df803927a74f5f74caa8d7c864c2ac5d24f2f4b326c6fbce56649a83da4d,ok,completed,design_expected_payment,r51-free-action-design-only-v1,378.3879909102926,2705.8029447831123,0,0,0,7941,2117,c21d457bccf8ebbb1edf37c70cab0c141a32faa85dda2956b24a2e7fcdc95d5f,f8aea2e678734fbf65b7269bf295bca03104019dffe0abfaa5000f2793b2430b
low,22,PASI,34,4,1206,1042,1042,336.46693099537845,0.32290492417982575,0.8640132669983416,0.8653809376107976,0,0.0,0,0.0,0,0.0,0.26659110943206143,2425.187580617599,0.0,0.0,3.1628842999998596,3.2811390000024403,6b02df803927a74f5f74caa8d7c864c2ac5d24f2f4b326c6fbce56649a83da4d,ok,completed,design_expected_payment,r51-free-action-design-only-v1,336.46693099537845,2705.8029447831123,0,0,0,7941,2117,c21d457bccf8ebbb1edf37c70cab0c141a32faa85dda2956b24a2e7fcdc95d5f,f8aea2e678734fbf65b7269bf295bca03104019dffe0abfaa5000f2793b2430b
low,22,QUAC-F,34,4,1206,1042,1042,95.3379975499951,0.09149519918425633,0.8640132669983416,0.866516010867242,0,0.0,0,0.0,0,0.0,0.26659110943206143,2661.6541534778294,-0.40553397995069496,1.0,3.0351093000026594,3.1459629999990284,6b02df803927a74f5f74caa8d7c864c2ac5d24f2f4b326c6fbce56649a83da4d,ok,completed,design_expected_payment,r51-free-action-design-only-v1,95.3379975499951,2705.8029447831123,0,0,0,7941,2117,c21d457bccf8ebbb1edf37c70cab0c141a32faa85dda2956b24a2e7fcdc95d5f,f8aea2e678734fbf65b7269bf295bca03104019dffe0abfaa5000f2793b2430b
low,23,MOI,34,4,1206,1037,1037,391.4911014512847,0.37752275935514434,0.8598673300165838,0.8666065103593285,0,0.0,0,0.0,0,0.0,0.25941317214456616,2393.8214263297045,0.0,0.0,3.1126490000024205,3.225734999999986,d50a2c6aca2724045ac20effedb13f2d830d6468ea35ca461b41708a8e4ba4a7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,391.4911014512847,2736.8319857630527,0,0,0,7941,2060,73f98dc9154235fb370c49350fe4b72011009a15991a5013e53c67609cb18dd8,46778e73b6570ad40a5120f8d1177a7db4a812bf90a8b63810a63b39d87019e4
low,23,PASI,34,4,1206,1037,1037,353.1223760291252,0.34052302413608987,0.8598673300165838,0.8666065103593285,0,0.0,0,0.0,0,0.0,0.25941317214456616,2432.190151751864,0.0,0.0,3.1088510000008682,3.224974900000234,d50a2c6aca2724045ac20effedb13f2d830d6468ea35ca461b41708a8e4ba4a7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,353.1223760291252,2736.8319857630527,0,0,0,7941,2060,73f98dc9154235fb370c49350fe4b72011009a15991a5013e53c67609cb18dd8,46778e73b6570ad40a5120f8d1177a7db4a812bf90a8b63810a63b39d87019e4
low,23,QUAC-F,34,4,1206,1037,1037,106.21315719028382,0.10242348812949259,0.8598673300165838,0.8673556152184942,0,0.0,0,0.0,0,0.0,0.25941317214456616,2674.658875367333,-0.4422492110055676,1.0,3.1049058999997214,3.2657736999972258,d50a2c6aca2724045ac20effedb13f2d830d6468ea35ca461b41708a8e4ba4a7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,106.21315719028382,2736.8319857630527,0,0,0,7941,2060,73f98dc9154235fb370c49350fe4b72011009a15991a5013e53c67609cb18dd8,46778e73b6570ad40a5120f8d1177a7db4a812bf90a8b63810a63b39d87019e4
low,24,MOI,34,4,1206,1024,1024,356.5213700240088,0.34816540041407107,0.8490878938640133,0.8679993006470151,0,0.0,0,0.0,0,0.0,0.26042060193930233,2362.8079643557253,0.0,0.0,3.1542459999982384,3.3150991999973485,ef2b7aa2d9288348debae115168044b1c5542bd255498bd7d59b409d70440a71,ok,completed,design_expected_payment,r51-free-action-design-only-v1,356.5213700240088,2714.048958221044,0,0,0,7941,2068,a90c8dcefc655057f71453148ecdcea8da3439a50fad9a60ef7c3ed8272e94e1,e974a66dc519bd877117f391254d0af6d0b816f8b76d3ac42b472da6b85f8076
low,24,PASI,34,4,1206,1024,1024,305.7551454386945,0.2985890092174751,0.8490878938640133,0.8681586745357212,0,0.0,0,0.0,0,0.0,0.26042060193930233,2412.431987742946,0.0,0.0,3.101253100001486,3.262593100000231,ef2b7aa2d9288348debae115168044b1c5542bd255498bd7d59b409d70440a71,ok,completed,design_expected_payment,r51-free-action-design-only-v1,305.7551454386945,2714.048958221044,0,0,0,7941,2068,a90c8dcefc655057f71453148ecdcea8da3439a50fad9a60ef7c3ed8272e94e1,e974a66dc519bd877117f391254d0af6d0b816f8b76d3ac42b472da6b85f8076
low,24,QUAC-F,34,4,1206,1024,1024,100.63831018705169,0.09827959979204266,0.8490878938640133,0.8692438060114696,0,0.0,0,0.0,0,0.0,0.26042060193930233,2612.4990068165653,-0.4382910255997586,1.0,3.0747464999985823,3.277150400001119,ef2b7aa2d9288348debae115168044b1c5542bd255498bd7d59b409d70440a71,ok,completed,design_expected_payment,r51-free-action-design-only-v1,100.63831018705169,2714.048958221044,0,0,0,7941,2068,a90c8dcefc655057f71453148ecdcea8da3439a50fad9a60ef7c3ed8272e94e1,e974a66dc519bd877117f391254d0af6d0b816f8b76d3ac42b472da6b85f8076
low,25,MOI,34,4,1206,1040,1040,350.8807655632969,0.3373853515031701,0.8623548922056384,0.8668199501675695,0,0.0,0,0.0,0,0.0,0.2662133232590354,2397.5159528946733,0.0,0.0,3.366992900002515,3.4759197999992466,13f11c848cd5e2f50b212f5c5a40436d4e54f42e6b91eac617d413ea620cc527,ok,completed,design_expected_payment,r51-free-action-design-only-v1,350.8807655632969,2701.6664026319986,0,0,0,7941,2114,bf8b7daca21dafe1c497b72283ab950a482946d472b706716925602f66a05909,a38ba5a4a80ac1f1953ff02c510af8ba006867489c3dd64de75e0e6a81f04aec
low,25,PASI,34,4,1206,1040,1040,309.96599430947606,0.29804422529757313,0.8623548922056384,0.8668199501675695,0,0.0,0,0.0,0,0.0,0.2662133232590354,2438.430724148494,0.0,0.0,3.338660200002778,3.479396500002622,13f11c848cd5e2f50b212f5c5a40436d4e54f42e6b91eac617d413ea620cc527,ok,completed,design_expected_payment,r51-free-action-design-only-v1,309.96599430947606,2701.6664026319986,0,0,0,7941,2114,bf8b7daca21dafe1c497b72283ab950a482946d472b706716925602f66a05909,a38ba5a4a80ac1f1953ff02c510af8ba006867489c3dd64de75e0e6a81f04aec
low,25,QUAC-F,34,4,1206,1040,1040,99.8939484024764,0.09605187346391961,0.8623548922056384,0.867725711870851,0,0.0,0,0.0,0,0.0,0.2662133232590354,2645.493694151556,-0.42388478396319146,1.0,3.192445200002112,3.3391933999992034,13f11c848cd5e2f50b212f5c5a40436d4e54f42e6b91eac617d413ea620cc527,ok,completed,design_expected_payment,r51-free-action-design-only-v1,99.8939484024764,2701.6664026319986,0,0,0,7941,2114,bf8b7daca21dafe1c497b72283ab950a482946d472b706716925602f66a05909,a38ba5a4a80ac1f1953ff02c510af8ba006867489c3dd64de75e0e6a81f04aec
low,26,MOI,34,4,1206,1040,1040,345.0894534758342,0.33181678218830213,0.8623548922056384,0.8670780812390023,0,0.0,0,0.0,0,0.0,0.25865759979851405,2369.4223375630127,0.0,0.0,2.99158300000272,3.092486999998073,093e959ac91a958c928ba34c87f3bf3000866573719696f3b250623f4df6e002,ok,completed,design_expected_payment,r51-free-action-design-only-v1,345.0894534758342,2665.8044820745013,0,0,0,7941,2054,41b656922ce4add5d4e094be04f2f42e15d1e5ef64e885aeaab069297b3e910c,4498b0c1c415c00ce855f4c342c71de7ab80c016aa59f46421ced2759c8a65c4
low,26,PASI,34,4,1206,1040,1040,296.40360261848116,0.2850034640562319,0.8623548922056384,0.8670780812390023,0,0.0,0,0.0,0,0.0,0.25865759979851405,2418.108188420366,0.0,0.0,3.2767161000010674,3.4335707999998704,093e959ac91a958c928ba34c87f3bf3000866573719696f3b250623f4df6e002,ok,completed,design_expected_payment,r51-free-action-design-only-v1,296.40360261848116,2665.8044820745013,0,0,0,7941,2054,41b656922ce4add5d4e094be04f2f42e15d1e5ef64e885aeaab069297b3e910c,4498b0c1c415c00ce855f4c342c71de7ab80c016aa59f46421ced2759c8a65c4
low,26,QUAC-F,34,4,1206,1040,1040,100.4017665670174,0.09654016016059366,0.8623548922056384,0.8682724192155944,0,0.0,0,0.0,0,0.0,0.25865759979851405,2608.615402079641,-0.42569718103281806,1.0,2.9380504000000656,3.0405747999975574,093e959ac91a958c928ba34c87f3bf3000866573719696f3b250623f4df6e002,ok,completed,design_expected_payment,r51-free-action-design-only-v1,100.4017665670174,2665.8044820745013,0,0,0,7941,2054,41b656922ce4add5d4e094be04f2f42e15d1e5ef64e885aeaab069297b3e910c,4498b0c1c415c00ce855f4c342c71de7ab80c016aa59f46421ced2759c8a65c4
low,27,MOI,34,4,1206,1026,1026,326.4438889460116,0.3181714317212589,0.8507462686567164,0.8671180870509786,0,0.0,0,0.0,0,0.0,0.25412416572220126,2385.5258793614266,0.0,0.0,3.0445370999987063,3.1469255999982124,1ef8222edc8bff8b476cccb0b8c8876e101881a85d55357b784751a0731eea46,ok,completed,design_expected_payment,r51-free-action-design-only-v1,326.4438889460116,2706.521782850762,0,0,0,7941,2018,e03e2525f95341679d2d3a9424c18d2f6d2ddacad5f973e79201cc90553f94ad,5c0757d9f8b956a420d9000fd446626bc048beabb9ab3eda8b20d5205039ea17
low,27,PASI,34,4,1206,1026,1026,283.5593426469318,0.2763736283108497,0.8507462686567164,0.8671180870509786,0,0.0,0,0.0,0,0.0,0.25412416572220126,2428.4104256605065,0.0,0.0,3.021054600001662,3.127614999997604,1ef8222edc8bff8b476cccb0b8c8876e101881a85d55357b784751a0731eea46,ok,completed,design_expected_payment,r51-free-action-design-only-v1,283.5593426469318,2706.521782850762,0,0,0,7941,2018,e03e2525f95341679d2d3a9424c18d2f6d2ddacad5f973e79201cc90553f94ad,5c0757d9f8b956a420d9000fd446626bc048beabb9ab3eda8b20d5205039ea17
low,27,QUAC-F,34,4,1206,1026,1026,88.51982465291866,0.08627663221532032,0.8507462686567164,0.8689439219800689,0,0.0,0,0.0,0,0.0,0.25412416572220126,2619.3256892623335,-0.3742887502512151,1.0,2.9936198000032164,3.114186000002519,1ef8222edc8bff8b476cccb0b8c8876e101881a85d55357b784751a0731eea46,ok,completed,design_expected_payment,r51-free-action-design-only-v1,88.51982465291866,2706.521782850762,0,0,0,7941,2018,e03e2525f95341679d2d3a9424c18d2f6d2ddacad5f973e79201cc90553f94ad,5c0757d9f8b956a420d9000fd446626bc048beabb9ab3eda8b20d5205039ea17
low,28,MOI,34,4,1206,1035,1035,381.4363582392526,0.3685375441925146,0.8582089552238806,0.8641494797887087,0,0.0,0,0.0,0,0.0,0.26948747009192797,2385.6023792377246,0.0,0.0,3.0321509999994305,3.1600767000018095,5fdad8cac29308e6b8b5d002310d432dcf9bc5194a663d29b55c76a42833904c,ok,completed,design_expected_payment,r51-free-action-design-only-v1,381.4363582392526,2730.993365253047,0,0,0,7941,2140,abcdd30ec670d2dddcbebf9d99632739ef2ebc9746ee3cedc55df329fb6bf5ea,7f20c58897858f97101669f1190032a9d2c88c8cff7da211c1e35b131f301a8b
low,28,PASI,34,4,1206,1035,1035,342.12959728128124,0.33055999737321856,0.8582089552238806,0.8642287577887952,0,0.0,0,0.0,0,0.0,0.26948747009192797,2423.893691918759,0.0,0.0,3.0418557000011788,3.1692435999975714,5fdad8cac29308e6b8b5d002310d432dcf9bc5194a663d29b55c76a42833904c,ok,completed,design_expected_payment,r51-free-action-design-only-v1,342.12959728128124,2730.993365253047,0,0,0,7941,2140,abcdd30ec670d2dddcbebf9d99632739ef2ebc9746ee3cedc55df329fb6bf5ea,7f20c58897858f97101669f1190032a9d2c88c8cff7da211c1e35b131f301a8b
low,28,QUAC-F,34,4,1206,1035,1035,103.86632576456101,0.10035393793677393,0.8582089552238806,0.8653700668754946,0,0.0,0,0.0,0,0.0,0.26948747009192797,2656.131615428353,-0.4294209619885757,1.0,2.994929800002865,3.125286299997242,5fdad8cac29308e6b8b5d002310d432dcf9bc5194a663d29b55c76a42833904c,ok,completed,design_expected_payment,r51-free-action-design-only-v1,103.86632576456101,2730.993365253047,0,0,0,7941,2140,abcdd30ec670d2dddcbebf9d99632739ef2ebc9746ee3cedc55df329fb6bf5ea,7f20c58897858f97101669f1190032a9d2c88c8cff7da211c1e35b131f301a8b
low,29,MOI,34,4,1206,1044,1044,321.94293710745933,0.30837446083089975,0.8656716417910447,0.8677875489547663,0,0.0,0,0.0,0,0.0,0.26973932754061203,2469.1246216499303,7.35428476193808e-06,0.0,3.138893300001655,3.3421219999981986,7163e70745781811858fb119a191087a0689efbe7332b2f2dc7deafc4360f64b,ok,completed,design_expected_payment,r51-free-action-design-only-v1,321.94293710745933,2718.847215128115,0,0,0,7941,2142,d6297154d4f4dfc5a6e9c969d522b1b433224d0236a5cfca513c1ee1d6f42992,fe6a71fffdfa4745d4edf5331b0975ba33a6f8eedb60c16b5c95f1f3185450ff
