scenario,seed,phase,design_reserve_MOI,design_reserve_PASI,execution_settlement_MOI,execution_settlement_PASI,assigned_MOI,assigned_PASI,tasks_MOI,tasks_PASI,coverage_MOI,coverage_PASI,mean_selected_H_MOI,mean_selected_H_PASI,mean_selected_lambda_MOI,mean_selected_lambda_PASI,design_reserve_saving_pct,execution_settlement_saving_pct,coverage_diff_pp
dynamic,24,Late,7604.709665888978,6305.597966502195,7608.834661660741,6305.597966502195,12932.0,12932.0,15456.0,15456.0,0.8366977225672878,0.8366977225672878,0.9791116844214808,0.9785774852037817,0.9495652994801336,0.8139112832287756,17.082988785409714,17.127940783432607,0.0
dynamic,24,Middle,5930.23239126752,4952.392626050727,5933.423950219607,4952.392626050727,10023.0,10023.0,12000.0,12000.0,0.83525,0.83525,0.9780402484318907,0.9774085541727858,0.9445395240224287,0.8149188345537316,16.489063171566386,16.533983285191855,0.0
dynamic,25,Early,4460.824243813883,3853.737104639206,4462.971019962174,3853.737104639206,7019.0,7019.0,8544.0,8544.0,0.8215121722846442,0.8215121722846442,0.8369868914785782,0.8364506161088513,0.9975272206276027,0.8927522528449695,13.60930415531535,13.650859765791889,0.0
dynamic,25,Late,7685.280185289829,6354.591562286833,7689.361744415126,6354.591562286833,12903.0,12903.0,15456.0,15456.0,0.8348214285714286,0.8348214285714286,0.9788480416024806,0.9787056610620153,0.9868164708383078,0.8456601506298158,17.314770456255168,17.35866026979095,0.0
dynamic,25,Middle,6031.586248701769,5019.802479453656,6034.787523456997,5019.802479453656,9936.0,9936.0,12000.0,12000.0,0.828,0.828,0.9784759752624312,0.9781613265166591,0.9882718315344661,0.8537508279752622,16.774754227644316,16.818902737803644,0.0
dynamic,26,Early,4712.519333329236,4130.740713028632,4714.507078801767,4130.740713028632,7047.0,7047.0,8544.0,8544.0,0.8247893258426966,0.8247893258426966,0.8267516670627703,0.8263170944035124,1.000048834720494,0.9038774598756006,12.34538426582109,12.382341483757086,0.0
dynamic,26,Late,8201.32016069392,6896.602310350554,8205.254789676566,6896.602310350554,12918.0,12918.0,15456.0,15456.0,0.8357919254658385,0.8357919254658385,0.97398053172715,0.9747203808900577,1.0082159849229075,0.871123494508203,15.908632083361718,15.948956039396755,0.0
dynamic,26,Middle,6532.4655268767,5529.594034738304,6535.6557292192265,5529.594034738304,10036.0,10036.0,12000.0,12000.0,0.8363333333333334,0.8363333333333334,0.9746026059128288,0.9745572822854264,1.0113362875311278,0.883120640206056,15.352113042346026,15.393431602938957,0.0
dynamic,27,Early,4745.577603857142,4164.669930860479,4747.378280953133,4164.669930860479,7114.0,7114.0,8544.0,8544.0,0.8326310861423221,0.8326310861423221,0.8268329210296345,0.8265300937067701,1.0014659798691583,0.9029286852017752,12.241031998391694,12.27431891051377,0.0
dynamic,27,Late,7906.348347389692,6681.27630879212,7909.610748264183,6681.27630879212,12982.0,12982.0,15456.0,15456.0,0.839932712215321,0.839932712215321,0.9754191723323967,0.9751906203182028,0.9627903732731924,0.8333585140024159,15.49478956365531,15.5296446129366,0.0
dynamic,27,Middle,6208.932217048556,5266.122946918505,6211.392773030305,5266.122946918505,9982.0,9982.0,12000.0,12000.0,0.8318333333333333,0.8318333333333333,0.9740301545530503,0.9736634878375101,0.9700313233347224,0.8458536611190078,15.184724799238026,15.21832317891948,0.0
dynamic,28,Early,4707.763061562617,4169.718150266559,4709.974439903219,4169.718150266559,7083.0,7083.0,8544.0,8544.0,0.829002808988764,0.829002808988764,0.8341814857838011,0.8336919566721782,0.9830548869633607,0.8945664044063473,11.42888680377785,11.470471794062664,0.0
dynamic,28,Late,7840.227854303535,6640.193428656308,7844.364050736668,6640.193428656308,13000.0,13000.0,15456.0,15456.0,0.8410973084886129,0.8410973084886129,0.9765508721747347,0.976632402454691,0.9494035307198765,0.8279441265443924,15.306116709204098,15.350774317610561,0.0
dynamic,28,Middle,6107.903931847294,5215.837329788292,6111.216077826497,5215.837329788292,9948.0,9948.0,12000.0,12000.0,0.829,0.829,0.9756583132271721,0.9752960488368337,0.9504916678059839,0.8346791299113749,14.605118417263697,14.651400582724182,0.0
dynamic,29,Early,4153.676622564507,3567.333209967123,4155.512461746511,3567.333209967123,7091.0,7091.0,8544.0,8544.0,0.829939138576779,0.829939138576779,0.8334892313310671,0.8333317014950731,0.9741453690682578,0.8636080085985203,14.116250875480329,14.154192947172229,0.0
dynamic,29,Late,6997.593650868104,5773.796830706049,7000.621970200178,5773.796830706049,12935.0,12935.0,15456.0,15456.0,0.8368918219461697,0.8368918219461697,0.9759817680741635,0.9757272245559878,0.9376383977678966,0.7942441297398607,17.488823747435433,17.524516317498694,0.0
dynamic,29,Middle,5589.749947227372,4632.428153121167,5592.1705709121015,4632.428153121167,10017.0,10017.0,12000.0,12000.0,0.83475,0.83475,0.9751096457616518,0.9748893105837081,0.9524277920909825,0.8127446048955326,17.126379590218622,17.162252217109987,0.0
dynamic,30,Early,4997.219723616754,4411.251600406386,4998.87289588705,4411.251600406386,7091.0,7091.0,8544.0,8544.0,0.829939138576779,0.829939138576779,0.834093102244269,0.8340558569889139,1.0312071981337723,0.9382581536478815,11.725882703157808,11.755075748458088,0.0
dynamic,30,Late,8144.352063028473,6862.580466887557,8147.6754421197975,6862.580466887557,12979.0,12979.0,15456.0,15456.0,0.8397386128364389,0.8397386128364389,0.9759618448766533,0.9761089161573725,0.9928233217015493,0.8600368507128113,15.738165371798651,15.772535177197666,0.0
dynamic,30,Middle,6467.215205199551,5496.814530712337,6469.868411394995,5496.814530712337,10059.0,10059.0,12000.0,12000.0,0.83825,0.83825,0.9753655616364126,0.975011543904306,0.9911901425189872,0.8673339388497088,15.004923196417296,15.039778536590887,0.0
stationary,1,Early,4702.906087107014,4107.3047025760525,4704.942190658817,4107.3047025760525,6830.0,6830.0,8000.0,8000.0,0.85375,0.85375,0.8285137194967881,0.8295267791730894,1.0485897123467856,0.9434013142962188,12.664539191284273,12.702334351085387,0.0
stationary,1,Late,14045.298364119928,11967.002788747935,14052.154383582358,11967.002788747935,20355.0,20355.0,24000.0,24000.0,0.848125,0.848125,0.9739822185223782,0.9738445032438955,1.0479938564352622,0.9249600823746085,14.797090965907845,14.83866130356909,0.0
stationary,1,Middle,9449.172419463133,8052.553416874062,9453.969946209756,8052.553416874062,13561.0,13561.0,16000.0,16000.0,0.8475625,0.8475625,0.9731903587975039,0.9731475878023775,1.0580823807608717,0.934586652963085,14.780331446935557,14.82357715657372,0.0
stationary,2,Early,4758.738818467903,4239.342534957825,4760.419852149438,4239.342534957825,6798.0,6798.0,8000.0,8000.0,0.84975,0.84975,0.8264841923973756,0.8265005472085032,0.9984272173263566,0.9087940085079769,10.914578490720784,10.94603697521207,0.0
stationary,2,Late,14173.628329615265,12363.85141593443,14179.324748265097,12363.85141593443,20286.0,20286.0,24000.0,24000.0,0.84525,0.84525,0.9745926537387513,0.973700674890687,0.994169155428277,0.8893753936470913,12.76862121394402,12.803665650952789,0.0
stationary,2,Middle,9182.473232717817,7985.084711542706,9186.096358599663,7985.084711542706,13476.0,13476.0,16000.0,16000.0,0.84225,0.84225,0.9739578355115791,0.9730503330713558,0.9785498208484286,0.8727055260892486,13.039934784767237,13.07423306019011,0.0
stationary,3,Early,4385.112866075643,3736.9554001774254,4386.917037910103,3736.9554001774254,6760.0,6760.0,8000.0,8000.0,0.845,0.845,0.8283901151188204,0.8289741777221737,1.0339543878969544,0.9164625582782867,14.78086164925263,14.81590903397424,0.0
stationary,3,Late,12944.397559369088,10664.781023063773,12950.496683395962,10664.781023063773,20347.0,20347.0,24000.0,24000.0,0.8477916666666667,0.8477916666666667,0.9755443003943671,0.9755860751166856,1.0279049543979855,0.8878200881378491,17.610835311955796,17.649637046451982,0.0
stationary,3,Middle,8709.536166060603,7182.636727596085,8713.634378819208,7182.636727596085,13585.0,13585.0,16000.0,16000.0,0.8490625,0.8490625,0.9755783370236639,0.9756757012015744,1.0313220989319487,0.8912871356034523,17.531351949769192,17.570138757997668,0.0
stationary,4,Early,4561.070514068719,3904.803040564659,4563.251663366951,3904.803040564659,6799.0,6799.0,8000.0,8000.0,0.849875,0.849875,0.8315165245912262,0.830322523813084,1.0254128478768558,0.9125824951168455,14.388452699421961,14.429373424398474,0.0
stationary,4,Late,13956.22217860433,11644.537980055995,13964.042892806894,11644.537980055995,20277.0,20277.0,24000.0,24000.0,0.844875,0.844875,0.9759350281374417,0.9750193966595887,1.0451918291243079,0.9120464594628893,16.563824858651767,16.61055419663394,0.0
stationary,4,Middle,9166.058153563863,7639.531106629708,9171.302699499636,7639.531106629708,13579.0,13579.0,16000.0,16000.0,0.8486875,0.8486875,0.9750535572160789,0.9740604563251292,1.0288525965890012,0.8966043947626384,16.654127885285398,16.701788645068905,0.0
stationary,5,Early,3886.224114979083,3328.7489626495635,3887.758172935425,3328.7489626495635,6661.0,6661.0,8000.0,8000.0,0.832625,0.832625,0.833529472896561,0.8323737145830253,0.9740414369729873,0.8627753578402814,14.344904870019825,14.378703237701263,0.0
stationary,5,Late,12026.277239512467,10052.612500912548,12031.878803817091,10052.612500912548,20301.0,20301.0,24000.0,24000.0,0.845875,0.845875,0.9755342319134009,0.9753350316919536,0.9796907385044722,0.8507906492681954,16.41126925059919,16.450184839599824,0.0
stationary,5,Middle,7954.428041102989,6638.919923766552,7957.991525753382,6638.919923766552,13557.0,13557.0,16000.0,16000.0,0.8473125,0.8473125,0.974711819357383,0.9747711796186107,0.9720397192669151,0.843344895268933,16.53806044304883,16.575433609323355,0.0
stationary,6,Early,4618.769976573953,4025.7014320720773,4620.741727451767,4025.7014320720773,6796.0,6796.0,8000.0,8000.0,0.8495,0.8495,0.8321158940323228,0.8318528404866105,1.0058953448782875,0.9030585623896314,12.840400095910242,12.87759261342314,0.0
stationary,6,Late,13561.5828363271,11514.120327020217,13568.15785697443,11514.120327020217,20244.0,20244.0,24000.0,24000.0,0.8435,0.8435,0.9746065395730978,0.9730762183541635,0.9974929863995533,0.8770238151253223,15.097518733745385,15.138661796290776,0.0
stationary,6,Middle,9066.564979932387,7693.669080483721,9070.85009041326,7693.669080483721,13609.0,13609.0,16000.0,16000.0,0.8505625,0.8505625,0.9738686211787781,0.9722692872601361,0.9930287794016105,0.8730528510367265,15.142404013949996,15.18249112489517,0.0
stationary,7,Early,4531.446559287771,3965.324878481693,4533.473524940135,3965.324878481693,6741.0,6741.0,8000.0,8000.0,0.842625,0.842625,0.8304063265364241,0.830588318036093,1.059222786177258,0.9534321443343979,12.493177915686559,12.532303173998226,0.0
stationary,7,Late,13561.633605870567,11597.506157629785,13568.703194804559,11597.506157629785,20267.0,20267.0,24000.0,24000.0,0.8444583333333333,0.8444583333333333,0.9755031330228545,0.9755984681069085,1.053354265166513,0.9308363208745165,14.482970896592795,14.527527125285955,0.0
stationary,7,Middle,9033.286257188192,7718.227251759683,9038.08733190605,7718.227251759683,13474.0,13474.0,16000.0,16000.0,0.842125,0.842125,0.9750999239372489,0.9749036477269157,1.0568221155831197,0.9330516235158902,14.55792463547867,14.603311869835856,0.0
stationary,8,Early,4347.712527137819,3816.964436745197,4349.271573211523,3816.964436745197,6753.0,6753.0,8000.0,8000.0,0.844125,0.844125,0.8352031862534239,0.8353916868627543,1.0203934142823583,0.9169042068424184,12.207524924423275,12.238995139898057,0.0
stationary,8,Late,13319.275519754709,11423.601367917394,13325.399321629448,11423.601367917394,20397.0,20397.0,24000.0,24000.0,0.849875,0.849875,0.9760740198826414,0.9754261334526856,1.0297609060132917,0.9099048031027243,14.23256204157436,14.271977205404296,0.0
stationary,8,Middle,8700.728504896804,7457.045814793131,8704.490857704452,7457.045814793131,13538.0,13538.0,16000.0,16000.0,0.846125,0.846125,0.9751301197134,0.9741351342750199,1.0213272823704453,0.9009825784877876,14.294006408816495,14.331051216019041,0.0
stationary,9,Early,4267.4582315440275,3723.520344480809,4269.085432566758,3723.520344480809,6767.0,6767.0,8000.0,8000.0,0.845875,0.845875,0.8395731176063298,0.8404331549141257,1.0026649774282335,0.9005131454535762,12.746179518350297,12.779437111379888,0.0
stationary,9,Late,12931.200933795457,11069.83140885121,12936.845322357909,11069.83140885121,20441.0,20441.0,24000.0,24000.0,0.8517083333333333,0.8517083333333333,0.9755974605612012,0.9755720205692368,0.9975052251696952,0.8814615698041507,14.394405705038505,14.431755710026618,0.0
stationary,9,Middle,8451.50459466917,7229.970415515312,8455.149191512715,7229.970415515312,13562.0,13562.0,16000.0,16000.0,0.847625,0.847625,0.9746300042866126,0.9745727226769855,0.9853738573976588,0.8692333874693892,14.453452228190788,14.490327116016333,0.0
stationary,10,Early,4510.176469445027,3968.557681586623,4512.264363087984,3968.557681586623,6744.0,6744.0,8000.0,8000.0,0.843,0.843,0.8274981292083994,0.8275697148530539,1.034916903566776,0.939562404810695,12.008815875114742,12.049530740022362,0.0
stationary,10,Late,13444.74667256228,11542.335068089104,13451.597398496622,11542.335068089104,20260.0,20260.0,24000.0,24000.0,0.8441666666666666,0.8441666666666666,0.9742563093491696,0.9736935202064662,1.0279702405813023,0.9165085850433518,14.149850873394087,14.193573252652513,0.0
stationary,10,Middle,8951.781186567603,7695.017020835038,8956.441250915193,7695.017020835038,13474.0,13474.0,16000.0,16000.0,0.842125,0.842125,0.9734814632356289,0.9728314096146109,1.0279048732650666,0.9160444273757226,14.03926368998356,14.083989329481273,0.0
stationary,11,Early,4275.4558590439665,3729.9771679354253,4277.180773025023,3729.9771679354253,6741.0,6741.0,8000.0,8000.0,0.842625,0.842625,0.8283797699610348,0.8289161888057965,0.9444452052103883,0.847693677389851,12.75837499186614,12.793558049747556,0.0
stationary,11,Late,12747.760931593362,10835.069481252958,12753.730459210998,10835.069481252958,20230.0,20230.0,24000.0,24000.0,0.8429166666666666,0.8429166666666666,0.974894744951005,0.9747620683548429,0.9413365794478444,0.827500996187222,15.004136495846055,15.043919769939507,0.0
stationary,11,Middle,8707.000458811028,7430.216521365921,8710.890751467055,7430.216521365921,13501.0,13501.0,16000.0,16000.0,0.8438125,0.8438125,0.9745125003836246,0.9744818305705154,0.9550787278691198,0.8416889201057075,14.663878145924159,14.701989344608046,0.0
stationary,12,Early,4198.964710786081,3622.9073802154794,4201.287718088954,3622.9073802154794,6785.0,6785.0,8000.0,8000.0,0.848125,0.848125,0.8295012771786872,0.8282548529799589,0.9722061716809679,0.8677449683026017,13.719032434134437,13.766739549477059,0.0
stationary,12,Late,12521.830923898142,10538.910320847883,12529.555578974494,10538.910320847883,20334.0,20334.0,24000.0,24000.0,0.84725,0.84725,0.9747073634778605,0.9736185902761072,0.9683720621170504,0.846967796714378,15.83570817320189,15.88759669550498,0.0
stationary,12,Middle,8359.303112961941,7047.979260553542,8364.478164286307,7047.979260553542,13503.0,13503.0,16000.0,16000.0,0.8439375,0.8439375,0.9734508776789771,0.9726517418501722,0.9705770471920009,0.8504658876961417,15.686999677940372,15.739163613981344,0.0
stationary,13,Early,4396.9046200568555,3842.888494718647,4398.637047072997,3842.888494718647,6827.0,6827.0,8000.0,8000.0,0.853375,0.853375,0.8356193190078024,0.8348323099170342,0.9974705178319797,0.8974322135935453,12.600139716722914,12.634562624896816,0.0
stationary,13,Late,13103.517609144765,11181.555506511255,13109.437274877575,11181.555506511255,20331.0,20331.0,24000.0,24000.0,0.847125,0.847125,0.9760480215376103,0.9745442931876757,0.9985904412178745,0.881917567050155,14.66752791091912,14.706060435262458,0.0
stationary,13,Middle,8782.493525581569,7489.767048391235,8786.353954437904,7489.767048391235,13529.0,13529.0,16000.0,16000.0,0.8455625,0.8455625,0.9754627886769941,0.9739123873692005,1.0057374218295945,0.8874069007985341,14.719355880250774,14.756825331305656,0.0
stationary,14,Early,4553.808247160096,4064.812707505957,4556.32949671845,4064.812707505957,6711.0,6711.0,8000.0,8000.0,0.838875,0.838875,0.836162221019231,0.8368050848645133,1.0360379715065913,0.9480515945515882,10.738167114504481,10.787560240463122,0.0
stationary,14,Late,13819.0166610917,12143.046273059272,13827.682109152478,12143.046273059272,20180.0,20180.0,24000.0,24000.0,0.8408333333333333,0.8408333333333333,0.9744712883617643,0.9742422922999323,1.040968964588589,0.939241154377038,12.12800034282633,12.183067435272854,0.0
stationary,14,Middle,9026.77443978325,7905.747117395436,9032.385003239087,7905.747117395436,13494.0,13494.0,16000.0,16000.0,0.843375,0.843375,0.9732513680706945,0.9730573465884701,1.0250227604864477,0.9227428353703054,12.418913642587171,12.47331557987873,0.0
stationary,15,Early,4222.728162298727,3721.8929685453695,4224.532535552324,3721.8929685453695,6746.0,6746.0,8000.0,8000.0,0.84325,0.84325,0.8337802320223004,0.8334153749429466,0.9733614432858901,0.8820814496279246,11.86046495308184,11.898110921785998,0.0
stationary,15,Late,12733.993932703925,10990.894693279668,12740.344157039475,10990.894693279668,20318.0,20318.0,24000.0,24000.0,0.8465833333333334,0.8465833333333334,0.9743069237823314,0.9734294413154204,0.9735950981280548,0.8691990743705033,13.688550886988903,13.731571472448623,0.0
stationary,15,Middle,8691.871006497753,7531.934903098887,8696.061488381642,7531.934903098887,13505.0,13505.0,16000.0,16000.0,0.8440625,0.8440625,0.973510502880073,0.973001252440166,0.988158359983459,0.8844900339029863,13.34506808179432,13.386825597290041,0.0
stationary,16,Early,4105.506451553437,3551.24101881299,4107.239429954333,3551.24101881299,6792.0,6792.0,8000.0,8000.0,0.849,0.849,0.8480831343104421,0.8476473264849177,0.95378274389245,0.852829735298211,13.500537370504539,13.537034317659069,0.0
stationary,16,Late,12209.882458223718,10317.508890547706,12215.574727378387,10317.508890547706,20266.0,20266.0,24000.0,24000.0,0.8444166666666667,0.8444166666666667,0.9775665140248255,0.9779575565400211,0.9520504211208353,0.8359682902723751,15.498704218904603,15.538080517624808,0.0
stationary,16,Middle,8241.856765606837,6983.636825507792,8245.55444285377,6983.636825507792,13650.0,13650.0,16000.0,16000.0,0.853125,0.853125,0.9761099283872845,0.9766402909704787,0.9488315651448456,0.8342945428913447,15.266219444016315,15.304217879971105,0.0
stationary,17,Early,4532.818839624695,3971.9346917798775,4534.763324193929,3971.9346917798775,6776.0,6776.0,8000.0,8000.0,0.847,0.847,0.8307940725777772,0.8309046430782404,1.0109088201307557,0.9125589738302895,12.37384876143114,12.41142243105039,0.0
stationary,17,Late,13724.509614926528,11770.419842864856,13731.697985765168,11770.419842864856,20338.0,20338.0,24000.0,24000.0,0.8474166666666667,0.8474166666666667,0.9755287337414625,0.9750185076297212,1.0145104839308237,0.9004668405742104,14.237956960855191,14.282852309550155,0.0
stationary,17,Middle,9061.506446961383,7759.603363528971,9066.345522498752,7759.603363528971,13580.0,13580.0,16000.0,16000.0,0.84875,0.84875,0.9743179672529461,0.9740355320371483,1.0068682161736533,0.8925896734702212,14.36740227524731,14.413107858364882,0.0
stationary,18,Early,4559.16601138479,4044.5626442622383,4561.147516021336,4044.5626442622383,6748.0,6748.0,8000.0,8000.0,0.8435,0.8435,0.830460684026181,0.8305647206596604,1.011103240602098,0.9188551417551795,11.287225905736376,11.325765499680918,0.0
stationary,18,Late,13760.868655506234,11942.214482010846,13767.528993300604,11942.214482010846,20241.0,20241.0,24000.0,24000.0,0.843375,0.843375,0.9767850844266188,0.9767743374969028,1.0155153153572132,0.9051014777631086,13.216129148705136,13.25811270982593,0.0
stationary,18,Middle,9110.404041239364,7917.541962429992,9114.753984136672,7917.541962429992,13563.0,13563.0,16000.0,16000.0,0.8476875,0.8476875,0.9761215495799141,0.9762873952116382,1.0037957288701145,0.895947698317573,13.093404786546625,13.13488025886721,0.0
stationary,19,Early,4323.338453047102,3809.254335895661,4324.822983419554,3809.254335895661,6740.0,6740.0,8000.0,8000.0,0.8425,0.8425,0.8355515572244104,0.8358353536469356,0.9855135134929418,0.8927670655632546,11.890906130402845,11.92115028754871,0.0
stationary,19,Late,12801.50674915679,10998.420245996815,12806.1505231767,10998.420245996815,20292.0,20292.0,24000.0,24000.0,0.8455,0.8455,0.9761584721616227,0.9757853272513642,0.9744254874835951,0.8657044188949832,14.08495529855297,14.116109863836424,0.0
stationary,19,Middle,8536.689852937925,7324.882295082312,8540.000016182445,7324.882295082312,13566.0,13566.0,16000.0,16000.0,0.847875,0.847875,0.9757316865631047,0.9758391112598259,0.973234824458759,0.8636737732343821,14.195286214346492,14.2285447165996,0.0
stationary,20,Early,4075.496756019692,3554.380718642925,4077.177929418924,3554.380718642925,6788.0,6788.0,8000.0,8000.0,0.8485,0.8485,0.8317748047381149,0.8318153322861328,0.9640346956764116,0.8649232992414463,12.786564891925266,12.822526262681599,0.0
stationary,20,Late,12354.931059563474,10532.951051157253,12360.679332840458,10532.951051157253,20341.0,20341.0,24000.0,24000.0,0.8475416666666666,0.8475416666666666,0.9763025267233154,0.9757465356175684,0.972133108758781,0.8568497439378105,14.746986443084165,14.786632938751243,0.0
stationary,20,Middle,8214.890227298187,7005.802259988539,8218.66967026861,7005.802259988539,13600.0,13600.0,16000.0,16000.0,0.85,0.85,0.9754782804643007,0.9748745864134228,0.9700580767565645,0.8546028132820651,14.718248617514485,14.757466341148506,0.0
stationary,21,Early,4579.8092727167,4013.6784239395865,4581.555712330563,4013.6784239395865,6771.0,6771.0,8000.0,8000.0,0.846375,0.846375,0.8398172994447816,0.840346338363253,1.0226450594536147,0.9231017857972218,12.361450337020042,12.394857206747945,0.0
stationary,21,Late,13760.4979849122,11797.366782108376,13766.618989152938,11797.366782108376,20335.0,20335.0,24000.0,24000.0,0.8472916666666667,0.8472916666666667,0.9762334404697129,0.9761038319700304,1.0192810442602867,0.9052294475312054,14.26642556800134,14.304544991011836,0.0
stationary,21,Middle,9176.364178329131,7869.81513358378,9180.467831068147,7869.81513358378,13534.0,13534.0,16000.0,16000.0,0.845875,0.845875,0.9743917872507526,0.9744261835984862,1.0191648980185064,0.9051082347091819,14.238199567437537,14.276534939198982,0.0
stationary,22,Early,4376.608467336978,3859.5086700176757,4378.415145955246,3859.5086700176757,6787.0,6787.0,8000.0,8000.0,0.848375,0.848375,0.8273278144960815,0.8266675203606316,1.0171989035210698,0.9214761495820848,11.81508012833371,11.851468137207888,0.0
stationary,22,Late,13323.103018191303,11507.181383838943,13329.184417755763,11507.181383838943,20271.0,20271.0,24000.0,24000.0,0.844625,0.844625,0.9745639881592209,0.9737528819493975,1.028262597824886,0.914099282438009,13.629870097625973,13.66927620484969,0.0
stationary,22,Middle,8685.347903496191,7483.774382454525,8689.374146361635,7483.774382454525,13510.0,13510.0,16000.0,16000.0,0.844375,0.844375,0.9739250503353388,0.9731195379037709,1.0164001991624063,0.9018872197756934,13.83448923857139,13.874414239740297,0.0
stationary,23,Early,4465.902989935337,3923.4799676136504,4467.8617695661105,3923.4799676136504,6769.0,6769.0,8000.0,8000.0,0.846125,0.846125,0.8348265670621259,0.8349891562098095,1.0041100246526429,0.9086643938362128,12.145875616737046,12.184392222262662,0.0
stationary,23,Late,13732.592226347044,11838.346615449329,13739.786811948083,11838.346615449329,20240.0,20240.0,24000.0,24000.0,0.8433333333333334,0.8433333333333334,0.9757298889349413,0.9752612981753723,1.0225199695876988,0.9116068531793504,13.793794934531423,13.83893522165327,0.0
stationary,23,Middle,9112.872236023068,7850.283374237668,9117.701565881394,7850.283374237668,13486.0,13486.0,16000.0,16000.0,0.842875,0.842875,0.9745853809008678,0.9741251603336747,1.0204314480949057,0.9092699829545898,13.855004537366412,13.900632549615665,0.0
stationary,24,Early,4304.0837575675205,3731.5116121360347,4306.066447682056,3731.5116121360347,6750.0,6750.0,8000.0,8000.0,0.84375,0.84375,0.8409497235770158,0.8399416641817093,0.9913560661978349,0.8872438298476955,13.302997285421746,13.342916151591256,0.0
stationary,24,Late,12996.245215979867,10982.69894283084,13003.370226233743,10982.69894283084,20315.0,20315.0,24000.0,24000.0,0.8464583333333333,0.8464583333333333,0.9788200873436099,0.977825705218882,0.9937774026083156,0.871779634744709,15.49329240628069,15.53959664492428,0.0
stationary,24,Middle,8823.349073909101,7472.660850642254,8828.106239891298,7472.660850642254,13563.0,13563.0,16000.0,16000.0,0.8476875,0.8476875,0.9774415940921979,0.9767051162622595,1.00482459315774,0.882433207944939,15.308112735342993,15.353750310845072,0.0
stationary,25,Early,4446.589812516524,3823.868269191205,4448.597983240878,3823.868269191205,6791.0,6791.0,8000.0,8000.0,0.848875,0.848875,0.84220162541798,0.8419308874393875,1.0288221078501114,0.9163948393728643,14.004474655441468,14.0432944582362,0.0
stationary,25,Late,13415.398185943555,11271.372764027768,13422.248822555946,11271.372764027768,20329.0,20329.0,24000.0,24000.0,0.8470416666666667,0.8470416666666667,0.9792547385136885,0.9783339657556306,1.0344201674416744,0.9051817891216867,15.981824707687498,16.024707088678415,0.0
stationary,25,Middle,8916.495958849893,7492.716929637041,8921.234680708143,7492.716929637041,13495.0,13495.0,16000.0,16000.0,0.8434375,0.8434375,0.9784621944198871,0.9777537885868843,1.035014918869497,0.906857057559812,15.967920983575478,16.012556582108772,0.0
stationary,26,Early,4673.943322986481,4091.5194679362985,4675.97369415549,4091.5194679362985,6768.0,6768.0,8000.0,8000.0,0.846,0.846,0.8280236108555074,0.8274859590722206,1.0286477622262382,0.9269143544856263,12.461080821965009,12.499091407415364,0.0
stationary,26,Late,14105.274302878464,12039.606187603194,14112.304806296212,12039.606187603194,20242.0,20242.0,24000.0,24000.0,0.8434166666666667,0.8434166666666667,0.9759712398986231,0.9754688628116368,1.0405114221185952,0.9202393366469782,14.644650440110397,14.68717298232024,0.0
stationary,26,Middle,9368.848013911113,8007.687444317916,9373.519653853838,8007.687444317916,13513.0,13513.0,16000.0,16000.0,0.8445625,0.8445625,0.9750766570537944,0.9745336882786108,1.0349671742842497,0.9153242347412713,14.528579901948557,14.571177742976971,0.0
stationary,27,Early,4439.511005545022,3873.0927704480946,4441.110292635872,3873.0927704480946,6736.0,6736.0,8000.0,8000.0,0.842,0.842,0.8267814204652211,0.8267896693878275,1.0039566841085685,0.9005493056172031,12.75857260832245,12.789989096412402,0.0
stationary,27,Late,13567.490832065476,11577.505690301536,13573.338640174396,11577.505690301536,20286.0,20286.0,24000.0,24000.0,0.84525,0.84525,0.9740770516110414,0.9739179739200464,1.0117433804895883,0.891205827184406,14.667304119791991,14.704068046792774,0.0
stationary,27,Middle,9139.527968991824,7812.575125298658,9143.394626389343,7812.575125298658,13499.0,13499.0,16000.0,16000.0,0.8436875,0.8436875,0.9730175702171796,0.9729763609407742,1.0186211132610283,0.8986934163902085,14.518833447363921,14.55498264561086,0.0
stationary,28,Early,4404.35156426557,3864.187268374102,4406.211873619956,3864.187268374102,6756.0,6756.0,8000.0,8000.0,0.8445,0.8445,0.8403515408524127,0.8386225051487558,0.984641805403502,0.8890623462029937,12.264331945570762,12.301374078059258,0.0
stationary,28,Late,13573.136734948148,11706.140353608685,13580.000403138829,11706.140353608685,20277.0,20277.0,24000.0,24000.0,0.844875,0.844875,0.9759949221164489,0.9749665434312574,0.9980036680592894,0.8893677243353781,13.755084162176868,13.798674476453087,0.0
stationary,28,Middle,9182.248257957803,7937.78980871396,9186.882844411395,7937.78980871396,13545.0,13545.0,16000.0,16000.0,0.8465625,0.8465625,0.9740648594504993,0.9732320081486308,1.0029254758682782,0.8950849938865252,13.5528730468089,13.596483778578804,0.0
stationary,29,Early,3977.4733112865547,3407.2010182943372,3979.2183038966637,3407.2010182943372,6717.0,6717.0,8000.0,8000.0,0.839625,0.839625,0.8349841114982677,0.8346028311982512,0.9891717567857964,0.8745273524715662,14.337551715909747,14.375116968128554,0.0
stationary,29,Late,12315.026920323377,10266.17260104064,12320.862770578178,10266.17260104064,20317.0,20317.0,24000.0,24000.0,0.8465416666666666,0.8465416666666666,0.9757377962286656,0.9757177776783817,1.0042309612772435,0.8694489094808372,16.63702671978354,16.67651209007921,0.0
